oldcode,popall,incomeall,same_state_bornall,same_state_5yrsall,less_than_hsall,hsall,some_clgall,collegeall,grad_degreeall,workedall,pop18_24,income18_24,same_state_born18_24,same_state_5yrs18_24,less_than_hs18_24,hs18_24,some_clg18_24,college18_24,grad_degree18_24,worked18_24,pop25_34,income25_34,same_state_born25_34,same_state_5yrs25_34,less_than_hs25_34,hs25_34,some_clg25_34,college25_34,grad_degree25_34,worked25_34,pop35_54,income35_54,same_state_born35_54,same_state_5yrs35_54,less_than_hs35_54,hs35_54,some_clg35_54,college35_54,grad_degree35_54,worked35_54,pop55p,income55p,same_state_born55p,same_state_5yrs55p,less_than_hs55p,hs55p,some_clg55p,college55p,grad_degree55p,worked55p,pop18_24b,income18_24b,same_state_born18_24b,same_state_5yrs18_24b,less_than_hs18_24b,hs18_24b,some_clg18_24b,college18_24b,grad_degree18_24b,worked18_24b,pop25_34b,income25_34b,same_state_born25_34b,same_state_5yrs25_34b,less_than_hs25_34b,hs25_34b,some_clg25_34b,college25_34b,grad_degree25_34b,worked25_34b,pop35_54b,income35_54b,same_state_born35_54b,same_state_5yrs35_54b,less_than_hs35_54b,hs35_54b,some_clg35_54b,college35_54b,grad_degree35_54b,worked35_54b,pop55pb,income55pb,same_state_born55pb,same_state_5yrs55pb,less_than_hs55pb,hs55pb,some_clg55pb,college55pb,grad_degree55pb,worked55pb,pop18_24m,income18_24m,same_state_born18_24m,same_state_5yrs18_24m,less_than_hs18_24m,hs18_24m,some_clg18_24m,college18_24m,grad_degree18_24m,worked18_24m,pop25_34m,income25_34m,same_state_born25_34m,same_state_5yrs25_34m,less_than_hs25_34m,hs25_34m,some_clg25_34m,college25_34m,grad_degree25_34m,worked25_34m,pop35_54m,income35_54m,same_state_born35_54m,same_state_5yrs35_54m,less_than_hs35_54m,hs35_54m,some_clg35_54m,college35_54m,grad_degree35_54m,worked35_54m,pop55pm,income55pm,same_state_born55pm,same_state_5yrs55pm,less_than_hs55pm,hs55pm,some_clg55pm,college55pm,grad_degree55pm,worked55pm,pop18_24bm,income18_24bm,same_state_born18_24bm,same_state_5yrs18_24bm,less_than_hs18_24bm,hs18_24bm,some_clg18_24bm,college18_24bm,grad_degree18_24bm,worked18_24bm,pop25_34bm,income25_34bm,same_state_born25_34bm,same_state_5yrs25_34bm,less_than_hs25_34bm,hs25_34bm,some_clg25_34bm,college25_34bm,grad_degree25_34bm,worked25_34bm,pop35_54bm,income35_54bm,same_state_born35_54bm,same_state_5yrs35_54bm,less_than_hs35_54bm,hs35_54bm,some_clg35_54bm,college35_54bm,grad_degree35_54bm,worked35_54bm,pop55pbm,income55pbm,same_state_born55pbm,same_state_5yrs55pbm,less_than_hs55pbm,hs55pbm,some_clg55pbm,college55pbm,grad_degree55pbm,worked55pbm,pop60,povrate60,pct_urban_1960,pct_black_1960,_merge,state,hsplus18_24,hsplus25_34,hsplus35_54,hsplus55p,hsplus18_24b
23026,17097,12143.5,.833772,.7693163,.3821138,.3652688,.1959408,.0374335,.0192431,.3910628,1754,6340.812,.9099202,.7388825,.299886,.4036488,.2759407,.013683,.0068415,.5159635,2910,12197.57,.8594502,.7106529,.228866,.4443299,.2694158,.0467354,.0106529,.5814433,4979,17295.31,.8869251,.7887126,.2088773,.4360313,.2612974,.0586463,.0351476,.6288412,6499,11414.2,.7491922,.7825819,.5166949,.3174334,.1198646,.0289275,.0170796,.1221726,12,575.8333,1,.3333333,1,0,0,0,0,.1666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,8630.847,.9364706,.7694117,.3294118,.4105882,.2435294,.0117647,.0047059,.557647,1425,17930.57,.8891228,.6884211,.24,.4519298,.2449123,.0526316,.0105263,.7066666,2418,26105.29,.8949545,.7961125,.219603,.4197684,.2564103,.0591398,.0450786,.7390406,3034,17219.83,.7537904,.776203,.5487805,.2798286,.1199736,.0323006,.0191167,.1634806,10,211,1,.2,1,0,0,0,0,.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10708,24.02177,0,0,3,23,.6932725,.7604811,.7559751,.4662256,0
39054,124984,13664.39,.9209979,.9246624,.3390674,.4484814,.1388338,.04699,.0266274,.5074009,13000,8147.678,.9035385,.8882307,.2230769,.4716154,.2561539,.0455385,.0036154,.6552308,21776,15077.39,.8930015,.8582844,.1429096,.5346712,.2180841,.0811444,.0231907,.7421473,36216,19101.31,.9168047,.9244809,.1791749,.5299039,.1758063,.0643638,.050751,.7599404,47813,12040.52,.9392216,.9630435,.49817,.3971514,.0603183,.0247422,.0196181,.2074122,87,2387.736,1,.2643678,.5287356,.2298851,.2413793,0,0,.1149425,301,4836.4884,.7674419,.2857143,.3687708,.3920266,.1594684,.0398671,.0398671,.1428571,180,3657.0278,.6944444,.5722222,.3833333,.2555556,.2944444,.0333333,.0333333,.1222222,88,9811.3636,.3068182,.7386364,.7272727,.0909091,0,.0795455,.1022727,.3068182,6861,9946.71,.9065734,.8936015,.2364087,.4936598,.2350969,.0343973,.0004373,.6892581,11224,20233.99,.8958482,.8475588,.1658054,.5350143,.1990378,.080809,.0193336,.8215431,18249,27606.33,.9178585,.9158858,.1834073,.512028,.1854348,.0747438,.044386,.8455806,19754,17645.16,.942037,.9608687,.4949884,.3747596,.0730991,.0281462,.0290068,.2876886,73,1979.5753,1,.2191781,.630137,.2054795,.1643836,0,0,.0410959,278,5077.8633,.7482014,.3093525,.3992806,.3417266,.1726619,.0431655,.0431655,.1366906,163,3284.4479,.6625767,.5276074,.3803681,.2638037,.2822086,.0368098,.0368098,.0736196,34,8235.5294,,.5294118,.7647059,.2352941,0,0,0,.2941177,174294,24.02407,54.1,.2,3,39,.7733077,.8338997,.770074,.4822119,.4712644
44039,7852,14014.88,.7423586,.8270504,.3506113,.345135,.205298,.0710647,.027891,.5419002,592,5718.85,.7736486,.7584459,.3091216,.3614865,.2871622,.0388514,.0033784,.5760135,1460,15182.08,.7465754,.7027397,.1719178,.4219178,.2753425,.1109589,.019863,.7520548,2529,18054.82,.7069988,.8260182,.2194543,.3902728,.2514828,.1063662,.0324239,.7429814,2806,13708.65,.7437634,.9055595,.4665003,.3153956,.1432644,.0370634,.0377762,.2982894,,,,,,,,,,,8,4253,1,1,0,0,1,0,0,1,8,19834,1,1,0,1,0,0,0,1,6,4320,1,1,1,0,0,0,0,0,270,7650.948,.8074074,.8185185,.3185185,.3444445,.2925926,.037037,.0074074,.7296296,734,20870.4,.7615804,.7098092,.2002725,.4155313,.2697548,.0858311,.0286104,.8773842,1257,26511.25,.7120127,.8082737,.2315036,.3587908,.2458234,.1217184,.0421639,.8560064,1251,21189.19,.7402079,.8968825,.5139888,.2797762,.1231015,.0367706,.0463629,.4156675,,,,,,,,,,,,,,,,,,,,,8,19834,1,1,0,1,0,0,0,1,6,4320,1,1,1,0,0,0,0,0,8369,24.02442,36.7,1,3,44,.6875,.8082192,.7481217,.4957235,
36011,28101,16072.67,.7900786,.8111811,.2893136,.4466745,.181417,.058183,.0244119,.6025053,3387,9114.376,.8361382,.743726,.2388544,.4960142,.2423974,.0171243,.0056097,.6681429,5401,16371.86,.8466951,.673579,.1699685,.4913905,.2382892,.0835031,.0168487,.7537493,9945,22195.75,.7432881,.8163902,.1647059,.5043741,.2221217,.0735043,.0352941,.7967823,7677,14356.53,.7771265,.928618,.4051062,.4124007,.1017324,.0514524,.0293083,.2926925,115,5356.904,.7130435,.373913,.1652174,.173913,.6608695,0,0,.4695652,112,15582.009,.8839286,.5267857,.1696429,.6607143,.1696429,0,0,.6339286,201,17034.831,.7412935,.8208955,.1542289,.4975124,.2238806,.0597015,.0646766,.7313433,224,11094.737,.8705357,.9598214,.5357143,.3660714,.0357143,.0625,0,.1875,1793,11002.53,.8204127,.7635248,.250976,.5225878,.2058003,.0206358,0,.7211378,2605,22783.64,.8579655,.6710173,.171977,.5205374,.2138196,.0790787,.0145873,.8848369,5010,31694.5,.7457086,.7906188,.1722555,.4806387,.2287425,.0818363,.0365269,.8772455,3342,20785.77,.780371,.9275883,.4269898,.3764213,.1032316,.0490724,.0442849,.4102334,73,6770.3836,.6712329,.4109589,.1917808,.2191781,.5890411,0,0,.3972603,43,17169.558,.8372093,.5348837,.0465116,.6744186,.2790698,0,0,.6511628,97,24251.33,.7525773,.8453608,.2680412,.5670103,.1030928,.0618557,0,.8659794,98,12323.531,.755102,.9795918,.6326531,.2142857,.0816327,.0714286,0,.1530612,29735,24.04453,35.2,3.7,3,36,.7555359,.8131828,.8,.5655855,.8347826
12004,39009,18700.58,.5516419,.7828963,.2951114,.2742957,.2903689,.1069497,.0332744,.6409803,3932,8856.667,.594354,.7283825,.1696338,.4460834,.3588504,.0254324,0,.7047304,8202,19643.05,.5586442,.6860522,.0971714,.3507681,.3999025,.1305779,.0215801,.8222385,14024,24667.06,.4638477,.7592698,.1431118,.2533514,.3844838,.1631489,.0559042,.8334284,10819,17112.31,.6099455,.8916721,.5619743,.2273778,.1135965,.0659026,.0311489,.3089934,15,5666.667,,.4666667,0,0,.5333334,.4666667,0,.4666667,48,21145.875,.1666667,.4791667,.2291667,.0625,.625,0,.0833333,.6666667,19,7336.8947,,.6842105,0,.3157895,.6842105,0,0,0,18,14070,,.6666667,.3333333,.6666667,0,0,0,.6666667,2004,10656.41,.6711577,.763972,.2045908,.4795409,.2949102,.0209581,0,.747505,4097,24380.65,.5652917,.6817183,.1051989,.3749085,.3688065,.1261899,.0248963,.8952892,7218,32420.77,.4926572,.7579662,.1228872,.2470213,.4098088,.1543364,.0659462,.8798836,5228,23181.9,.5877965,.8865723,.5703902,.213466,.1117062,.0636955,.0407422,.3356924,8,1000,,,0,0,1,0,0,0,34,22647.118,.2352941,.6764706,.3235294,.0882353,.4705882,0,.1176471,.5294118,19,7336.8947,,.6842105,0,.3157895,.6842105,0,0,0,6,8460,,,1,0,0,0,0,0,27970,24.04747,26.1,0,3,12,.8303663,.8812485,.800984,.4068768,1
33031,1279048,32403.18,.3887563,.7528928,.2670416,.159779,.1848117,.2143344,.1740333,.5896167,145611,9111.045,.4944201,.5260317,.2388006,.1955003,.3291647,.2180055,.0185288,.5121591,322429,31363.16,.4057172,.5599248,.1434672,.1282794,.1912514,.3301998,.2068021,.7345524,438687,43128.17,.3533111,.8337881,.2197307,.1421401,.1782136,.2139407,.2459749,.7331514,334201,33023.14,.3419409,.9235909,.3838349,.2103584,.1443323,.1258853,.1355891,.3535717,34140,5339.207,.6785003,.7290568,.3966315,.2734915,.2678969,.0553017,.0066784,.382894,57451,13240.394,.5287811,.6999008,.2918661,.250074,.2782197,.1291361,.0507041,.5477712,86324,17631.798,.3448751,.8369167,.3508294,.2564177,.2164636,.0959061,.0803832,.5971804,70851,12265.198,.1950149,.9236284,.5725819,.2406035,.1044728,.0418907,.0404511,.2669264,67633,9722.68,.5014268,.5587361,.2829832,.2025491,.3049842,.1925835,.0169,.5124422,156966,36830.14,.3990801,.5422385,.1502172,.1327803,.1840844,.3034097,.2295083,.7749003,210246,56753.28,.3567773,.807749,.2144678,.1339669,.1672279,.2121515,.2721859,.7912065,137472,50654.29,.3582475,.9097562,.3651144,.1652046,.1350966,.1470918,.1874927,.4634835,16494,5108.8037,.6621196,.7335395,.4479811,.2695526,.2327513,.045653,.0040621,.3860798,27050,14016.358,.5106469,.6797782,.3179298,.2624399,.2587431,.1167468,.0441405,.5808873,39107,19286.474,.3470478,.7964303,.3559977,.2574731,.2102948,.0977574,.078477,.6102488,26507,15535.959,.2150375,.895537,.5803373,.2255631,.1050666,.0465915,.0424416,.3224431,1715136,24.04963,100,23.4,3,33,.7426705,.6497307,.5342944,.4805761,.5966901
10006,1038959,20401.5,.1363692,.7309057,.2632337,.306475,.2610488,.1136561,.0555864,.5660368,100387,9112.894,.3277616,.6453624,.2720671,.3219939,.33591,.0646996,.0053294,.6887047,216798,19951.58,.2243148,.608525,.1575752,.29575,.336659,.163341,.0466748,.8047675,311146,27597.01,.1011422,.7379012,.171103,.2794926,.3038638,.1568428,.0886979,.7977927,370885,19747.38,.0272537,.8177953,.3255268,.3601386,.1879639,.0737938,.0525769,.236669,20416,6181.823,.5367359,.7131172,.4112951,.3269984,.2320729,.0284091,.0012245,.5331603,38205,13103.483,.4143437,.6746761,.3259521,.3183877,.2570606,.0792043,.0193954,.7217903,46595,16327.577,.259427,.7640305,.4266337,.2492328,.2012877,.0746432,.0482026,.76094,19804,10257.949,.2407089,.8389719,.7202585,.1644112,.0608968,.0273682,.0270652,.35816,49243,10180.77,.3266454,.6518287,.3128973,.3253254,.3006113,.0570233,.0041427,.7143147,109016,24777.9,.2190046,.6018199,.1785426,.2964611,.3083401,.1673241,.0493322,.8755779,154231,38017.61,.1018343,.7303136,.175101,.2408141,.296205,.1825508,.105329,.8695074,156722,29195.01,.0269841,.8053879,.3233624,.2853269,.2098748,.100624,.0808119,.315546,9588,6708.0413,.5451606,.7511473,.4485815,.326554,.2033792,.0209637,.0005215,.5590321,17573,14827.323,.4029477,.6653958,.3598703,.3265236,.2218176,.0733512,.0184374,.7421613,21724,19130.858,.2587,.7717732,.4706776,.2276745,.1836678,.0712116,.0467685,.788851,8346,13907.469,.2266954,.845435,.7222621,.1564821,.0653007,.0293554,.0265996,.4501558,333644,24.05504,96.6,16.4,3,10,.7226035,.79575,.7401991,.6218963,.5874804
13027,11020,13362.14,.4960073,.7488203,.3360254,.2914701,.2763158,.0680581,.0281307,.5958258,1066,7386.539,.5909944,.608818,.4090056,.3452158,.2035647,.0393996,.0028143,.6791745,2229,12692.01,.4791386,.6069987,.2153432,.3270525,.3580081,.0704352,.0291611,.7765814,3561,17900.36,.536647,.7657961,.2064027,.2898062,.3659084,.0932322,.0446504,.8191519,3428,13576.53,.3795216,.8611435,.3885648,.3130105,.2103267,.0638856,.0242124,.2990082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,10904.35,.6245552,.6441281,.4412811,.4039146,.1209964,.0284698,.0053381,.8096085,1095,18457.52,.4621004,.6063927,.2438356,.3324201,.3333333,.0757991,.0146119,.8986301,1802,24111.71,.5504994,.7336293,.2069922,.2769145,.3596005,.1026637,.0538291,.908435,1578,21648.63,.3529785,.8757921,.4372624,.296578,.1742712,.0602028,.0316857,.4144487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12010,24.07965,40.7,.1,3,13,.5881801,.7554958,.7489469,.5872229,
39044,36678,13362.86,.9288675,.9151535,.3521457,.4640111,.107176,.0488304,.0278368,.5282186,4333,7833.478,.934918,.8832218,.2942534,.5213478,.145165,.0387722,.0004616,.6358181,6798,13751.88,.8984995,.8481907,.1919682,.5564872,.1585761,.0725213,.0204472,.7466902,11516,18749.93,.9337444,.9372178,.2164814,.5432442,.1233067,.0669503,.0500174,.7290726,12025,12103.45,.9431185,.9409564,.4863202,.391684,.0668607,.0298545,.0252807,.235842,,,,,,,,,,,21,9264.2381,.6190476,.3809524,0,1,0,0,0,.7142857,8,28082,.75,,0,0,1,0,0,1,9,5597.7778,.7777778,1,1,0,0,0,0,0,2179,9593.16,.93162,.8930702,.3441946,.4681046,.1482331,.0394676,0,.6668196,3379,19259.58,.8961231,.8348624,.2080497,.5605209,.1405741,.076354,.0145013,.8768867,5627,28363.05,.9509508,.9440199,.2296073,.4960014,.1398614,.074107,.060423,.843078,4993,18533.35,.9493291,.9367114,.4702584,.3791308,.0723012,.0312437,.0470659,.3538955,,,,,,,,,,,8,18194,,1,0,1,0,0,0,1,8,28082,.75,,0,0,1,0,0,1,,,,,,,,,,,44812,24.09106,34.7,.3,3,39,.7052851,.7875846,.7335012,.4883992,
14088,5134,14292.13,.8383327,.8541099,.2765875,.4014414,.2238021,.0726529,.0255162,.5362291,438,6409.957,.8926941,.7990867,.2557078,.3310502,.3447489,.0684932,0,.6826484,892,12895.28,.8363228,.6973094,.0695067,.4226457,.3632287,.1244395,.0201794,.7713004,1575,18472.12,.8222222,.8742857,.1511111,.4361905,.2647619,.1028571,.0450794,.7707937,1924,15481.36,.8321206,.9256757,.3690229,.4402287,.1325364,.0363825,.0218295,.2619542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,7980.956,.9115044,.8584071,.3495575,.3053097,.2920354,.0530973,0,.738938,443,18486.52,.8465011,.7336343,.0541761,.4198646,.3566591,.1331828,.0361174,.9322799,792,27332.75,.8118687,.8712121,.1704545,.4318182,.2449495,.1010101,.0517677,.8775253,816,22373.57,.8198529,.9252451,.4019608,.3982843,.1568628,.0294118,.0134804,.3615196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8303,24.12583,0,.1,3,14,.7442922,.9103139,.8038095,.6091476,
49006,79560,14687.41,.7556813,.815548,.2972348,.2900075,.2543489,.0951232,.0632856,.4807818,12202,4473.304,.7276676,.5625308,.1583347,.2473365,.540813,.0493362,.0041796,.5132765,13719,13830.55,.7379547,.7475764,.1473139,.3430279,.2867556,.1658284,.0570741,.6855456,23806,21411.03,.7792574,.864614,.1780643,.3399983,.2483408,.1190456,.114551,.7109972,25808,15974,.7534485,.9218847,.4460633,.2782083,.14666,.0719544,.0571141,.2007904,541,3672.915,.6377079,.5194085,.1977819,.2402958,.4990758,.0628466,0,.5101663,571,7265.2697,.7022767,.7302977,.1015762,.3415061,.3887916,.1576182,.0105079,.5201401,740,13847.549,.7878379,.8378378,.1351351,.3851351,.3783784,.0432432,.0581081,.5905405,862,10856.543,.5672854,.9164733,.4883991,.2424594,.1589327,.0696056,.0406032,.2389791,5754,4929.612,.693083,.605318,.1831769,.2638165,.5029545,.0474453,.0026069,.5314564,6585,18666.22,.7392559,.7166287,.1593014,.3477601,.2367502,.1840547,.0721336,.7889142,11424,32076.23,.7803746,.8564426,.1777836,.3223039,.2377451,.1369923,.1251751,.8168768,10478,24049.6,.7545333,.9162054,.4484634,.2329643,.1621493,.0820767,.0743463,.2677038,273,4521.9597,.6666667,.5054945,.1904762,.2747253,.4468865,.0879121,0,.5238096,251,7830.5936,.6772909,.7888446,.1633466,.374502,.3585657,.0796813,.0239044,.6294821,347,17683.334,.8357348,.7752162,.1440922,.3919308,.3285303,.074928,.0605187,.5533141,332,16582.34,.5481928,.8524097,.3975904,.2771084,.1987952,.0421687,.0843373,.3012048,108757,24.15261,73.8,4.4,3,49,.8374857,.7956119,.7073847,.4968227,.8022181
35002,9959,12725.03,.8125314,.833417,.2710111,.2731198,.3225223,.1035245,.0298223,.529772,1238,4475.68,.8166397,.5403877,.1195477,.1914378,.6365105,.052504,0,.6114701,1624,13117.13,.7561576,.7469212,.0726601,.2949508,.455665,.1570197,.0197044,.8017241,2789,17604.74,.825744,.8730728,.1100753,.3072786,.3685909,.1602725,.0537827,.8060237,3768,13225.45,.8251061,.9288747,.4217091,.3038747,.1738323,.0700637,.0305202,.2295648,,,,,,,,,,,17,12352.941,,1,0,.2941177,.7058824,0,0,.7058824,,,,,,,,,,,8,4542,.75,.25,.25,0,0,.75,0,0,609,5619.788,.8243021,.5812808,.1444992,.1609195,.6518884,.0426929,0,.5353038,822,17071.16,.7712895,.7493917,.0875912,.3004866,.459854,.1326034,.0194647,.8868613,1404,26436.54,.8639601,.8803419,.1360399,.2934473,.3475783,.1431624,.0797721,.8924502,1661,19288.86,.8284166,.9428055,.5081276,.3088501,.0975316,.0481638,.0373269,.3112583,,,,,,,,,,,7,30000,,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,17230,24.15471,46.7,0,3,35,.8804523,.9076355,.836142,.5477707,
16058,8961,14521.94,.7879701,.8333891,.2767548,.4223859,.2207343,.05948,.020645,.588662,1035,7643.299,.7555556,.6347826,.2270531,.4202898,.3207729,.026087,.0057971,.6270531,1778,16382.33,.7609674,.6743532,.1625422,.4673791,.3065242,.0556805,.007874,.7896513,2854,19384.11,.7960757,.8917309,.1688858,.4590049,.2459706,.0911002,.0350385,.8041345,2795,13357.88,.8014311,.940966,.3538462,.4275492,.1427549,.0525939,.0232558,.285152,19,6736.842,,,.5263158,.1052632,.2631579,.1052632,0,.368421,42,18521.714,,.1904762,.0952381,.7857143,.1190476,0,0,.8095238,4,12118,,,0,1,0,0,0,1,,,,,,,,,,,592,9634.731,.7635135,.6486486,.2516892,.4375,.2736486,.0371622,0,.6824324,943,23088.22,.7635207,.6553553,.1569459,.5259809,.2735949,.0349947,.0084836,.9257689,1419,27758.59,.8132488,.8900634,.1789993,.4411557,.2318534,.1007752,.0472163,.8914729,1262,18596.1,.818542,.9540412,.3431062,.4611727,.1172742,.0372425,.0412044,.4199683,7,11857.143,,,0,.2857143,.7142857,0,0,.7142857,39,19912.615,,.2051282,.0512821,.8205128,.1282051,0,0,.8717949,2,5236,,,0,1,0,0,0,1,,,,,,,,,,,10399,24.17433,0,0,3,16,.7671497,.8295838,.7960757,.622898,.4736842
14014,26233,14778.87,.8331872,.8235429,.3485305,.329318,.2400412,.0580185,.0240918,.573095,3235,7392.28,.8680062,.7459041,.21051,.3761978,.3601236,.049459,.0037094,.6800618,5893,15947.64,.8360767,.7449517,.1540811,.4106567,.3383676,.0834889,.0134057,.734261,7963,19561.78,.801959,.8176566,.1751852,.3841517,.3083009,.087781,.0445812,.7544895,7707,14544.8,.8452057,.9198132,.6198261,.2452316,.0886207,.0221876,.0241339,.2654729,141,5785.589,.7588652,.0638298,.6382979,.3617021,0,0,0,.2765957,498,5634.7088,.748996,.246988,.4497992,.3092369,.1726908,.0682731,0,.0682731,254,7502.378,.4527559,.3346457,.4212599,.1732284,.2952756,.0629921,.0472441,.2677165,62,5379.4839,.4354839,.0967742,.1774193,.0967742,.5645161,0,.1612903,.1612903,1737,8349.992,.8721935,.7046632,.2371906,.378814,.3172136,.0667818,0,.6430628,3226,19329.99,.8319901,.7095474,.1893986,.4237446,.2978921,.0750155,.0139492,.7355859,4146,27422.16,.7952243,.787506,.1874095,.352629,.3096961,.1000965,.0501688,.7901592,3428,21144.99,.8445157,.9168611,.6029755,.2412485,.1012252,.0224621,.0320887,.3544341,116,4952.2586,.9224138,.0775862,.7758621,.2241379,0,0,0,.1206897,435,4977.1011,.8091954,.1609195,.4643678,.3310345,.1264368,.0781609,0,.0252874,220,6345.5091,.5227273,.2681818,.4590909,.1545455,.3409091,.0363636,.0090909,.1545455,35,2171.6571,.4857143,,0,0,1,0,0,0,23782,24.19409,14.1,.3,3,14,.7857805,.8325132,.7802336,.35604,.3617021
50041,748402,17153.4,.6829324,.863135,.2706754,.2971278,.2619101,.1192514,.0510354,.5871831,102107,7678.112,.7338968,.7072483,.2202395,.2917528,.3947918,.0899449,.0032711,.6556064,178370,17649.17,.7121489,.7792566,.1455121,.2934911,.3244828,.1854516,.0510624,.7696754,221132,23663.16,.6317267,.9049708,.1598683,.3136362,.29098,.1477353,.0877801,.7815015,211036,17233.37,.6698288,.958988,.3962926,.3335024,.158101,.0678368,.0442673,.2549423,23258,5005.292,.6315246,.8686044,.4201995,.3202339,.2435291,.0154785,.0005589,.4140941,34281,10647.197,.4825997,.8369067,.3224818,.3019749,.3067589,.0590415,.009743,.5412328,39867,16084.5,.2124815,.9232197,.3290441,.30677,.27519,.0602754,.0287205,.6305717,18658,12103.776,.0689249,.9595884,.6710258,.1766534,.0991532,.0297995,.023368,.2672312,49053,8376.901,.7326769,.7207307,.2405358,.2893197,.384951,.0819318,.0032618,.6706827,86460,22006.06,.7195582,.7683437,.148774,.2925862,.3155332,.1827897,.0603169,.8376822,106502,32158.66,.637481,.8978705,.1580721,.2867176,.2996188,.1500817,.1055098,.8420593,86540,25628.34,.6606771,.9611624,.381835,.2925121,.1811763,.0804599,.0640166,.3275364,10314,4790.9233,.6478573,.8787085,.4548187,.3228621,.2103936,.0119255,0,.4699438,14238,12012.138,.5074449,.8310858,.321253,.3286276,.2815704,.0597696,.0087793,.612867,17406,18817.04,.2153855,.9164656,.3323567,.3191428,.2620935,.0579111,.0284959,.6518442,7743,15754.232,.0607,.9656464,.704249,.1468423,.1020276,.0238925,.0229885,.2961384,31426,24.19574,100,6.1,3,50,.7764894,.8034255,.7523515,.5594401,.5792416
23076,30497,13525.02,.8700856,.8302784,.3212447,.4147949,.1908712,.0468899,.0261993,.5125094,3195,7403.558,.9226917,.7849765,.2616588,.457903,.2522692,.0256651,.0025039,.5962442,6022,14477.8,.8997011,.7293258,.1705413,.5159416,.2477582,.0499834,.0157755,.7113916,9356,19240.42,.8871313,.8522873,.1882215,.4504062,.2430526,.0682984,.0500214,.7357845,10026,11972.7,.8090963,.884999,.427688,.3845003,.1243766,.0406942,.0227409,.2182326,2,23000,1,,0,0,1,0,0,1,9,1943.5556,.6666667,.2222222,.7777778,0,0,.2222222,0,.3333333,2,16000,1,1,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,1611,8940.498,.9310987,.8199876,.2991931,.452514,.2321539,.0148976,.0012415,.628802,3048,19913.76,.9114173,.7332677,.1916011,.5141076,.2375328,.0416667,.0150919,.8015092,4661,27255.11,.8950869,.8485304,.194808,.4492598,.232139,.0690839,.0547093,.8114139,4535,17390,.8352811,.8811466,.460419,.3503859,.1252481,.0355017,.0284454,.2848953,2,23000,1,,0,0,1,0,0,1,7,1356,.8571429,,1,0,0,0,0,.1428571,2,16000,1,1,0,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,32550,24.20739,0,0,3,23,.7358372,.8136832,.7617572,.5495711,1
39016,33719,11993.27,.8883715,.7998161,.2690175,.4111925,.2231976,.0583054,.038287,.4763783,7098,4209.171,.852071,.453508,.1017188,.2683855,.5842491,.0435334,.0021133,.4294167,5787,13420.01,.879212,.817522,.1235528,.5821669,.1752203,.0843269,.034733,.6896492,9558,17372.48,.8851224,.8946432,.1716886,.5106717,.1612262,.0840134,.0724001,.7003557,9624,13471.06,.9198878,.934123,.4543849,.3821696,.0856193,.0380299,.0397963,.2201787,111,2671.658,.5405405,.1081081,.036036,0,.8828829,.0810811,0,.4414414,,,,,,,,,,,24,31649.792,.125,.125,.1666667,.0416667,0,0,.7916667,1,5,4320,,,1,0,0,0,0,0,3327,5376.184,.8545236,.4773069,.122633,.2744214,.5584611,.0429817,.0015029,.4442441,2908,18618.23,.8848006,.8136176,.1406465,.6196699,.1361761,.0718707,.0316369,.8218707,4722,25350.11,.8949597,.8890301,.2007624,.4669631,.1622194,.0984752,.0715798,.8178738,4203,20350.11,.9219605,.9412324,.4803712,.3449917,.0799429,.0361646,.0585296,.3211991,68,1908.5588,.5441176,,0,0,1,0,0,.3088235,,,,,,,,,,,20,33779.75,.05,.05,.1,.05,0,0,.85,1,,,,,,,,,,,38003,24.21089,13.3,0,3,39,.8961679,.8417141,.7559113,.5058188,.963964
16035,8895,14935.97,.8882518,.8540753,.2372119,.375267,.2764474,.0818437,.0292299,.5795391,716,7798.085,.9357542,.7905028,.1592179,.4120112,.3840782,.0446927,0,.7276536,1577,14910.21,.8547876,.7121116,.0703868,.3747622,.3944198,.1280913,.0323399,.8300571,2719,18715.53,.9102612,.8573005,.0746598,.4406032,.3155572,.1169548,.0522251,.8219934,3487,15076.48,.8698021,.9317465,.3690852,.3593347,.2018927,.0504732,.0192142,.2767422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,9353.819,.9373494,.8409638,.1879518,.4409639,.346988,.0240964,0,.6385542,777,21324.62,.8764479,.6769627,.0785071,.4054054,.3539253,.1248391,.037323,.8970399,1372,26765.85,.9278426,.8637026,.0889213,.4446064,.2951895,.111516,.0597668,.8928571,1475,22189.27,.8433898,.939661,.440678,.3233898,.1694915,.0257627,.040678,.3891526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15707,24.21585,29.1,0,3,16,.8407821,.8972733,.8731151,.6117006,
