oldcode,hsspend_per_cap68_z1,hsspend_per_cap68_z2,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960,hsspend_per_kid_68,hsspend_per_kid_72
29009,0,0,2465,34.41955,0,250.1134,704.9355,955.0489,0,0,0,366.0814,586.4881,952.5694,0,0,29,0,0,0,0
49018,1.677271,1.677271,18493,34.4421,1.677271,152.6523,235.2088,387.8611,0,0,0,275.6542,231.4156,507.0698,0,1,49,33.3,0,98.66302,0
24039,0,0,4388,34.45065,0,215.548,701.6228,917.1708,0,0,0,388.618,1075.959,1464.577,0,0,24,0,.4,0,0
26100,0,0,6528,34.45131,0,272.9733,525.9866,798.9598,0,0,0,523.0442,671.6294,1194.674,0,0,26,0,.1,0,0
41002,1.742307,1.742307,81414,34.46734,1.742307,142.05,1242.223,1384.273,1.920504,1.920504,1.920504,361.2775,1620.773,1983.971,1,1,41,36.6,26.3,102.4886,112.9708
24021,.2468111,.2468111,21307,34.49209,.2468111,257.8905,249.1324,507.023,0,0,0,511.8565,301.8749,813.7314,0,1,24,31.5,0,14.5183,0
42038,0,0,9364,34.52944,0,270.2155,583.8018,854.0172,0,0,0,425.8365,871.3647,1297.201,0,0,42,0,0,0,0
37019,.934288,.934288,39970,34.5738,.934288,247.4108,153.4964,400.9073,0,0,0,428.5199,238.9662,667.4861,0,1,37,57.4,7.5,54.95811,0
18025,0,0,20869,34.59031,0,192.9934,223.3092,416.3026,0,0,0,301.3591,402.2636,703.6227,0,0,18,48.3,9.3,0,0
14064,0,0,14594,34.60423,0,272.7842,532.8778,805.662,0,0,0,512.1161,624.9075,1137.024,0,0,14,51.2,7.1,0,0
6014,0,0,1283,34.60639,0,262.0893,489.5089,751.5982,0,0,0,526.0536,544.3125,1070.366,0,0,6,0,0,0,0
26001,7.207191,7.207191,20073,34.61273,7.207191,281.6403,232.8943,514.5345,7.165806,7.165806,7.165806,483.1306,304.1696,794.466,1,1,26,65.3,.3,423.9524,421.518
27002,22.55245,22.55245,10240,34.61918,22.55245,198.3047,1074.002,1272.307,24.44367,24.44367,24.44367,588.1585,1019.737,1632.34,1,1,27,27.9,.1,1326.615,1437.863
24059,4.308498,4.308498,13541,34.63592,4.308498,290.8483,349.4957,640.344,0,0,0,409.4371,491.3353,900.7724,0,1,24,39.1,0,253.4411,0
34068,1.135044,1.135044,42731,34.6404,1.135044,442.8979,212.2444,655.1423,1.412307,1.412307,2.518412,743.3245,253.9553,999.7983,1,1,34,29.3,23.6,66.7673,148.1419
27003,6.482831,6.482831,8048,34.65196,6.482831,252.2164,747.0091,999.2255,11.44641,11.44641,11.44641,569.6641,1116.975,1698.085,1,1,27,0,2,381.343,673.3182
4072,1.241567,1.241567,56525,34.66954,1.241567,230.5271,297.6399,528.167,2.759855,2.759855,3.623368,423.2668,512.8318,939.722,1,1,4,54.4,.8,73.03333,213.1393
10023,0,0,9808,34.70371,0,106.4976,221.0658,327.5634,0,0,0,358.3548,297.9685,656.3233,0,0,10,42.4,24,0,0
36056,0,0,15506,34.7382,0,205.3631,613.4735,818.8367,0,0,0,365.7081,226.1084,591.8165,0,0,36,19.4,0,0,0
26023,0,0,8712,34.74439,0,215.1816,713.3583,928.54,0,0,0,381.1961,731.5545,1112.751,0,0,26,0,.1,0,0
36036,3.47979,3.47979,29808,34.74773,3.47979,214.5775,409.2271,623.8047,5.380053,5.380053,5.380053,422.0999,236.3671,663.8471,1,1,36,36.7,2.9,204.6935,316.4737
44015,1.406197,1.406197,686409,34.76189,1.406197,186.9131,1166.434,1353.347,1.335922,1.335922,1.497941,387.6984,1655.33,2044.527,1,1,44,93.4,6.6,82.71745,88.11417
3003,1.714812,1.714812,41152,34.77553,1.714812,211.0537,733.4832,944.5369,6.934776,6.934776,6.934776,418.0642,1726.172,2151.171,1,1,3,59.1,2.8,100.8713,407.928
47109,1.573702,1.573702,5223,34.79095,1.573702,272.4734,335.5128,607.9861,1.074741,1.074741,1.074741,478.2865,799.829,1279.19,1,1,47,100,19,92.57073,63.22003
16083,3.049974,3.049974,16025,34.80336,3.049974,214.7334,500.7516,715.4849,14.05204,14.05204,14.05204,342.576,660.4418,1017.07,1,1,16,27.5,0,179.4102,826.5903
44100,.4100547,.4100547,24483,34.86737,.4100547,208.9199,135.105,344.0249,.8561141,.8561141,.8561141,361.2305,221.9919,584.0786,1,1,44,25.5,16.3,24.12086,50.35966
37062,6.243586,6.243586,27940,34.87745,6.243586,380.0789,226.9376,607.0165,16.90817,16.90817,16.90817,633.4686,338.3622,988.739,1,1,37,51.1,3.4,367.2697,994.5983
47012,0,0,16833,34.89237,0,134.1126,141.9541,276.0666,0,0,0,271.5347,366.0743,637.6089,0,0,47,0,9.1,0,0
43016,0,0,28578,34.89622,0,180.3193,2255.535,2435.854,0,0,0,335.245,2226.729,2561.973,0,0,43,56,3.5,0,0
34002,1.97267,1.97267,15588,34.89651,1.97267,73.55492,283.4254,356.9804,2.026611,2.026611,2.026611,273.7753,148.9479,424.7498,1,1,34,0,6.8,116.0394,119.2124
44130,0,0,5728,34.90864,0,233.2553,405.9018,639.1571,0,0,0,500.3891,283.7909,784.1801,0,0,44,0,.7,0,0
37010,2.535008,2.535008,39534,34.92763,2.535008,263.7607,557.8513,821.6121,0,0,0,635.4095,519.0495,1154.459,0,1,37,59.1,8.4,149.1181,0
42050,0,0,9026,34.93377,0,183.6303,1107.175,1290.806,0,0,0,349.1459,946.2214,1295.367,0,0,42,0,.2,0,0
44003,0,0,40072,34.96428,0,254.5602,171.122,425.6822,0,0,0,364.4256,281.8181,646.2437,0,0,44,50.6,17.7,0,0
37059,4.525489,4.525489,10781,34.9711,4.525489,300.6324,352.8462,653.4786,15.87141,15.87141,15.87141,641.5735,380.359,1037.804,1,1,37,23.1,2,266.2053,933.6121
44058,1.138882,1.138882,19575,34.99051,1.138882,180.6384,821.9351,1002.573,3.705131,3.705131,3.705131,355.7805,1061.102,1420.587,1,1,44,64.8,5.5,66.99306,217.9489
32020,1.225351,1.225351,12343,35.01793,1.225351,208.0813,605.5471,813.6284,10.73558,10.73558,10.73558,490.0697,1211.27,1712.076,1,1,32,66.3,1.1,72.07946,631.5046
11029,1.747089,1.747089,45641,35.01804,1.747089,285.7348,497.9889,783.7237,3.479295,3.479295,4.405388,500.1126,734.8885,1239.406,1,1,11,69.1,25.4,102.7699,259.1405
16089,0,0,9867,35.03335,0,282.3256,528.6787,811.0043,0,0,0,466.0696,641.297,1107.367,0,0,16,0,.1,0,0
45020,0,0,11265,35.07348,0,278.4794,437.1593,715.6387,0,0,0,533.5587,508.3264,1041.885,0,0,45,0,0,0,0
37038,1.123524,1.123524,15375,35.11916,1.123524,340.2202,645.0878,985.308,0,0,0,577.9373,1063.464,1641.401,0,1,37,34.6,5,66.08964,0
32009,2.818429,2.818429,18712,35.15882,2.818429,151.2379,183.6323,334.8702,3.601453,3.601453,3.601453,392.8057,347.1248,743.532,1,1,32,37.3,.5,165.79,211.8502
47118,0,0,37330,35.17869,0,328.1255,330.4874,658.6129,0,0,0,815.1137,1016.573,1831.687,0,0,47,100,7.6,0,0
41004,2.841553,2.841553,99446,35.18533,2.841553,104.7851,159.4839,264.2689,4.443844,4.443844,4.443844,314.8596,278.536,597.8395,1,1,41,54.4,19.5,167.1502,261.4026
18018,.8172035,.8172035,21123,35.19131,.8172035,260.9483,182.7463,443.6946,.8847321,.8847321,.8847321,392.8152,202.7882,596.4882,1,1,18,44.4,3.1,48.0708,52.04306
24061,0,0,11778,35.22863,0,279.5525,465.3759,744.9284,0,0,0,475.8108,534.2369,1010.048,0,0,24,22.1,0,0,0
43032,3.60735,3.60735,33755,35.25081,3.60735,139.4767,267.731,407.2077,5.790004,5.790004,5.790004,384.6002,194.2418,584.632,1,1,43,64.3,6.2,212.197,340.5885
1039,2.752566,2.752566,61690,35.30011,2.752566,226.8465,271.821,498.6675,8.796964,12.93726,12.93726,371.7366,324.8396,709.5134,1,1,1,51.4,11.8,161.9156,761.0156
16022,0,0,22187,35.30238,0,210.8881,275.0432,485.9313,0,0,0,373.629,431.4603,805.0893,0,0,16,0,0,0,0
37028,0,0,8731,35.31242,0,363.3174,668.0161,1031.333,0,0,0,601.8022,671.4626,1273.265,0,0,37,44.5,5.2,0,0
35029,0,0,7080,35.31752,0,194.7595,659.5206,854.2802,0,0,0,393.2696,827.9061,1221.176,0,0,35,0,0,0,0
10028,0,0,21206,35.32071,0,261.5088,195.7325,457.2413,0,0,0,594.6294,239.3429,833.9723,0,0,10,61,20.9,0,0
1017,7.95656,7.95656,46985,35.32662,7.95656,205.1852,898.5233,1103.708,0,0,0,371.5548,1046.48,1418.035,0,1,1,57.1,19.3,468.033,0
36027,0,0,25694,35.3307,0,226.3259,201.0103,427.3363,0,0,0,417.0985,145.2142,562.3127,0,0,36,33.6,4.7,0,0
50057,0,0,9761,35.35258,0,220.987,1915.165,2136.152,0,0,0,394.7761,1872.023,2266.799,0,0,50,30.5,0,0,0
26061,0,0,16566,35.36033,0,280.5897,334.2742,614.8639,0,0,0,498.1597,353.6891,851.8488,0,0,26,27.6,1.9,0,0
37029,0,0,5924,35.40096,0,341.4525,978.2593,1319.712,0,0,0,566.4875,1068.176,1634.663,0,0,37,51.4,7.4,0,0
37058,2.110738,2.110738,28368,35.43669,2.110738,378.944,471.5336,850.4775,2.949664,2.949664,2.949664,528.1523,536.6335,1067.736,1,1,37,54.5,0,124.1611,173.5097
19009,1.731398,1.731398,224879,35.45862,1.731398,249.2684,972.877,1222.145,0,0,0,493.9566,582.431,1076.388,0,1,19,80.8,36.4,101.8469,0
28085,0,0,9303,35.4603,0,275.6318,917.9792,1193.611,0,0,0,462.1147,1231.005,1693.12,0,0,28,0,0,0,0
37065,0,0,5207,35.46636,0,272.8279,798.1985,1071.026,0,0,0,405.885,814.717,1220.602,0,0,37,0,0,0,0
26082,0,0,17065,35.46789,0,231.2589,701.8951,933.1539,13.46586,13.46586,13.46586,420.2948,352.0729,785.8336,1,0,26,41.5,7.8,0,792.1091
44059,0,0,13020,35.53725,0,147.9641,709.9069,857.8709,0,0,0,272.6122,998.5152,1271.127,0,0,44,58,1.9,0,0
16039,0,0,13935,35.54448,0,269.1946,606.0786,875.2732,0,0,0,461.3257,708.5363,1169.862,0,0,16,0,0,0,0
16060,1.322339,1.322339,14739,35.55813,1.322339,188.9123,433.7586,622.6709,0,0,0,311.7436,849.4963,1161.24,0,1,16,19.2,0,77.78464,0
42019,0,0,7083,35.5816,0,217.981,600.9708,818.9518,0,0,0,379.6922,1635.457,2015.15,0,0,42,0,0,0,0
44134,0,0,4182,35.59119,0,233.3402,1653.427,1886.767,0,0,0,440.7018,476.4472,917.149,0,0,44,0,.2,0,0
34014,0,0,49633,35.59875,0,120.8464,140.3628,261.2092,0,0,0,264.4823,164.8627,429.345,0,0,34,26,7,0,0
36038,0,0,22206,35.61587,0,97.96387,117.7901,215.754,0,0,0,182.5504,152.6373,335.1876,0,0,36,14.4,0,0,0
26045,0,0,11262,35.62199,0,248.8694,506.2295,755.0989,0,0,0,451.9837,597.3819,1049.366,0,0,26,30.3,10,0,0
10026,0,0,8234,35.62414,0,92.90834,388.8768,481.7852,0,0,0,485.1649,610.4612,1095.626,0,0,10,38.4,24.4,0,0
26044,0,0,7899,35.62452,0,284.1268,1591.821,1875.948,0,0,0,512.1701,2286.292,2798.463,0,0,26,0,0,0,0
26017,20.0382,20.0382,13817,35.64886,20.0382,184.5579,530.6478,715.2057,0,0,0,488.195,790.4362,1278.631,0,1,26,32.9,1.9,1178.718,0
26058,0,0,17000,35.65388,0,383.4995,379.4248,762.9243,0,0,0,555.561,442.4655,998.0264,0,0,26,50.9,1.3,0,0
28064,0,0,9229,35.66922,0,262.3139,506.7937,769.1076,0,0,0,407.988,644.8051,1052.793,0,0,28,35.5,0,0,0
43090,6.345977,6.345977,64800,35.66943,6.345977,233.8925,416.2784,650.1708,0,0,.1301336,384.5042,538.485,923.1194,1,1,43,46.1,3.9,373.2928,7.65492
50060,0,0,17578,35.68075,0,38.44744,38.56393,77.01138,0,0,0,68.61339,97.41248,166.0259,0,0,50,63.5,0,0,0
19029,1.492,1.492,56346,35.69025,1.492,129.1664,137.4278,266.5942,0,0,0,238.7951,165.0907,403.8858,0,1,19,41.5,11.8,87.76473,0
27055,0,0,1602,35.70537,0,225.372,1299.181,1524.553,0,0,0,367.4608,4616.908,4984.369,0,0,27,0,0,0,0
45028,0,0,1835,35.71819,0,179.9528,1308.995,1488.948,27.92313,27.92313,27.92313,396.2576,713.8907,1138.072,1,0,45,0,.1,0,1642.537
43073,2.142949,2.142949,40128,35.73552,2.142949,236.8494,5170.748,5407.597,3.55032,3.55032,3.55032,448.7755,4586.844,5039.17,1,1,43,36.3,4.1,126.0558,208.8424
3012,0,0,10776,35.74834,0,116.238,351.1414,467.3794,0,0,0,413.6596,408.8716,822.5311,0,0,3,67.4,1,0,0
44072,.55234,.55234,16608,35.75788,.55234,277.7896,455.3906,733.1801,.5666722,.5666722,.5666722,643.2209,306.7174,950.5049,1,1,44,45.3,.7,32.49059,33.33366
47077,0,0,27143,35.76333,0,228.5687,258.401,486.9697,0,0,0,507.9627,1047.256,1555.218,0,0,47,0,34.7,0,0
44173,0,0,3092,35.76973,0,315.5693,938.0854,1253.655,0,0,0,537.0386,1057.084,1594.123,0,0,44,0,9.3,0,0
1028,1.486765,1.486765,98606,35.82675,1.486765,227.1013,765.2508,992.3521,1.424732,1.424732,1.424732,388.0233,448.1111,837.5591,1,1,1,71.1,15.4,87.45676,83.80779
26040,0,0,12378,35.82857,0,254.7271,369.1937,623.9208,21.70234,21.70234,21.70234,508.9415,555.9608,1086.605,1,0,26,51.2,.1,0,1276.608
3005,1.652793,1.652793,14317,35.83064,1.652793,142.0171,347.0111,489.0282,0,0,0,447.4333,463.2049,910.6382,0,1,3,33.1,2.6,97.22311,0
10010,0,0,19638,35.83908,0,158.6179,262.1342,420.752,0,0,0,373.3276,682.0397,1055.367,0,0,10,35.1,13.6,0,0
11110,0,0,12959,35.86393,0,126.8756,96.81222,223.6878,0,0,0,314.9201,190.9566,505.8767,0,0,11,0,9.2,0,0
24076,0,0,14831,35.87569,0,260.1814,697.4425,957.6239,0,0,0,467.5176,1009.229,1476.747,0,0,24,24.6,0,0,0
44004,0,0,7098,35.88135,0,292.5174,187.0602,479.5776,0,0,0,439.7416,315.6976,755.4392,0,0,44,56,4,0,0
35031,19.28766,19.28766,10122,35.90073,19.28766,295.2412,984.7612,1280.002,18.25293,18.25293,18.25293,595.4308,1540.872,2154.556,1,1,35,0,0,1134.568,1073.702
47081,4.445441,4.445441,24108,35.91323,4.445441,179.0784,300.2323,479.3107,3.832797,3.832797,3.832797,482.5814,366.8182,853.2324,1,1,47,0,1.9,261.4965,225.4586
44235,1.555816,1.555816,46732,35.92762,1.555816,161.5238,244.7199,406.2437,1.144776,1.144776,1.144776,301.4115,314.0795,616.6358,1,1,44,71.1,8.6,91.51859,67.33974
35025,1.236493,1.236493,11319,35.95893,1.236493,246.4008,934.2419,1180.643,2.12766,2.12766,2.12766,439.8017,1199.538,1641.467,1,1,35,0,.1,72.73489,125.1564
26070,0,0,11417,35.97599,0,284.2336,349.8473,634.0809,0,0,0,489.6445,440.2545,929.8991,0,0,26,0,4.9,0,0
43053,0,0,23810,35.98536,0,231.9913,251.7403,483.7316,0,0,0,389.3992,578.2576,967.6568,0,0,43,37,1.9,0,0
44169,0,0,15353,36.01958,0,286.2175,314.1942,600.4117,0,0,0,598.7231,262.9055,861.6286,0,0,44,51.7,0,0,0
42041,0,0,12650,36.03112,0,180.6003,392.283,572.8832,0,0,0,320.3206,796.3447,1116.665,0,0,42,20.3,0,0,0
19028,2.301032,2.301032,85879,36.03899,2.301032,158.815,157.9286,316.7437,14.54027,14.54027,14.54027,286.6338,250.8266,552.0006,1,1,19,55.6,24,135.3548,855.3099
44150,0,0,5445,36.06038,0,315.2658,313.1767,628.4424,0,0,0,655.8891,209.1446,865.0337,0,0,44,50.7,.9,0,0
34086,0,0,48890,36.10609,0,163.4208,218.8604,382.2813,0,0,0,376.939,250.4384,627.3774,0,0,34,20.6,5.8,0,0
24080,0,0,12321,36.12379,0,263.5836,332.3735,595.9572,0,0,0,467.2188,228.1252,695.344,0,0,24,35.9,.1,0,0
44116,0,0,40026,36.13014,0,335.667,2126.296,2461.963,0,0,0,439.7245,1487.183,1926.907,0,0,44,63.1,16.3,0,0
41024,2.660508,2.660508,44374,36.14108,2.660508,129.5307,239.7367,369.2674,6.769714,6.769714,6.769714,382.7273,294.1283,683.6254,1,1,41,49.2,29.6,156.5005,398.2185
23065,5.086113,5.086113,9678,36.16424,5.086113,309.1918,147.3066,456.4984,0,0,0,636.0363,572.3397,1208.376,0,1,23,0,0,299.1831,0
28088,0,0,6569,36.18683,0,259.1579,591.2381,850.396,0,0,0,453.9685,633.9149,1087.883,0,0,28,0,0,0,0
41042,1.0462,1.0462,157032,36.19995,1.0462,183.6365,204.6345,388.271,1.170823,1.170823,1.170823,365.3747,269.5685,636.1141,1,1,41,36.1,22.1,61.54116,68.87193
28005,0,0,1116,36.20072,0,207.6978,401.7473,609.4451,0,0,0,376.1039,216.3518,592.4557,0,0,28,0,0,0,0
24047,0,0,19034,36.22131,0,259.6279,439.3759,699.0037,0,0,0,423.8123,537.9559,961.7682,0,0,24,26.9,0,0,0
18039,2.888244,2.888244,3931,36.27576,2.888244,184.7412,328.5922,513.3333,3.079342,3.079342,3.079342,399.1485,319.4533,721.6812,1,1,18,0,2.6,169.8967,181.1378
47003,0,0,12456,36.29948,0,46.21058,211.3289,257.5395,0,0,0,147.2386,203.8873,351.1259,0,0,47,0,3.9,0,0
44140,0,0,22358,36.3123,0,203.61,1230.812,1434.422,0,0,0,374.8227,1263.041,1637.864,0,0,44,33,7.6,0,0
50001,0,0,7556,36.33458,0,233.6756,496.7057,730.3812,0,0,0,454.5603,343.8336,798.394,0,0,50,0,.1,0,0
11047,2.121956,2.121956,77045,36.34142,2.121956,145.7399,589.2689,735.0087,3.151865,3.151865,3.151865,344.3557,875.7673,1223.275,1,1,11,77.1,34.3,124.8209,185.4038
16004,0,0,16279,36.37437,0,193.1092,567.4472,760.5564,0,0,0,541.6639,677.7257,1219.39,0,0,16,41.4,.8,0,0
42042,0,0,4751,36.37513,0,168.7192,2591.517,2760.237,4.899015,4.899015,4.899015,325.2882,2741.572,3071.759,1,0,42,0,.2,0,288.1773
28012,0,0,10904,36.37543,0,227.1472,811.7461,1038.893,0,0,0,392.3275,1041.247,1433.575,0,0,28,0,0,0,0
26032,0,0,7522,36.38796,0,253.2895,543.7783,797.0677,0,0,0,456.0055,433.451,889.4565,0,0,26,2.7,0,0,0
37066,.5424802,.5424802,20547,36.40681,.5424802,202.774,452.388,655.162,0,0,0,458.6931,353.1268,811.8199,0,1,37,32.2,2,31.9106,0
34065,2.436141,2.436141,71665,36.42181,2.436141,165.7485,469.9253,635.6738,1.017157,1.017157,1.017157,368.4037,535.0984,904.5192,1,1,34,69,27.7,143.3024,59.83279
43063,1.008912,1.008912,56362,36.42443,1.008912,142.944,320.8661,463.8101,0,0,0,277.8548,267.4929,545.3477,0,1,43,47.6,19.3,59.34779,0
24003,2.789266,2.789266,24131,36.44248,2.789266,281.7249,326.7048,608.4297,2.872148,2.872148,2.872148,628.7621,402.4709,1034.105,1,1,24,23.5,0,164.0745,168.9499
27018,6.236669,6.236669,11752,36.44568,6.236669,264.4709,960.9766,1225.448,3.582491,3.582491,3.582491,698.6738,1804.752,2507.008,1,1,27,39.2,.2,366.8629,210.7348
1052,2.58738,2.58738,61621,36.46137,2.58738,208.3113,375.5483,583.8596,2.432023,2.432023,2.432023,407.168,897.4182,1307.018,1,1,1,56.6,12.6,152.1988,143.0602
26079,0,0,14781,36.48815,0,203.1383,219.2059,422.3442,0,0,0,376.0661,225.5798,601.6459,0,0,26,34.9,.1,0,0
45014,0,0,7973,36.49277,0,232.0235,531.235,763.2584,6.967659,6.967659,6.967659,421.9147,1467.324,1896.206,1,0,45,0,0,0,409.8623
47086,0,0,31742,36.49669,0,73.94484,225.8755,299.8204,0,0,0,261.373,233.434,494.807,0,0,47,0,22.8,0,0
43075,4.739685,4.739685,52568,36.50462,4.739685,181.0504,628.3863,809.4366,5.61116,5.61116,5.61116,304.0304,534.1194,843.761,1,1,43,43.2,13.6,278.805,330.0682
32004,1.682827,1.682827,13737,36.53186,1.682827,159.4141,859.1356,1018.55,0,0,0,396.1323,896.5612,1292.693,0,1,32,59,.5,98.9898,0
26059,5.910984,5.910984,15615,36.54527,5.910984,299.469,410.2336,709.7026,0,0,0,467.349,394.8731,862.2222,0,1,26,58.6,2.1,347.705,0
39029,0,0,10446,36.55345,0,156.7697,125.9243,282.6939,0,0,0,302.1706,241.7455,543.9161,0,0,39,0,.8,0,0
44023,0,0,3640,36.55381,0,193.7652,1836.156,2029.921,0,0,0,435.8125,1945.014,2380.827,0,0,44,0,5.3,0,0
44168,0,0,11515,36.55989,0,236.7828,723.2723,960.0551,0,0,0,509.9934,767.8364,1277.83,0,0,44,57.4,7.4,0,0
44025,0,0,24744,36.58385,0,316.7411,498.0519,814.793,0,0,0,571.2269,554.9109,1126.138,0,0,44,68.6,3,0,0
4070,0,0,50103,36.6033,0,258.959,197.717,456.6761,0,0,0,568.3262,245.6364,813.9625,0,0,4,51.1,30.4,0,0
24075,0,0,11408,36.6125,0,226.5903,524.4651,751.0554,0,0,0,422.4443,793.8135,1216.258,0,0,24,37.3,0,0,0
42026,0,0,7832,36.61882,0,227.8689,339.4456,567.3145,0,0,0,398.7988,487.0924,885.8912,0,0,42,0,0,0,0
26052,0,0,6603,36.62251,0,260.7115,495.8749,756.5864,0,0,0,449.9807,592.825,1042.806,0,0,26,0,.3,0,0
42065,0,0,983,36.62259,0,130.54,1697.61,1828.15,0,0,0,317.3938,1147.005,1464.399,0,0,42,0,.2,0,0
37022,0,0,6053,36.63907,0,301.7008,781.4357,1083.136,0,0,0,482.0775,804.4872,1286.565,0,0,37,0,0,0,0
18081,0,0,18576,36.65729,0,237.9998,265.3019,503.3017,0,0,0,364.1944,233.891,598.0854,0,0,18,46,9.9,0,0
34055,.8435836,.8435836,28748,36.67226,.8435836,129.3051,114.0291,243.3342,0,0,0,281.5526,126.6379,408.1904,0,1,34,19.8,12.2,49.62257,0
18109,2.119267,2.119267,16678,36.67704,2.119267,189.6645,266.3397,456.0042,0,0,0,365.0986,190.1716,555.2701,0,1,18,42.8,5.6,124.6628,0
32014,0,0,7996,36.68128,0,175.7765,715.0648,890.8412,0,0,0,437.4325,971.1534,1408.586,0,0,32,0,.2,0,0
49019,0,0,18596,36.69223,0,151.7824,252.0883,403.8708,0,0,0,354.8863,313.0423,667.9286,0,0,49,17.8,15.4,0,0
25025,45.72614,50.26857,187663,36.69951,44.6076,768.1174,452.7925,1220.91,71.57294,71.64932,71.64932,745.8341,659.0626,1476.546,1,1,25,80.7,40,2956.974,4214.666
21018,1.742482,1.742482,16835,36.73274,1.742482,108.6592,179.867,288.5262,7.696233,7.696233,7.696233,361.1774,275.5531,644.4268,1,1,21,0,26.9,102.4989,452.7196
44178,1.698759,1.698759,220965,36.73696,1.698759,176.0155,833.454,1009.47,1.902763,1.902763,1.902763,360.7319,961.9564,1324.591,1,1,44,88.7,4.6,99.92699,111.9272
1051,7.460099,7.460099,169937,36.75657,7.460099,636.6634,992.0939,1628.757,0,0,0,714.082,1581.834,2295.916,0,1,1,84.4,38.1,438.8293,0
45012,0,0,4713,36.79185,0,208.4368,394.0949,602.5317,0,0,0,462.4071,558.4958,1020.903,0,0,45,55.8,0,0,0
11027,0,0,20069,36.79816,0,198.4976,426.1662,624.6638,0,0,0,420.5024,193.0466,613.549,0,0,11,23.6,9.2,0,0
37018,.9054476,.9054476,16261,36.81456,.9054476,286.6832,1065.603,1352.286,0,0,0,495.1134,368.5776,863.6911,0,1,37,37,3.1,53.26162,0
46007,0,0,2945,36.82421,0,132.3419,286.8243,419.1662,0,0,0,409.3033,256.7292,666.0325,0,0,46,0,0,0,0
26068,0,0,10383,36.82827,0,291.1972,314.3428,605.5399,0,0,0,429.138,438.6371,867.7751,0,0,26,26.6,1.4,0,0
28052,0,0,1561,36.83536,0,172.2537,374.7612,547.015,0,0,0,297.5522,648.3358,945.8881,0,0,28,0,0,0,0
44172,0,0,12642,36.87391,0,268.1738,439.4809,707.6547,0,0,0,520.9472,192.0041,712.9512,0,0,44,24.9,26.9,0,0
47010,0,0,31488,36.87615,0,136.3325,244.5362,380.8687,0,0,0,316.5326,359.9343,676.4669,0,0,47,19.1,19.3,0,0
44069,3.303275,3.303275,2254,36.8984,3.303275,193.0138,793.1656,986.1794,2.486948,2.486948,2.486948,364.2098,1094.637,1461.334,1,1,44,0,.3,194.3103,146.2911
16028,0,0,18424,36.91128,0,164.8604,307.0186,471.8791,0,0,0,298.8162,580.9563,879.7725,0,0,16,24.2,0,0,0
18084,0,0,14711,36.91151,0,205.3239,280.9806,486.3045,0,0,0,489.8409,204.401,694.2419,0,0,18,41.5,6,0,0
34016,4.145493,4.145493,30725,36.95235,4.145493,114.5464,425.4049,539.9513,4.801126,4.801126,4.801126,318.7466,374.2467,697.7945,1,1,34,27.5,11.9,243.8525,282.4192
50007,0,0,9260,36.96456,0,337.7997,392.4321,730.2318,0,0,0,635.8204,314.8264,950.6469,0,0,50,0,.1,0,0
20002,2.225322,2.225322,107036,36.98868,2.225322,121.4913,703.2225,824.7138,2.519927,2.519927,2.519927,375.326,856.5038,1234.35,1,1,20,38.3,1.2,130.9013,148.231
44200,0,0,15209,37.00165,0,252.0573,444.6862,696.7435,0,0,0,472.9741,595.84,1068.814,0,0,44,55.3,2.7,0,0
18072,4.185545,4.185545,5881,37.01493,4.185545,182.2258,583.9914,766.2172,0,0,0,320.8055,376.7727,697.5782,0,1,18,0,9,246.2085,0
44104,0,0,11134,37.04437,0,435.41,825.1868,1260.597,0,0,0,494.1071,993.8017,1487.909,0,0,44,35.9,5.7,0,0
23040,0,0,4290,37.05002,0,324.909,190.6051,515.514,0,0,0,705.5728,260.753,966.3259,0,0,23,0,.2,0,0
18045,2.26169,2.26169,30026,37.07141,2.26169,125.4447,191.4895,316.9342,0,0,0,250.1738,568.6946,818.8684,0,1,18,28.2,.5,133.0406,0
26022,0,0,12270,37.08989,0,184.3666,197.6772,382.0438,0,0,0,445.1362,231.8778,677.014,0,0,26,0,0,0,0
11121,.6031261,.6031261,137217,37.12339,.6031261,195.5434,1594.676,1790.219,1.660828,1.660828,1.660828,440.4274,784.4485,1226.537,1,1,11,81.8,31.4,35.47801,97.69579
10055,0,0,29863,37.13752,0,257.0111,1639.131,1896.142,0,0,0,483.5848,467.7733,951.3581,0,0,10,49.1,27.3,0,0
26076,0,0,11053,37.14078,0,176.0569,208.1799,384.2368,0,0,0,333.0662,270.3329,603.3991,0,0,26,0,.1,0,0
45016,0,0,1567,37.14103,0,254.1065,307.9983,562.1048,0,0,0,461.177,353.0498,814.2268,0,0,45,0,0,0,0
44225,0,0,16969,37.14758,0,266.5441,273.5972,540.1413,0,0,0,502.0495,153.9887,656.0382,0,0,44,47.8,17.5,0,0
4030,0,0,22552,37.14945,0,206.4276,215.2283,421.656,0,0,0,392.4614,279.017,671.4784,0,0,4,43.7,14.6,0,0
11148,4.285757,4.285757,34874,37.17169,4.285757,217.8765,441.3536,659.2301,6.751678,6.751678,6.751678,398.8674,566.5817,972.2007,1,1,11,69.3,24.7,252.1034,397.1575
