oldcode,total_pop_80,pop16_19_80,pop18_24_80,pop25plus_80,pop18plus_80,hsplus_25plus_80,somecollege_25plus_80,collegeplus_25plus_80,hsplus_18plus_80,somecollege_18plus_80,collegeplus_18plus_80,hsplus_18_24_80,somecollege_18_24_80,collegeplus_18_24_80,inschool_16_19_80,pctinschool_16_19_80,pcthsplus_18_24_80,pctsomecollege_18_24_80,pctcollegeplus_18_24_80,pcthsplus_25plus_80,pctsomecollege_25plus_80,pctcollegeplus_25plus_80,povrate60
44146,47088,3409,5112,27027,32139,13538,5386,2178,16482,6050,2336,2944,664,158,2176,.6383104,.5758998,.1298905,.0309077,.5009065,.1992822,.0805861,43.95302
44147,20224,1313,2134,13012,15146,5542,2269,922,6853,2635,994,1311,366,72,802,.6108149,.6143393,.1715089,.0337395,.4259145,.1743775,.0708577,55.06815
44148,3766,264,337,2244,2581,1441,703,364,1668,770,375,227,67,11,179,.6780303,.6735905,.1988131,.0326409,.6421568,.3132799,.1622103,22.51108
44149,9606,686,1080,5636,6716,2674,1163,578,3349,1339,601,675,176,23,444,.6472303,.625,.162963,.0212963,.47445,.206352,.102555,49.96718
44150,10144,487,542,7887,8429,4422,2287,1021,4791,2454,1059,369,167,38,385,.7905544,.6808118,.3081181,.0701107,.5606695,.2899708,.1294535,36.06038
44151,91,8,11,69,80,38,17,3,43,17,3,5,0,0,4,.5,.4545455,0,0,.5507246,.2463768,.0434783,22.32143
44152,211651,19523,42415,107949,150364,71681,41312,21665,106431,61335,25873,34750,20023,4208,14839,.7600778,.8192856,.4720736,.0992102,.6640266,.3826993,.2006966,25.10565
44153,8605,704,790,4746,5536,2022,993,474,2449,1102,495,427,109,21,556,.7897727,.5405063,.1379747,.0265823,.426043,.2092288,.0998736,38.17041
44154,8735,591,712,5721,6433,2573,1294,632,3041,1386,650,468,92,18,407,.6886633,.6573034,.1292135,.0252809,.4497465,.2261842,.1104702,39.51495
44155,170755,14651,28156,96731,124887,56630,28803,14054,78940,40255,15667,22310,11452,1613,11459,.7821309,.7923711,.4067339,.057288,.585438,.2977639,.1452895,30.87914
44156,789,47,73,514,587,265,155,79,313,176,81,48,21,2,42,.893617,.6575342,.2876712,.0273973,.5155642,.3015564,.1536965,45.20548
44157,10649,1625,2837,5249,8086,2554,1126,615,3555,1308,627,1001,182,12,867,.5335385,.3528375,.0641523,.0042298,.4865689,.2145171,.1171652,55.44765
44158,10360,818,986,6385,7371,3092,1114,414,3756,1297,454,664,183,40,617,.7542787,.673428,.1855984,.040568,.48426,.1744714,.0648395,58.85474
44159,4684,367,463,2650,3113,1264,507,178,1564,588,197,300,81,19,245,.6675749,.6479481,.174946,.0410367,.4769811,.1913208,.0671698,25.69275
44160,3683,235,272,2512,2784,1269,737,365,1418,763,373,149,26,8,173,.7361702,.5477941,.0955882,.0294118,.5051752,.2933917,.1453025,41.02041
44161,37828,2842,4869,20921,25790,11214,5120,2279,14313,6102,2510,3099,982,231,1927,.6780436,.6364757,.2016841,.047443,.5360165,.2447302,.1089336,41.10354
44162,31398,2680,3694,14404,18098,4637,2590,1205,6332,3262,1354,1695,672,149,1886,.7037314,.4588522,.1819166,.0403357,.3219245,.1798112,.0836573,68.55425
44163,23164,1778,2323,13351,15674,6066,2429,996,7303,2747,1084,1237,318,88,1217,.6844769,.5325011,.1368919,.037882,.454348,.1819339,.0746012,49.08435
44164,2346,174,179,1558,1737,693,342,196,755,358,202,62,16,6,140,.8045977,.3463687,.0893855,.0335196,.444801,.2195122,.1258023,43.9658
44165,82636,6086,10938,46887,57825,33984,20715,11391,41564,23778,12418,7580,3063,1027,4272,.7019389,.6929969,.2800329,.0938928,.7248064,.4418069,.2429458,15.92846
44166,22732,1490,2180,13880,16060,6307,2396,1069,7852,2832,1114,1545,436,45,1004,.6738255,.7087156,.2,.0206422,.4543948,.1726225,.0770173,49.06969
44167,4477,220,339,3142,3481,1424,713,362,1664,757,366,240,44,4,152,.6909091,.7079646,.1297935,.0117994,.4532145,.2269255,.1152132,41.81299
44168,9088,661,826,5534,6360,2608,1107,447,3141,1251,464,533,144,17,404,.6111951,.6452785,.1743341,.0205811,.4712685,.2000361,.0807734,36.55989
44169,17410,1155,1524,11449,12973,5293,2101,863,6205,2303,880,912,202,17,747,.6467533,.5984252,.1325459,.0111549,.4623111,.1835095,.0753778,36.01958
44170,128487,9893,13074,71701,84775,47156,23180,11047,55458,25525,11510,8302,2345,463,6830,.6903871,.6350008,.1793636,.0354138,.6576756,.323287,.1540704,43.77424
44171,16575,1160,1908,8938,10846,5338,2146,990,6544,2457,1052,1206,311,62,723,.6232759,.6320755,.1629979,.0324948,.5972253,.2400985,.110763,10.14195
44172,14629,920,1636,8628,10264,4657,1993,838,5774,2291,878,1117,298,40,615,.6684783,.6827629,.1821516,.0244499,.5397543,.2309921,.0971256,36.87391
44173,1950,108,133,1329,1462,689,308,140,786,335,144,97,27,4,87,.8055556,.7293233,.2030075,.0300752,.5184349,.2317532,.1053424,35.76973
44174,46786,4908,11443,24176,35619,14007,8043,4421,24013,14223,5238,10006,6180,817,4082,.8317034,.8744211,.5400681,.0713974,.5793762,.3326853,.1828673,48.34283
44175,35323,2425,3740,22022,25762,10698,5368,2460,13149,6225,2660,2451,857,200,1648,.6795876,.6553476,.2291444,.0534759,.4857869,.2437562,.1117065,45.77119
44176,13254,954,1264,7506,8770,3391,850,297,4265,950,325,874,100,28,555,.581761,.6914557,.0791139,.0221519,.4517719,.1132427,.0395683,58.68016
44177,17359,1174,1754,10517,12271,5196,2157,771,6359,2418,833,1163,261,62,739,.6294719,.6630559,.1488027,.0353478,.4940572,.2050965,.0733099,25.16898
44178,268215,20788,35833,143878,179711,84832,45532,20926,108078,54481,22804,23246,8949,1878,14193,.6827497,.6487316,.2497419,.0524098,.5896106,.3164625,.1454427,36.73696
44179,9588,674,1311,5346,6657,3557,1654,731,4376,1843,772,819,189,41,352,.5222552,.624714,.1441648,.0312738,.6653573,.3093902,.1367377,11.38455
44180,2283,296,214,1127,1341,716,349,168,842,399,187,126,50,19,259,.875,.5887851,.2336449,.088785,.635315,.3096717,.1490683,20.86285
44181,83838,6792,10346,46258,56604,28786,10993,4166,35975,12724,4447,7189,1731,281,4478,.659305,.6948579,.167311,.0271603,.6222923,.2376454,.0900601,23.71304
44182,24062,1616,2680,14810,17490,7985,3602,1426,9591,4076,1478,1606,474,52,975,.6033416,.5992537,.1768657,.019403,.5391628,.243214,.0962863,32.8717
44183,20724,1521,2289,12489,14778,6527,2826,1182,8023,3257,1241,1496,431,59,1079,.7094017,.6535605,.1882918,.0257754,.5226199,.2262791,.0946433,44.86565
44184,44609,3283,4818,26797,31615,15900,7540,3072,19131,8504,3180,3231,964,108,2233,.6801706,.6706102,.200083,.0224159,.59335,.2813748,.1146397,28.93973
44185,11038,878,1226,5830,7056,3014,1323,553,3710,1542,598,696,219,45,593,.6753986,.5676998,.1786297,.0367047,.5169811,.2269297,.0948542,25.35267
44186,14618,1216,1816,7401,9217,3645,1485,689,4627,1752,748,982,267,59,750,.6167763,.5407489,.1470264,.032489,.492501,.2006486,.0930955,29.55596
44187,24407,1623,2225,15163,17388,6968,2932,1378,8178,3273,1395,1210,341,17,1048,.6457178,.5438202,.1532584,.0076404,.4595397,.1933654,.0908791,55.85077
44188,98637,7102,14056,56203,70259,33770,15508,5807,42826,18497,6344,9056,2989,537,4269,.6010983,.64428,.2126494,.0382043,.6008576,.2759283,.1033219,18.05331
44189,5188,411,460,2869,3329,1179,629,350,1426,725,359,247,96,9,302,.7347932,.5369565,.2086957,.0195652,.4109446,.2192402,.1219937,52.88383
44190,4839,298,429,3183,3612,1360,401,158,1611,467,164,251,66,6,188,.6308725,.5850816,.1538462,.013986,.4272699,.1259818,.0496387,53.03127
44191,75062,6089,11206,42227,53433,34504,21051,10178,44059,25964,11027,9555,4913,849,4886,.8024306,.8526682,.4384258,.075763,.8171076,.4985199,.2410306,8.414063
44192,4135,260,539,2065,2604,1137,445,188,1442,510,200,305,65,12,131,.5038462,.5658627,.1205937,.0222635,.5506053,.2154964,.0910412,18.70757
44193,2469,206,190,1508,1698,707,347,119,792,385,119,85,38,0,167,.8106796,.4473684,.2,0,.4688329,.2301061,.0789125,57.10117
44194,16101,1044,1495,10149,11644,4425,1916,905,5404,2099,932,979,183,27,754,.7222222,.6548495,.122408,.0180602,.4360035,.1887871,.0891714,57.46837
44195,15801,1209,1912,7925,9837,3529,1548,686,4468,1740,717,939,192,31,658,.5442514,.4911088,.1004184,.0162134,.4452997,.1953312,.0865615,38.12636
44196,9289,742,1116,5325,6441,2322,1154,504,2961,1429,566,639,275,62,576,.7762803,.5725806,.2464158,.0555556,.4360563,.2167136,.0946479,41.3426
44197,1187,82,93,700,793,451,215,99,513,248,103,62,33,4,66,.8048781,.6666667,.3548387,.0430108,.6442857,.3071429,.1414286,18.66197
44198,14653,1046,1328,8952,10280,3585,1507,638,4385,1665,647,800,158,9,764,.7304015,.6024097,.1189759,.0067771,.4004692,.1683423,.071269,59.42214
44199,14528,1008,1298,8618,9916,6058,3255,1572,6975,3560,1616,917,305,44,775,.7688492,.7064715,.2349769,.0338983,.7029473,.3776979,.1824089,41.57676
44200,11872,792,1069,7462,8531,3148,1305,674,3760,1434,693,612,129,19,546,.6893939,.5724977,.1206735,.0177736,.4218708,.1748861,.0903243,37.00165
44201,41382,2656,4382,25423,29805,13505,6305,2377,16384,7275,2474,2879,970,97,1893,.7127259,.6570059,.2213601,.022136,.5312119,.2480038,.093498,42.0497
44202,8702,564,844,5593,6437,2331,873,407,2804,993,431,473,120,24,355,.6294326,.5604265,.1421801,.028436,.416771,.156088,.0727695,57.11794
44203,8785,715,821,5483,6304,2096,894,442,2669,1065,449,573,171,7,455,.6363636,.6979294,.2082826,.0085262,.3822725,.1630494,.0806128,65.57289
44204,11434,836,1083,6887,7970,3024,1008,433,3655,1131,443,631,123,10,469,.5610048,.5826408,.1135734,.0092336,.4390881,.1463627,.0628721,65.79697
44205,58013,4545,6696,30272,36968,15619,7458,3289,19424,8690,3449,3805,1232,160,3247,.7144114,.5682497,.1839904,.0238949,.5159553,.2463663,.1086483,52.36835
44206,6204,361,433,4106,4539,2039,958,457,2320,1032,469,281,74,12,254,.7036011,.6489607,.1709007,.0277136,.4965903,.2333171,.1113005,42.58212
44207,2820,180,320,1619,1939,886,517,225,1055,566,238,169,49,13,102,.5666667,.528125,.153125,.040625,.5472514,.3193329,.1389747,30.67199
44208,18192,1445,2334,10368,12702,5752,2669,1041,7192,3219,1091,1440,550,50,956,.6615917,.6169666,.235647,.0214225,.5547839,.2574267,.1004051,21.14851
44209,3915,254,417,2427,2844,1254,637,262,1530,735,276,276,98,14,134,.527559,.6618705,.235012,.0335731,.5166873,.262464,.1079522,24.41775
44210,23084,1713,2282,14279,16561,6279,2507,1076,7658,2868,1137,1379,361,61,1084,.6328079,.6042945,.1581946,.0267309,.4397367,.1755725,.0753554,54.4879
44211,3174,244,301,1893,2194,1218,545,170,1410,625,206,192,80,36,182,.7459016,.6378738,.2657807,.1196013,.6434231,.2879028,.0898045,13.69706
44212,128366,9379,16186,75044,91230,48888,27617,12052,60681,32810,12882,11793,5193,830,6978,.7440026,.7285926,.3208328,.0512789,.6514578,.3680108,.1605991,32.62888
44213,4154,306,481,2440,2921,1250,567,225,1549,642,235,299,75,10,163,.5326797,.6216216,.1559252,.02079,.5122951,.2323771,.0922131,45.80897
44214,27266,2470,3190,12693,15883,3382,1376,759,4927,1870,869,1545,494,110,1609,.651417,.484326,.1548589,.0344828,.2664461,.1084062,.0597967,80.71004
44215,9926,601,916,6250,7166,3251,1653,583,3839,1821,626,588,168,43,343,.5707155,.6419214,.1834061,.0469432,.52016,.26448,.09328,25.05256
44216,1206,94,130,698,828,372,178,77,453,204,79,81,26,2,66,.7021276,.6230769,.2,.0153846,.5329513,.2550143,.1103152,23.83178
44217,2406,154,219,1589,1808,767,286,127,930,352,132,163,66,5,101,.6558442,.7442923,.3013699,.0228311,.4826935,.1799874,.0799245,28.92071
44218,5130,405,689,2775,3464,1625,707,282,2007,807,307,382,100,25,215,.5308642,.5544267,.1451379,.0362845,.5855856,.2547748,.1016216,33.01047
44219,9723,787,1059,5468,6527,2734,1376,661,3270,1548,700,536,172,39,558,.7090216,.5061378,.1624174,.0368272,.5,.251646,.1208851,27.31783
44220,860880,63158,120686,493027,613713,343299,190596,90523,431865,229030,99071,88566,38434,8548,42077,.666218,.7338548,.3184628,.0708284,.6963087,.3865833,.1836066,19.88344
44221,110932,9561,20007,60132,80139,38808,20701,10472,54369,27516,11642,15561,6815,1170,6306,.6595544,.7777778,.3406308,.0584795,.6453801,.3442593,.1741502,20.43288
44222,1595,106,140,953,1093,571,279,109,663,313,114,92,34,5,82,.7735849,.6571429,.2428571,.0357143,.5991606,.2927597,.1143757,42.70872
44223,14581,1127,1643,7865,9508,3836,1599,711,4755,1845,784,919,246,73,764,.6779059,.5593427,.1497261,.0444309,.4877304,.2033058,.0904005,28.63639
44224,2053,118,170,1413,1583,709,350,168,812,388,175,103,38,7,84,.7118644,.6058823,.2235294,.0411765,.5017693,.2476999,.118896,22.18638
44225,21442,1536,2363,12717,15080,6724,2776,1229,8258,3211,1300,1534,435,71,1026,.6679688,.6491747,.184088,.0300466,.5287411,.2182905,.0966423,37.14758
44226,84784,7272,13622,48027,61649,28720,15272,7069,39070,19834,7761,10350,4562,692,4740,.6518152,.7598003,.3348994,.0508002,.597997,.3179878,.147188,30.13602
44227,419573,34306,84862,227453,312315,171536,113546,68585,241998,155975,78504,70462,42429,9919,25564,.7451758,.8303127,.4999764,.1168839,.7541602,.4992064,.3015348,29.30917
44228,9450,566,786,6131,6917,2757,1072,516,3269,1243,566,512,171,50,410,.7243816,.6513995,.2175573,.0636132,.4496819,.1748491,.0841625,55.34774
44229,16223,1042,1524,10064,11588,5010,1878,943,5955,2003,946,945,125,3,616,.5911708,.6200787,.082021,.0019685,.497814,.1866057,.0937003,54.62051
44230,28595,1980,2974,17037,20011,9192,3884,1698,11112,4441,1775,1920,557,77,1406,.710101,.6455951,.1872898,.0258911,.5395316,.2279744,.0996654,41.77653
44231,4619,340,557,2426,2983,1284,595,258,1609,675,289,325,80,31,191,.5617647,.5834829,.1436266,.0556553,.5292663,.2452597,.1063479,21.6425
44232,22441,1877,2738,11968,14706,5595,3255,1590,7117,3852,1684,1522,597,94,1319,.7027171,.5558802,.2180424,.0343316,.4674967,.2719753,.1328543,46.72184
44233,35910,2752,4760,17668,22428,9026,4324,2162,12189,5314,2488,3163,990,326,1619,.5882994,.6644958,.2079832,.0684874,.5108671,.2447362,.1223681,44.18505
44234,31426,1999,2658,20179,22837,9953,3869,1663,11488,4282,1709,1535,413,46,1465,.7328664,.5775019,.15538,.0173062,.4932355,.191734,.0824124,40.89387
44235,68807,5364,9220,37304,46524,21803,10586,4472,27941,12757,4910,6138,2171,438,3677,.6854959,.6657267,.2354664,.0475054,.5844681,.2837766,.1198799,35.92762
44236,41789,4101,10621,23566,34187,14324,8436,4170,23126,13922,4822,8802,5486,652,3372,.8222385,.8287355,.5165238,.0613878,.6078249,.3579733,.1769498,53.43881
44237,19798,2498,4508,9980,14488,5799,3069,1628,9751,5587,1885,3952,2518,257,2096,.8390713,.8766637,.5585626,.0570098,.5810621,.307515,.1631262,49.35139
44238,13976,1045,1705,7558,9263,4397,1647,634,5432,1990,717,1035,343,83,535,.5119617,.6070381,.201173,.0486804,.5817677,.2179148,.0838846,20.44869
44239,21998,1937,2956,13373,16329,6455,3487,1509,8647,4303,1627,2192,816,118,1397,.7212184,.7415426,.2760487,.0399188,.482689,.2607493,.1128393,51.8071
44240,99258,8849,12920,47166,60086,19567,10509,4645,26825,13719,5181,7258,3210,536,6263,.7077636,.5617647,.248452,.0414861,.4148539,.2228088,.098482,60.02448
44241,40242,3096,4729,22923,27652,11061,5675,2472,14238,6823,2645,3177,1148,173,2346,.7577519,.6718122,.2427575,.0365828,.4825285,.247568,.1078393,45.16455
44242,7137,496,733,4430,5163,2419,1037,473,2864,1172,512,445,135,39,310,.625,.6070941,.1841746,.053206,.5460497,.2340858,.106772,26.80755
44243,121082,10698,19507,68801,88308,44979,22683,9886,60175,27631,10871,15196,4948,985,5779,.5401945,.7790024,.2536525,.0504947,.653755,.32969,.1436898,20.79062
44244,15931,1115,1625,10076,11701,5062,2428,1100,5956,2751,1170,894,323,70,793,.7112108,.5501539,.1987692,.0430769,.5023819,.2409686,.1091703,31.7923
44245,17495,1563,2123,8676,10799,2916,1389,770,3677,1554,820,761,165,50,1053,.6737044,.358455,.0777202,.0235516,.3360996,.1600968,.0887506,63.82624
44246,76521,5533,7862,43356,51218,28389,15717,8429,34174,17761,8793,5785,2044,364,4191,.7574553,.7358178,.2599847,.0462987,.6547883,.3625104,.1944137,45.56001
44247,16756,1351,1882,9571,11453,4328,1584,629,5551,1794,681,1223,210,52,859,.6358253,.6498406,.1115834,.0276302,.4521993,.1654999,.0657194,53.17091
44248,9944,725,1179,5466,6645,2894,1002,420,3481,1139,458,587,137,38,369,.5089655,.4978796,.1162002,.0322307,.5294548,.183315,.0768386,14.27662
44249,26575,1932,2728,16030,18758,8354,3245,1205,10138,3657,1295,1784,412,90,1222,.6325052,.6539589,.1510264,.0329912,.5211478,.2024329,.0751716,29.69477
44250,24697,1869,2700,15838,18538,8024,3421,1431,9913,4080,1484,1889,659,53,1478,.7907972,.6996296,.2440741,.0196296,.5066296,.2159995,.0903523,40.28643
44251,8299,680,1015,4371,5386,2266,968,386,2874,1072,399,608,104,13,425,.625,.5990148,.1024631,.0128079,.5184168,.2214596,.0883093,15.82936
44252,19083,1176,1972,12069,14041,6261,2740,1249,7415,3121,1340,1154,381,91,688,.585034,.5851927,.1932049,.046146,.5187671,.2270279,.1034883,23.24138
44253,6628,519,682,3688,4370,1524,600,267,1826,670,285,302,70,18,378,.7283237,.4428152,.1026393,.026393,.4132321,.1626898,.072397,75.67899
44254,11666,1061,1374,5606,6980,1452,758,419,1955,870,431,503,112,12,673,.6343073,.3660844,.0815138,.0087336,.2590082,.1352123,.0747413,75.8392
45001,4378,280,434,2382,2816,1811,741,205,2148,813,205,337,72,0,197,.7035714,.7764977,.1658986,0,.7602855,.3110831,.0860621,16.91028
45002,33222,2866,3687,16233,19920,12633,5990,2480,15162,6810,2548,2529,820,68,2094,.730635,.6859235,.222403,.0184432,.7782295,.3690014,.1527752,11.10762
45003,57176,5101,12102,25451,37553,21480,13344,6901,32431,19853,7693,10951,6509,792,4165,.8165066,.9048917,.537845,.0654437,.8439747,.5243016,.2711485,20.5874
45004,22179,1542,2873,11635,14508,7651,3521,1188,9782,4165,1251,2131,644,63,1036,.6718547,.7417334,.2241559,.0219283,.6575848,.3026214,.1021057,18.74643
45005,769,35,86,391,477,318,164,57,398,195,68,80,31,11,23,.6571429,.9302326,.3604651,.127907,.8132992,.4194373,.1457801,14.05361
45006,146540,12386,19126,66838,85964,57358,31344,13655,71823,35833,14080,14465,4489,425,7986,.6447602,.7563003,.2347067,.0222211,.8581645,.4689548,.2043,9.398367
45007,12565,962,1578,5623,7201,4206,1972,701,5250,2205,757,1044,233,56,535,.556133,.661597,.1476553,.035488,.7479993,.3507025,.1246665,28.19004
45008,11451,797,1445,5124,6569,3843,1574,504,4908,1788,530,1065,214,26,412,.5169385,.7370242,.1480969,.0179931,.75,.3071819,.0983607,32.06416
45009,3673,249,371,2020,2391,1464,695,268,1754,785,285,290,90,17,189,.7590361,.7816712,.2425876,.0458221,.7247525,.3440594,.1326733,31.29792
45010,8241,585,1052,4256,5308,3129,1432,685,3781,1622,742,652,190,57,320,.5470086,.6197718,.1806084,.0541825,.7351974,.3364662,.1609492,9.772549
45011,17349,1476,2846,7947,10793,6617,4009,1581,9202,5283,1708,2585,1274,127,1214,.8224932,.9082924,.4476458,.044624,.8326412,.5044671,.198943,18.72091
45012,5530,359,551,2875,3426,2143,827,339,2573,960,339,430,133,0,243,.6768802,.7803993,.2413793,0,.7453913,.2876522,.117913,36.79185
45013,4024,256,294,2162,2456,1751,925,317,1971,982,325,220,57,8,180,.703125,.7482993,.1938775,.0272109,.8098983,.4278446,.1466235,19.7894
45014,8970,590,775,4581,5356,3545,1737,657,4106,1940,675,561,203,18,410,.6949152,.723871,.2619355,.0232258,.7738485,.3791749,.1434185,36.49277
45015,4917,413,492,2357,2849,1964,974,378,2353,1106,387,389,132,9,337,.8159806,.7906504,.2682927,.0182927,.8332626,.4132372,.1603734,11.61867
45016,1329,84,74,763,837,564,259,92,619,273,92,55,14,0,66,.7857143,.7432432,.1891892,0,.7391874,.3394496,.1205767,37.14103
45017,2100,133,261,999,1260,759,361,131,967,433,137,208,72,6,79,.593985,.7969348,.2758621,.0229885,.7597598,.3613614,.1311311,33.18052
45018,619066,43756,84633,314739,399372,252880,141670,68191,317688,168942,72782,64808,27272,4591,28992,.6625834,.7657533,.3222384,.054246,.8034593,.450119,.2166589,13.0156
45019,12253,1030,1448,4995,6443,2939,1533,715,3813,1826,786,874,293,71,583,.5660194,.6035911,.2023481,.0490332,.5883884,.3069069,.1431431,34.22294
45020,14620,1326,1854,7194,9048,5340,2470,985,6907,3011,1011,1567,541,26,1046,.7888386,.8451996,.2918015,.0140237,.7422853,.3433417,.1369197,35.07348
45021,14727,982,1354,7569,8923,5856,2802,1005,6948,3196,1044,1092,394,39,695,.7077393,.8064992,.2909897,.0288035,.7736821,.3701942,.1327784,23.88838
45022,10198,725,1167,5424,6591,4549,2686,1366,5515,3102,1445,966,416,79,516,.7117242,.8277635,.3564696,.0676949,.83868,.4952065,.2518437,19.94604
45023,26033,1939,2892,12830,15722,9259,4061,1607,11259,4553,1683,2000,492,76,1262,.650851,.691563,.1701245,.0262794,.7216679,.3165238,.1252533,15.4812
45024,20506,1485,2636,9411,12047,6545,2989,1131,8339,3477,1266,1794,488,135,898,.6047138,.6805766,.185129,.051214,.6954628,.317607,.1201785,23.86573
45025,218106,20473,48172,88199,136371,72973,45556,20614,116322,71466,23133,43349,25910,2519,15478,.7560201,.8998796,.5378643,.0522918,.8273677,.5165138,.2337215,16.67482
45026,8523,587,901,4233,5134,3301,1530,652,3998,1713,665,697,183,13,431,.7342419,.7735849,.2031077,.0144284,.7798252,.3614458,.1540279,22.28505
45027,26065,2157,3225,12957,16182,10338,5342,1934,13042,6317,2003,2704,975,69,1701,.7885953,.8384496,.3023256,.0213953,.7978699,.4122868,.1492629,29.14634
