oldcode,_type_,_freq_,death_rate,tb_rate,other_infectious_rate,diabetes_rate,nutrition_rate,anemias_rate,meningitis_rate,circulatory_rate,respiratory_rate,injury_rate,neop_rate,age1_5_rate,age1_5_tb_rate,age1_5_other_inf_rate,age1_5_diabetes_rate,age1_5_nutrition_rate,age1_5_anemias_rate,age1_5_meningitis_rate,age1_5_circ_rate,age1_5_resp_rate,age1_5_injury_rate,age1_5_neop_rate,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,age5_9_neop_rate,age1_9_rate,age1_9_tb_rate,age1_9_other_inf_rate,age1_9_diabetes_rate,age1_9_nutrition_rate,age1_9_anemias_rate,age1_9_meningitis_rate,age1_9_circ_rate,age1_9_resp_rate,age1_9_injury_rate,age1_9_neop_rate,age10_14_rate,age10_14_tb_rate,age10_14_other_inf_rate,age10_14_diabetes_rate,age10_14_nutrition_rate,age10_14_anemias_rate,age10_14_meningitis_rate,age10_14_circ_rate,age10_14_resp_rate,age10_14_injury_rate,age10_14_neop_rate,age15_19_rate,age15_19_tb_rate,age15_19_other_inf_rate,age15_19_diabetes_rate,age15_19_nutrition_rate,age15_19_anemias_rate,age15_19_meningitis_rate,age15_19_circ_rate,age15_19_resp_rate,age15_19_injury_rate,age15_19_neop_rate,age20_24_rate,age20_24_tb_rate,age20_24_other_inf_rate,age20_24_diabetes_rate,age20_24_nutrition_rate,age20_24_anemias_rate,age20_24_meningitis_rate,age20_24_circ_rate,age20_24_resp_rate,age20_24_injury_rate,age20_24_neop_rate,age25plus_rate,age25plus_tb_rate,age25plus_other_inf_rate,age25plus_diabetes_rate,age25plus_nutrition_rate,age25plus_anemias_rate,age25plus_meningitis_rate,age25plus_circ_rate,age25plus_resp_rate,age25plus_injury_rate,age25plus_neop_rate,black_age1_5_rate,black_age1_5_tb_rate,black_age1_5_other_inf_rate,black_age1_5_diabetes_rate,black_age1_5_nutrition_rate,black_age1_5_anemias_rate,black_age1_5_meningitis_rate,black_age1_5_circ_rate,black_age1_5_resp_rate,black_age1_5_injury_rate,black_age1_5_neop_rate,black_age1_9_rate,black_age1_9_tb_rate,black_age1_9_other_inf_rate,black_age1_9_diabetes_rate,black_age1_9_nutrition_rate,black_age1_9_anemias_rate,black_age1_9_meningitis_rate,black_age1_9_circ_rate,black_age1_9_resp_rate,black_age1_9_injury_rate,black_age1_9_neop_rate,black_age5_9_rate,black_age5_9_tb_rate,black_age5_9_other_inf_rate,black_age5_9_diabetes_rate,black_age5_9_nutrition_rate,black_age5_9_anemias_rate,black_age5_9_meningitis_rate,black_age5_9_circ_rate,black_age5_9_resp_rate,black_age5_9_injury_rate,black_age5_9_neop_rate,povrate60,pop60,pct_urban_1960,pct_black_1960,_merge,state,age5_9_sum2,age25plus_sum2,age5_9_sum2_black
21023,0,11,998.8837,1.879775,4.193345,17.93016,.4337943,.8675886,.8675886,521.5654,41.06586,68.53951,219.9337,87.75057,0,0,0,0,0,8.226616,2.742205,0,30.16426,8.226616,22.70757,0,0,0,0,0,0,0,0,16.5146,0,50.64245,0,0,0,0,0,3.533194,1.177731,0,22.3769,3.533194,27.34903,0,0,0,0,0,0,1.709314,1.709314,17.09314,3.418628,100.6168,0,0,0,0,0,0,2.91643,1.458215,77.28539,2.91643,123.1488,0,0,1.599335,0,0,0,9.596008,1.599335,84.76474,9.596008,1606.967,3.189887,6.625149,30.18123,.7361277,1.472255,.7361277,882.3717,67.72375,81.71017,370.0269,192.055,0,0,0,0,0,20.21631,0,0,70.7571,10.10816,95.86057,0,0,0,0,0,8.714597,0,0,43.57299,4.357298,22.97618,0,0,0,0,0,0,0,0,22.97618,0,27.26048,49301,33.2,22.4,3,21,0,110.6645,0
44017,0,11,603.4939,0,0,0,0,0,0,201.1646,21.17522,95.28851,95.28851,0,0,0,0,0,0,0,0,0,0,0,135.1351,0,0,0,0,0,0,0,0,0,0,77.16049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2032,0,0,0,0,0,0,0,0,199.2032,0,0,0,0,0,0,0,0,0,0,0,0,934.7474,0,0,0,0,0,0,341.5423,35.95182,125.8314,161.7832,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,1000,0,0,3,44,0,35.95182,0
44219,0,11,929.7784,1.824884,1.824884,16.42396,.9124421,.9124421,.9124421,468.9952,44.70966,87.59444,156.94,130.0052,0,0,0,0,0,0,0,39.00156,65.0026,0,21.06372,0,0,0,0,0,0,0,0,21.06372,0,69.82021,0,0,0,0,0,0,0,17.45505,40.72846,0,8.743551,0,0,0,0,0,0,0,0,0,0,146.7351,0,0,0,0,0,0,9.170946,0,100.8804,9.170946,131.8218,0,0,0,0,0,0,0,0,92.27525,13.18218,1557.668,3.307152,3.307152,29.76437,1.653576,1.653576,0,848.2844,72.75734,117.4039,281.1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31783,10883,41.6,4.1,3,44,0,112.4432,0
23024,0,11,936.7729,.4060567,2.030284,17.05438,0,1.21817,0,489.7044,43.44807,79.58712,193.6891,96.36564,0,0,0,0,0,0,0,6.88326,41.29956,6.88326,50.08514,0,0,0,0,0,0,0,0,35.0596,0,69.57732,0,0,0,0,0,0,0,2.899055,37.68771,2.899055,26.7905,0,0,0,0,0,0,0,0,22.32541,4.465083,90.2268,0,0,0,0,0,0,0,0,86.12558,0,176.0298,0,0,0,0,0,0,10.05884,0,140.8238,15.08827,1536.548,.7067837,2.827135,29.68492,0,2.120351,0,850.9676,74.21229,89.76153,333.6019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.32896,16098,38.6,.6,3,23,0,109.5515,0
14061,0,11,1200.035,1.492051,2.344651,30.05416,.6394503,1.06575,.2131501,655.2233,74.81568,69.27377,229.9889,60.79245,0,0,0,0,0,0,3.576026,0,32.18424,14.3041,48.3559,0,0,0,0,0,0,2.844465,0,22.75572,2.844465,53.86565,0,0,0,0,0,0,3.168568,0,26.93283,7.92142,48.0526,0,0,0,0,0,0,0,2.529084,32.8781,0,116.4089,0,0,0,0,0,0,7.127076,2.375692,73.64645,9.502768,131.7108,0,0,0,0,0,0,5.726557,2.863278,105.9413,8.589835,1910.663,2.48,3.897144,49.9543,1.062857,1.417143,0,1086.24,121.8743,79.7143,377.6687,78.80221,0,0,0,0,0,0,0,0,78.80221,0,33.7952,0,0,0,0,0,0,0,0,33.7952,0,0,0,0,0,0,0,0,0,0,0,0,27.35318,39806,49.8,3.4,3,14,0,180.6858,0
39057,0,11,1249.964,0,2.900148,24.65126,1.450074,1.450074,0,713.4364,52.20266,88.45451,207.3606,58.39416,0,0,0,0,0,0,0,29.19708,29.19708,0,43.53505,0,0,0,0,0,0,0,0,43.53505,0,49.88153,0,0,0,0,0,0,0,12.47038,37.41115,0,33.62475,0,0,0,0,0,0,0,0,0,16.81237,120.8897,0,0,0,0,0,0,0,0,108.8008,0,208.0575,0,0,0,0,0,0,0,0,189.1432,0,2025.248,0,4.921623,41.8338,2.460812,2.460812,0,1210.719,83.66759,93.51084,349.4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.35683,6347,0,.4,3,39,0,135.3446,0
49002,0,11,971.5816,1.221859,4.683793,23.62261,1.221859,1.425502,.6109295,515.0136,50.29987,74.94069,187.9626,76.07078,0,0,0,0,3.307425,0,0,6.614851,33.07425,6.614851,34.99738,0,0,0,0,0,0,0,2.499813,19.9985,4.999625,52.67804,0,0,0,0,1.423731,0,0,4.271192,25.62715,5.694923,57.68343,0,0,2.307337,0,2.307337,0,9.229349,2.307337,25.38071,9.229349,117.3287,0,0,0,0,0,0,4.788928,4.788928,90.98963,7.183392,147.7871,0,0,0,0,0,2.592756,0,2.592756,127.045,10.37102,1554.744,2.071151,7.249028,39.69706,2.071151,1.725959,.6903837,870.5738,79.04893,86.29796,312.7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.37157,34023,44.9,3.9,3,49,2.499813,132.5537,0
14051,0,11,1418.787,2.018907,3.533087,24.73161,0,2.523634,.5047268,848.4457,98.42172,87.82246,226.1176,82.46289,0,0,0,0,0,0,9.162543,9.162543,36.65017,0,28.54288,0,0,0,0,0,0,0,0,14.27144,0,52.15019,0,0,0,0,0,0,4.011553,4.011553,24.06932,0,30.7787,0,0,0,0,0,0,0,0,6.15574,12.31148,139.4616,0,0,0,0,0,0,0,0,127.3345,6.063546,154.6682,0,0,0,0,0,0,0,0,119.5163,21.09111,2191.499,3.235879,5.662789,39.63952,0,3.235879,.8089699,1359.069,156.1312,101.9302,357.5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38553,18672,29.6,1,3,14,0,208.7142,0
28034,0,11,1190.117,.3635055,1.817528,21.08332,2.181033,1.454022,.727011,655.4004,68.70254,73.06461,239.9136,41.56852,0,0,0,0,0,0,6.928086,0,13.85617,0,27.32688,0,0,0,5.465377,0,0,0,5.465377,10.93075,0,33.60728,0,0,0,3.055207,0,0,3.055207,3.055207,12.22083,0,50.6539,0,0,0,0,0,0,4.604899,4.604899,27.6294,0,166.7237,0,0,0,0,0,0,8.549932,12.8249,132.5239,0,140.7856,0,0,0,0,0,0,4.692853,4.692853,93.85706,4.692853,1820.555,.5801642,2.320657,33.64952,2.900821,2.320657,0,1041.395,105.5899,81.22298,381.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38561,27390,45.2,.1,3,28,10.93075,147.3617,0
24008,0,11,1005.707,.6295505,1.259101,18.88651,1.573876,2.203427,.9443257,562.1886,50.67881,61.38117,198.9379,36.96272,0,0,0,0,0,0,0,0,10.56078,5.280389,12.41773,0,0,0,0,0,0,0,0,8.278488,0,23.20347,0,0,0,0,0,0,0,0,9.281388,2.320347,31.03983,0,0,0,0,0,0,3.44887,0,20.69322,6.897741,119.9483,0,0,0,0,0,0,12.30239,0,89.19234,3.075598,107.4191,0,0,0,0,0,0,7.161272,0,75.19335,14.32254,1687.45,1.109435,1.664152,33.28304,2.773587,3.883021,1.109435,985.7327,88.75477,74.33212,346.1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3979,28310,62.5,0,3,24,0,132.5774,0
27036,0,11,1114.955,0,1.712681,20.55217,1.712681,0,0,575.4607,44.5297,138.7271,200.3836,101.0101,0,0,0,0,0,0,0,0,50.50505,0,43.18722,0,0,0,0,0,0,0,0,43.18722,0,69.84053,0,0,0,0,0,0,0,0,46.56035,0,18.32845,0,0,0,0,0,0,0,0,18.32845,0,328.5271,0,0,0,0,0,0,0,0,310.2756,18.2515,111.657,0,0,0,0,0,0,0,0,89.32559,0,1824.128,0,3.00021,36.00252,3.00021,0,0,1005.07,78.00546,162.0113,348.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.44677,6078,0,0,3,27,0,120.0084,
18073,0,11,1159.443,1.948643,2.548225,18.13737,1.498956,2.548225,.8993736,645.4504,55.91106,83.34195,224.6935,56.26406,0,0,0,0,0,2.679241,5.358482,0,29.47165,2.679241,32.55871,0,0,0,0,0,2.034919,0,2.034919,18.31427,4.069839,42.79139,0,0,0,0,0,2.313048,2.313048,1.156524,23.13048,3.469572,36.03809,0,1.896741,0,0,0,0,1.896741,0,17.07067,9.483707,109.6317,0,1.768253,0,0,0,0,5.304759,0,74.26662,8.841264,156.2836,0,0,1.953545,0,0,0,5.860634,0,126.9804,9.767723,1804.158,3.165189,2.921713,29.21713,2.434761,3.652141,.4869521,1045.243,90.5731,101.5295,360.588,20.52545,0,0,0,0,0,0,0,0,20.52545,0,17.73679,0,0,0,0,0,0,0,0,8.868393,8.868393,15.61524,0,0,0,0,0,0,0,0,0,15.61524,27.44904,57228,60.2,10.8,3,18,4.069839,132.451,0
13041,0,11,833.0663,0,0,16.02051,6.408203,0,3.204101,339.6347,60.87792,140.9805,144.1846,108.3032,0,0,0,0,0,36.10108,0,0,72.20216,0,63.11139,0,0,0,0,0,0,0,0,63.11139,0,84.18925,0,0,0,0,0,16.83785,0,0,67.3514,0,99.9001,0,0,0,0,0,0,0,0,99.9001,0,367.1072,0,0,0,0,0,0,0,0,330.3965,36.71072,337.8378,0,0,0,0,0,0,0,0,295.6081,42.22973,1329.494,0,0,30.6335,12.2534,0,0,649.4302,104.1539,128.6607,263.4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46301,2771,0,0,3,13,0,147.0408,
14013,0,11,1311.485,2.947157,2.357726,20.6301,.5894315,3.536589,0,759.7772,78.98382,62.47974,228.11,53.29354,0,0,0,0,0,0,0,0,21.31742,0,41.45937,0,0,0,0,0,0,8.291874,0,24.87562,0,46.63744,0,0,0,0,0,0,4.663744,0,23.31872,0,42.08164,0,0,0,0,0,0,0,0,35.06803,7.013607,108.6292,0,0,0,0,0,0,0,0,88.26125,0,115.2263,0,0,0,0,0,0,0,0,106.9959,0,2049.537,4.779704,3.823763,33.45792,.9559407,5.735644,0,1231.252,125.2282,65.95991,368.9931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46304,16185,33.7,0,3,14,0,173.9812,
47103,0,5,847.6512,0,8.416395,9.618737,0,0,2.404684,441.2596,44.48666,54.1054,192.3747,0,0,0,0,0,0,0,0,0,0,0,17.44896,0,0,0,0,0,0,0,0,0,17.44896,10.73998,0,0,0,0,0,0,0,0,0,10.73998,29.91325,0,0,0,0,0,0,0,0,14.95663,0,64.05329,0,0,0,0,0,0,0,0,51.24263,0,110.4101,0,0,0,0,0,0,15.77287,0,94.63722,0,1306.951,0,13.43415,15.35332,0,0,1.919165,702.4143,71.00909,63.33244,305.1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.46656,5241,100,.1,3,47,0,101.7157,0
26054,0,11,1215.998,.6210409,3.726245,19.87331,3.105204,.9315613,.9315613,648.9877,53.099,84.46156,219.8485,45.21562,0,0,0,0,0,0,0,5.651953,22.60781,0,42.26364,0,0,0,0,0,0,0,0,4.226364,12.67909,43.52662,0,0,0,0,0,0,0,2.418146,12.09073,7.254437,36.135,0,0,0,0,0,3.6135,3.6135,0,10.8405,3.6135,125.9832,0,0,0,3.404951,0,0,0,3.404951,105.5535,3.404951,144.0042,0,0,0,0,0,0,13.09129,0,104.7303,8.727527,1912.304,1.018537,6.111224,32.5932,4.583418,1.527806,1.018537,1062.334,86.06641,103.8908,356.4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47041,25628,35,3.8,3,26,0,132.9191,0
19010,0,11,785.3207,.8444914,4.335056,16.77723,.7318925,1.688983,.9570903,387.0023,33.44186,79.32589,159.2711,61.73703,0,.8231605,0,0,1.646321,1.646321,1.646321,3.292642,30.45694,.8231605,40.42564,0,0,0,0,0,.6520265,1.304053,.6520265,20.86485,5.868238,49.84519,0,.3638335,0,0,.727667,1.091501,1.455334,1.819167,25.10451,3.638335,42.10476,0,1.18605,0,0,0,.5930248,1.18605,1.18605,26.68612,7.116298,110.8751,0,0,0,0,1.097773,0,6.586639,2.744433,83.43076,6.586639,156.8246,0,.6008604,1.201721,0,1.201721,0,9.613767,1.201721,126.7815,9.012906,1346.678,1.578016,6.838067,31.13951,1.262412,2.209222,.5260051,718.7335,58.80738,96.67975,292.1433,77.44434,0,0,0,0,6.453695,6.453695,0,9.680542,32.26847,0,64.06971,0,0,0,0,2.847543,4.271314,1.423771,5.695085,24.20411,2.847543,53.50864,0,0,0,0,0,2.54803,2.54803,2.54803,17.83621,5.096061,27.48454,145935,73.9,20.8,3,19,1.304053,102.3606,5.096061
13019,0,11,810.6282,0,2.501939,12.5097,2.501939,0,0,372.7889,35.02715,130.1008,137.6066,34.55425,0,0,0,0,0,0,0,34.55425,0,0,61.25574,0,0,0,0,0,0,0,0,61.25574,0,48.70921,0,0,0,0,0,0,0,16.2364,32.47281,0,83.14856,0,0,0,0,0,0,27.71619,0,55.43237,0,187.3244,0,0,0,0,0,0,0,0,187.3244,0,373.1343,0,0,0,0,0,0,46.64179,0,279.8507,0,1230.731,0,4.143875,20.71938,4.143875,0,0,609.1497,53.87038,149.1795,227.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.51213,2921,0,0,3,13,0,82.87751,
43001,0,11,808.7619,1.679381,1.819329,11.05592,.2798968,1.399484,1.259536,344.553,41.14483,71.79353,174.2358,49.71089,2.616363,2.616363,0,0,0,2.616363,2.616363,2.616363,10.46545,5.232726,37.46511,0,0,0,0,1.873255,0,3.746511,1.873255,20.60581,3.746511,42.57456,1.091655,1.091655,0,0,1.091655,1.091655,3.274966,2.183311,16.37483,4.366621,30.12908,0,0,0,0,0,0,3.171482,1.585741,14.27167,4.757223,130.3719,0,0,0,0,0,0,1.570746,0,100.5278,7.853732,171.8538,0,0,1.888503,0,0,0,5.665508,3.777006,141.6377,7.554011,1249.542,2.534568,2.764983,17.97239,.4608306,2.073737,.6912459,564.287,65.43794,79.9541,282.7195,44.80287,0,0,0,0,0,0,0,0,0,44.80287,84.69193,0,0,0,0,21.17298,0,0,0,42.34597,21.17298,120.4336,0,0,0,0,40.14452,0,0,0,80.28904,0,27.52151,59151,53.4,3.3,3,43,3.746511,91.9357,40.14452
18093,0,11,562.3758,1.16918,1.16918,7.794536,.3897268,1.16918,.3897268,283.7211,26.50142,69.37137,110.2927,74.13398,0,0,0,0,0,0,0,0,33.69727,0,34.74937,0,0,0,0,0,0,0,0,17.37469,4.343671,50.18489,0,0,0,0,0,0,0,0,23.77179,2.64131,23.09735,0,0,0,0,0,0,0,0,19.2478,3.849559,142.401,0,0,0,0,0,0,4.315181,0,125.1402,8.630362,91.23255,0,0,0,0,0,0,0,0,86.67092,4.561627,924.5259,2.080703,2.080703,13.87136,.6935679,2.080703,.6935679,504.2238,47.16261,79.7603,192.8119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.52268,13229,0,9.1,3,18,0,68.66322,0
10017,0,11,722.6741,.9729053,4.475365,11.01329,.8172405,1.595565,1.167486,337.8317,34.90784,71.91717,157.2604,70.40926,0,3.14327,0,0,0,3.771924,1.885962,4.400578,32.69001,5.029233,40.25905,0,.4970253,0,0,.4970253,0,.4970253,1.988101,22.36614,7.455379,53.57138,0,1.665431,0,0,.2775719,1.665431,1.110288,3.053291,26.92447,6.384154,43.1414,0,.4402184,0,.4402184,.8804367,.4402184,3.521747,0,23.33157,7.92393,80.98698,0,.3784438,1.135332,0,.7568877,.3784438,4.162882,1.135332,61.3079,6.055101,114.2569,0,0,1.081295,0,.7208636,0,6.12734,1.802159,90.10795,5.766909,1226.49,1.787887,6.15033,19.73827,1.430309,2.36001,.8581855,617.1069,61.86087,90.39555,283.4873,88.80318,0,7.611701,0,0,0,7.611701,0,10.14894,43.13298,2.537234,62.52792,0,3.34971,0,0,1.11657,3.34971,1.11657,6.699419,30.14739,2.23314,41.87688,0,0,0,0,1.994137,0,1.994137,3.988275,19.94137,1.994137,27.53234,174057,73.7,20.6,3,10,2.982152,94.18587,5.982412
25030,0,11,574.1115,.4751267,3.246699,8.789845,.5543145,1.029441,.3167512,238.5136,25.73603,68.02231,116.0893,70.87984,0,6.254104,0,0,0,0,2.084701,2.084701,39.60933,6.254104,29.47003,0,0,0,0,0,0,1.637224,2.455836,13.9164,4.09306,47.68564,0,2.751095,0,0,0,0,1.834063,2.292579,25.21837,5.043674,30.65627,0,.7664068,0,0,.7664068,0,2.299221,0,17.62736,3.832034,108.9427,0,.7837605,0,0,0,0,1.567521,1.567521,80.72733,6.270084,123.6341,0,.870663,0,0,0,0,8.70663,.870663,93.16094,6.094641,997.1499,.9258588,4.166365,17.12839,1.080169,1.851718,.3086196,460.1518,43.97829,87.33935,221.2802,49.95213,0,4.162677,0,0,0,0,0,4.162677,37.4641,4.162677,34.77052,0,1.931695,0,0,0,0,0,1.931695,23.18034,3.86339,21.62552,0,0,0,0,0,0,0,0,10.81276,3.604253,27.54323,55170,61.3,19.5,3,25,2.455836,69.43941,0
16015,0,11,1295.483,.5329013,2.664507,33.57278,.5329013,3.197408,0,740.7328,65.01396,70.34297,256.8584,18.88574,0,0,0,0,0,0,0,9.442871,0,0,28.98971,0,0,0,0,0,0,0,0,14.49485,7.247427,24.60226,0,0,0,0,0,0,0,4.100377,8.200754,4.100377,52.65583,0,0,0,0,0,0,0,0,19.74594,6.581978,164.9328,0,0,0,0,0,0,0,0,114.1842,25.37427,111.0054,0,0,0,0,7.928957,0,23.78687,0,71.36061,7.928957,2004.529,.8544453,4.272226,53.83005,.8544453,4.272226,0,1184.261,102.5334,85.44453,405.8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.55848,17840,38.5,.1,3,16,0,166.6168,0
49052,0,11,1003.679,.422424,3.801816,17.31938,.8448479,1.267272,.422424,542.3923,41.81997,65.47572,201.9187,34.68369,0,0,0,0,0,0,0,0,6.936737,6.936737,38.60818,0,0,0,0,0,0,0,0,19.30409,9.652044,36.99804,0,0,0,0,0,0,0,0,14.23001,8.538009,35.69994,0,8.924986,0,0,0,0,0,0,17.84997,0,116.6698,0,0,0,0,0,0,4.666791,9.333582,88.66903,9.333582,145.9684,0,0,0,0,0,0,0,0,140.1296,5.838734,1639.679,.7297193,4.378315,29.91849,1.459439,2.189158,.7297193,934.0406,68.59361,73.70164,344.4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.56387,19181,40.4,0,3,49,0,107.9985,0
27006,0,11,1061.309,0,0,24.68161,0,0,0,533.1227,64.17218,103.6628,143.1533,178.731,0,0,0,0,0,0,0,0,178.731,0,0,0,0,0,0,0,0,0,0,0,0,83.54219,0,0,0,0,0,0,0,0,83.54219,0,0,0,0,0,0,0,0,0,0,0,0,154.1624,0,0,0,0,0,0,0,0,102.7749,0,157.6044,0,0,0,0,0,0,0,0,157.6044,0,1630.565,0,0,39.96483,0,0,0,863.2404,103.9086,119.8945,231.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.59051,2421,0,0,3,27,0,143.8734,
39053,0,11,1001.557,1.556824,9.340944,18.68189,0,1.037883,.5189413,552.1536,47.7426,65.90556,183.7052,91.02193,0,8.274721,0,0,0,0,8.274721,16.54944,24.82416,0,42.21954,0,0,0,0,0,0,0,0,36.18818,6.031363,62.79435,0,3.488575,0,0,0,0,3.488575,6.97715,31.39717,3.488575,59.95531,0,0,0,0,0,0,5.450482,5.450482,27.25241,5.450482,97.86864,0,0,0,0,0,0,5.437147,5.437147,70.68291,5.437147,148.6515,0,0,0,0,0,0,14.15729,0,106.1797,7.078644,1669.722,2.722373,15.42678,32.66847,0,1.814915,.9074575,960.9975,78.9488,75.31897,317.6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.61363,16517,17.5,.3,3,39,0,132.4888,0
34076,0,11,745.9805,.71877,2.464354,11.08959,.3080443,1.232177,.4107257,396.453,31.72856,75.88157,141.187,79.67832,0,0,0,0,0,0,0,7.411937,37.05968,5.558953,30.22696,0,0,0,0,0,0,0,1.314216,13.14216,10.51373,50.74659,0,0,0,0,0,0,0,3.844439,23.06663,8.457765,33.96124,0,0,0,0,1.132041,0,1.132041,0,24.90491,4.528165,137.0267,0,1.181265,0,0,2.36253,0,4.72506,2.36253,113.4015,4.72506,125.3085,0,0,0,0,0,0,3.797228,2.531485,107.5881,5.062971,1174.29,1.208294,3.45227,18.64226,.5178404,1.553521,.345227,664.2167,51.09359,86.9972,232.8556,126.8392,0,0,0,0,0,0,0,25.36783,50.73567,0,82.22839,0,0,0,0,0,0,0,10.27855,51.39274,0,51.84033,0,0,0,0,0,0,0,0,51.84033,0,27.61705,61887,25.3,8.3,3,34,1.314216,76.813,0
8003,0,11,1084.817,3.253112,4.401269,24.68538,.9567977,1.435197,.7654382,553.3161,45.35221,80.17965,238.6254,65.25558,0,1.67322,0,0,3.34644,0,0,3.34644,33.4644,1.67322,45.9131,0,0,0,0,0,0,3.826091,1.275364,28.058,7.652183,54.27939,0,.7237251,0,0,1.44745,0,2.171175,2.171175,30.39646,5.066076,49.49025,0,0,0,0,1.099783,0,2.199567,5.498917,36.29285,3.29935,144.1453,0,1.083799,1.083799,0,0,0,5.418997,0,110.5475,6.502796,189.9613,0,0,0,0,0,0,9.741604,2.435401,141.2533,9.741604,1700.534,5.431995,6.550347,41.05949,1.597646,1.917175,.6390583,919.6049,72.85265,86.27287,394.299,117.5088,0,6.528267,0,0,13.05653,0,0,13.05653,58.75441,0,95.4788,0,2.8082,0,0,5.6164,0,5.6164,8.4246,61.7804,0,78.84881,0,0,0,0,0,0,9.856101,4.928051,64.06466,0,27.63995,73583,18.7,20.6,3,8,1.275364,130.0484,4.928051
15014,0,11,1122.951,1.989284,3.978569,18.8982,.9946422,1.657737,1.657737,664.0894,57.02615,69.9565,178.041,66.19144,0,0,0,0,0,10.1833,0,5.09165,35.64155,0,35.93962,0,0,0,0,0,0,3.993291,0,19.96646,0,49.23683,0,0,0,0,0,4.476075,2.238038,2.238038,26.85645,0,68.6368,0,0,0,0,0,0,0,0,49.57102,11.43947,116.0766,0,0,0,0,0,0,7.254788,0,83.43006,10.88218,139.8665,0,0,0,0,0,0,4.511821,0,112.7955,13.53546,1823.703,3.405608,5.676013,32.35328,1.702804,2.838006,.5676013,1133.5,95.92462,77.19378,299.6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6496,27263,40.7,.4,3,15,0,142.4679,0
10050,0,11,1188.673,1.804291,4.569746,17.03116,1.652528,2.107816,.5901886,614.4706,50.62132,82.92992,282.0258,88.83448,0,1.493016,0,0,.7465082,2.239525,2.239525,3.732541,49.26954,3.359287,38.74689,0,.287014,0,0,0,.287014,1.722084,1.43507,25.54425,3.157155,60.51963,0,.811255,0,0,.324502,1.135757,1.947012,2.433765,35.85747,3.24502,47.09254,0,.7514766,0,0,.2504922,0,1.252461,.2504922,33.81645,4.258368,117.6401,0,.2376567,0,0,.2376567,.2376567,3.802507,1.901254,96.96394,3.327194,156.4173,0,1.186777,0,0,.7120664,0,4.272398,1.898844,126.7478,8.307442,1690.123,2.673178,5.945948,25.2328,2.398365,2.798093,.4496935,908.6558,73.12517,89.23918,415.6917,128.5178,0,2.920859,0,0,2.920859,5.841719,2.920859,10.22301,64.2589,2.920859,90.94228,0,1.921316,0,0,1.280877,2.561754,4.48307,4.48307,53.79684,2.561754,61.59462,0,1.140641,0,0,0,0,5.703205,0,45.62564,2.281282,27.65751,231579,82.8,22.8,3,10,2.009098,112.6233,1.140641
