oldcode,ecls_pop,ecls_center,ecls_headstrt,ecls_hs_fullday,ecls_hs_partday,ecls_c1reading,ecls_c1math,ecls_c1general,propvoter68,propvoter70,propvoter72,propvoter74,propvoter76,propvoter78,propvoter80,voter_missing,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,infant_rate,infant_tb_rate,infant_other_inf_rate,infant_diabetes_rate,infant_nutrition_rate,infant_anemias_rate,infant_meningitis_rate,infant_resp_rate,infant_injury_rate,postneonate_rate,postneonate_tb_rate,postneonate_other_inf_rate,postneonate_diabetes_rate,postneonate_nutrition_rate,postneonate_anemias_rate,postneonate_meningitis_rate,postneonate_resp_rate,postneonate_injury_rate,infant_sum1,infant_sum2,postneonate_sum1,postneonate_sum2,age5_9_sum1,age5_9_sum2,age5_9_sum3,age5_9_sum3b,age5_9_sum4,age5_9_sum1_count,age5_9_sum2_count,age5_9_sum3_count,age5_9_sum3b_count,age5_9_sum4_count,black_age5_9_sum1,black_age5_9_sum2,black_age5_9_sum3,black_age5_9_sum3b,black_age5_9_sum4,white_age5_9_sum1,white_age5_9_sum2,white_age5_9_sum3,white_age5_9_sum3b,white_age5_9_sum4,age25plus_sum1,age25plus_sum2,age25plus_sum3,age25plus_sum3b,age25plus_sum4,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960
28086,,,,,,,,,.5492662,.6100629,.6519916,.6383648,.7054507,.7033543,.6446541,0,0,0,0,0,0,0,0,0,0,0,1092.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,16.34788,98.0873,997.2208,163.4788,1062.612,1061,28.65221,0,266.7401,643.8784,910.6185,0,0,0,416.0587,518.4905,934.5493,0,0,28,0,0
42053,,,,,,,,,.5542819,.5324792,.65363,.6271072,.635199,.6066532,.6093504,0,28.49003,0,0,0,0,0,0,0,0,28.49003,1593.625,0,132.8021,0,0,0,0,0,132.8021,265.6042,0,0,0,0,0,0,0,132.8021,132.8021,132.8021,0,0,0,0,0,28.49003,28.49003,0,0,0,1,1,,,,,,0,0,0,28.77698,28.77698,101.6737,226.8106,1177.069,273.7369,1223.995,5023,28.65294,0,198.4401,1437.211,1635.651,0,0,0,407.0847,1480.002,1887.087,0,0,42,0,.4
28092,,,,,,,,,.5777988,.5464895,.5815939,.5815939,.5759013,.5322581,.6176471,0,0,0,0,0,0,0,0,0,0,0,502.5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,45.85053,106.9846,748.892,198.6856,840.593,1216,28.70066,0,141.1006,610.4744,751.575,0,0,0,258.1879,490.8918,749.0797,0,0,28,0,0
42066,,,,,,,,,.4436682,.4433006,.4791218,.5204055,.5919428,.5760282,.6205683,0,59.10942,0,0,0,0,0,0,6.567713,0,26.27085,1595.273,0,0,0,0,0,0,29.5421,59.08419,590.842,0,0,0,0,0,0,29.5421,59.08419,0,29.5421,0,29.5421,0,0,6.567713,26.27085,32.83857,0,0,1,4,5,0,0,0,0,0,0,0,6.883734,20.6512,27.53493,34.49697,116.1118,995.364,185.9471,1065.199,18163,28.70727,0,218.782,595.9431,814.725,0,0,0,398.5225,386.733,785.2556,0,0,42,52.9,.4
15078,,,,,,,,,.7783064,.6699969,.7226451,.7074215,.7332699,.7058357,.6890263,0,17.28011,0,0,0,0,0,0,0,0,17.28011,1369.863,0,91.3242,0,0,0,0,0,0,182.6484,0,0,0,0,0,0,0,0,91.3242,91.3242,0,0,0,0,0,17.28011,17.28011,0,0,0,1,1,0,0,0,0,0,0,0,0,17.31302,17.31302,28.22344,130.2621,1170.187,219.2744,1259.2,7480,28.71658,0,207.1646,239.0913,446.256,0,0,0,445.5598,267.1059,712.6657,0,0,15,0,.2
17009,,,,,,,,,,,.4694836,.4944249,.5228873,.5610329,.5806925,0,78.58546,0,0,0,0,0,0,0,0,78.58546,207.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.58546,78.58546,0,0,0,2,2,0,0,0,0,0,0,0,0,78.95776,78.95776,61.74618,152.3073,1560.12,230.5191,1638.332,3984,28.72016,0,162.2036,408.3803,570.5839,0,0,0,536.7958,444.642,981.4378,0,0,17,0,1.3
28076,,,,,,,,,.4919978,.511125,.5793583,.621438,.654852,.6585214,.6825669,0,63.99318,0,0,0,0,10.66553,0,10.66553,0,42.66212,582.3187,0,0,0,0,0,0,0,0,211.7522,0,0,0,0,0,0,0,0,0,0,0,0,10.66553,10.66553,21.33106,53.32764,63.99318,1,1,2,5,6,0,0,0,0,0,10.74114,10.74114,21.48228,53.70569,64.44683,67.50263,164.7522,1326.026,256.2812,1417.555,12428,28.73421,0,305.4673,626.1488,931.616,0,0,0,477.1926,781.9775,1259.17,0,0,28,28.3,.1
28090,,,,,,,,,.4063461,.4149038,.4681731,.4692308,.4678846,.4573077,.5150961,0,60.48692,0,0,0,0,15.12173,0,0,0,15.12173,813.0081,0,0,0,0,0,0,0,0,67.75068,0,0,0,0,0,0,0,0,0,0,0,0,15.12173,15.12173,15.12173,30.24346,30.24346,1,1,1,2,2,,,,,,15.25088,15.25088,15.25088,30.50175,30.50175,43.66494,129.1755,1029.765,201.9504,1102.54,10101,28.73476,0,233.75,334.1163,567.8663,0,0,0,279.401,397.5789,676.9798,0,0,28,42.3,0
14026,,,,,,,,,.6377699,.6245663,.6264457,.6586353,.6802236,.6636469,.6815247,0,52.52407,0,0,0,0,0,0,0,0,29.18004,1709.924,0,30.53435,0,0,0,0,30.53435,61.0687,305.3435,0,30.53435,0,0,0,0,0,61.0687,30.53435,61.0687,30.53435,30.53435,0,0,0,29.18004,29.18004,0,0,0,5,5,0,0,0,0,0,0,0,0,29.3152,29.3152,61.35806,167.712,1287.156,248.841,1368.285,21986,28.73635,0,207.5121,360.8722,568.3843,0,0,0,422.726,342.9294,765.6553,0,0,14,25.2,1.9
17022,,,,,,,,,,,.3436917,.4577797,.5411222,.5611069,.6345668,0,12.94331,0,0,0,0,0,0,0,0,0,1319.261,0,65.96306,0,0,0,0,65.96306,65.96306,329.8153,0,0,0,0,0,0,65.96306,65.96306,65.96306,131.9261,0,65.96306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0165,124.1602,1255.209,202.3982,1333.447,9574,28.75053,0,245.6715,368.9656,614.6371,0,0,0,427.7083,577.4097,1005.118,0,0,17,12.4,3.9
44012,,,,,,,,,,,,,.6029496,.5922237,.6247845,0,60.55101,0,0,0,0,0,30.27551,0,0,0,769.2308,0,0,0,0,0,0,0,0,153.8462,0,0,0,0,0,0,0,0,0,0,0,0,30.27551,30.27551,30.27551,30.27551,30.27551,1,1,1,1,1,0,0,0,0,0,32.77614,32.77614,32.77614,32.77614,32.77614,37.72263,177.8353,1393.043,266.7529,1481.96,5885,28.77415,1.729554,265.52,612.103,877.623,0,0,0,511.8962,1164.011,1675.907,0,1,44,64.3,4
16047,,,,,,,,,,,,,.5297062,.5969532,.5996736,0,13.7912,0,0,0,0,0,0,0,0,13.7912,1101.928,0,0,0,0,0,0,0,68.87052,275.4821,0,0,0,0,0,0,0,68.87052,0,0,0,0,0,0,0,13.7912,13.7912,0,0,0,1,1,,,,,,0,0,0,13.79881,13.79881,52.00124,139.7533,1342.282,208.0049,1410.533,10379,28.79081,0,229.568,706.0805,935.6486,0,0,0,397.2905,814.0762,1211.367,0,0,16,0,0
14073,,,,,,,,,.6326872,.6147189,.6579946,.7592246,.8057398,.8098395,.7230349,0,33.06514,0,0,0,0,0,0,0,0,33.06514,1063.218,0,0,0,0,0,0,114.9425,86.20689,316.0919,0,0,0,0,0,0,86.20689,86.20689,0,114.9425,0,86.20689,0,0,0,33.06514,33.06514,0,0,0,6,6,0,0,0,0,0,0,0,0,33.87151,33.87151,35.54181,137.2889,1372.192,209.0694,1443.973,19352,28.81128,0,231.8181,155.3323,387.1504,0,0,0,485.7706,177.1777,662.9483,0,0,14,50.3,1.9
50065,,,,,,,,,,,,,,,,1,21.76081,0,0,0,0,0,0,0,0,18.13401,1113.739,0,19.7122,0,0,0,9.856101,39.4244,39.4244,295.683,0,9.856101,0,0,0,9.856101,29.5683,29.5683,29.5683,68.99271,19.7122,49.2805,0,0,0,18.13401,18.13401,0,0,0,10,10,0,0,0,0,0,0,0,0,18.39994,18.39994,41.01216,96.47179,993.8459,180.5933,1077.967,10314,28.81175,0,56.99089,56.41447,113.4054,0,0,0,106.2996,78.33018,184.6297,0,0,50,37.7,.3
15044,,,,,,,,,.3986596,.3174246,.3689804,.3899474,.4177597,.4061273,.4087602,0,48.76519,0,0,0,0,0,0,0,0,27.86583,1020.75,0,33.4672,0,0,0,33.4672,0,50.2008,284.4712,0,33.4672,0,0,0,33.4672,0,33.4672,66.9344,66.9344,66.9344,66.9344,0,0,0,27.86583,27.86583,0,0,0,8,8,0,0,0,0,0,0,0,0,28.03182,28.03182,32.99147,87.4991,836.9791,177.867,927.347,17101,28.84988,0,120.6027,144.0641,264.6668,0,0,0,230.8588,192.8597,423.7185,0,0,15,0,0
47101,,,,,,,,,,,,,,,,1,33.81044,0,0,0,0,0,.9391788,.9391788,0,15.96604,1768.708,0,65.50768,0,5.039052,0,25.19526,80.62484,25.19526,493.8271,0,35.27337,0,5.039052,0,15.11716,55.42958,25.19526,95.742,176.3668,55.42958,110.8592,.9391788,.9391788,1.878358,16.90522,17.8444,1,1,2,18,19,3.218642,3.218642,3.218642,28.96778,28.96778,0,0,1.344755,12.10279,13.44755,34.83675,93.44621,697.0339,169.8478,773.4355,6417,28.88637,1.145903,121.7405,371.8935,493.634,0,0,0,284.166,372.8008,656.9669,0,1,47,68.1,26.1
42061,,,,,,,,,.5923387,.5812018,.6203647,.6401909,.651695,.6289316,.6164484,0,58.63383,0,0,0,0,0,0,0,0,43.97537,2061.212,0,0,0,0,0,62.46096,374.7658,249.8438,1124.297,0,0,0,0,0,62.46096,374.7658,187.3829,62.46096,437.2267,62.46096,437.2267,0,0,0,43.97537,43.97537,0,0,0,3,3,,,,,,0,0,0,16.86341,16.86341,62.72607,186.0874,1087.252,280.1765,1181.341,9056,28.8921,0,175.9356,606.047,781.9826,0,0,0,332.3192,844.9174,1177.237,0,0,42,42.3,0
47121,,,,,,,,,,,,.4632632,.4377371,.4424802,,0,0,0,0,0,0,0,0,0,0,0,184.5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.50725,189.1739,1005.609,255.5508,1071.986,220203,28.89257,0,205.6451,10694.5,10900.15,0,0,0,405.8908,8690.531,9096.422,0,0,47,100,6.6
50042,,,,,,,,,,,,,,,,1,26.06967,0,0,0,0,3.258709,0,0,0,9.776127,1076.555,0,0,0,0,0,0,51.26453,0,290.499,0,0,0,0,0,0,51.26453,0,0,51.26453,0,51.26453,3.258709,3.258709,3.258709,13.03484,13.03484,1,1,1,4,4,0,0,0,0,0,3.293482,3.293482,3.293482,13.17393,13.17393,49.72673,151.005,1053.842,220.8049,1123.642,25451,28.89503,0,420.2094,611.6428,1031.852,0,0,0,417.5685,1184.321,1601.889,0,0,50,36.5,.2
35027,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1410.343,0,67.15916,0,0,0,0,67.15916,0,604.4325,0,0,0,0,0,0,67.15916,0,67.15916,134.3183,0,67.15916,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,47.82058,133.8976,762.7382,272.5773,901.4178,7172,28.90101,0,172.0809,1138.028,1310.109,0,0,0,321.278,1661.911,1983.189,0,0,35,0,.1
36037,,,,,,,,,,,,,,.4642259,.598071,0,32.62491,0,0,0,0,0,0,0,0,9.321402,1081.217,0,0,0,0,0,0,75.43375,0,352.0241,0,0,0,0,0,0,75.43375,0,0,75.43375,0,75.43375,0,0,0,9.321402,9.321402,0,0,0,2,2,0,0,0,0,0,0,0,0,9.36812,9.36812,68.43468,158.5516,1003.483,235.7947,1080.726,20343,28.91763,4.558115,202.6228,124.0218,326.6445,5.766657,5.766657,5.766657,372.2911,161.2415,539.2993,1,1,36,31.8,.8
44217,,,,,,,,,,,,,.6883605,.634126,.691698,0,0,0,0,0,0,0,0,0,0,0,1501.501,0,0,0,0,0,0,300.3003,0,300.3003,0,0,0,0,0,0,300.3003,0,0,300.3003,0,300.3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.95879,200.4599,1008.195,418.6074,1226.343,2863,28.92071,0,248.035,810.5757,1058.611,0,0,0,441.8022,1132.053,1573.855,0,0,44,0,3.9
23054,,,,,,,,,.3627465,.3544942,.5324021,.4871392,.5771292,.7083095,.7332452,0,16.15378,0,0,0,0,0,0,0,0,12.11534,1348.631,0,0,0,0,0,0,60.38647,40.25765,483.0918,0,0,0,0,0,0,60.38647,40.25765,0,60.38647,0,60.38647,0,0,0,12.11534,12.11534,0,0,0,3,3,0,0,0,0,0,0,0,0,12.50677,12.50677,58.79132,162.5407,948.7305,235.7417,1021.932,21138,28.92709,0,228.9461,130.0586,359.0047,2.077022,2.077022,2.077022,400.0518,165.7188,567.8476,1,0,23,41.3,1
2001,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612,28.93401,0,0,0,0,0,0,0,0,0,0,0,0,2,,
44184,,,,,,,,,,,,,.5545326,.5063444,.6156161,0,34.18803,0,0,0,0,0,0,0,0,17.09402,932.5288,0,18.28488,0,0,0,18.28488,0,91.42439,310.8429,0,18.28488,0,0,0,0,0,73.13951,36.56976,36.56976,18.28488,18.28488,0,0,0,17.09402,17.09402,0,0,0,6,6,0,0,0,0,0,0,0,0,17.43983,17.43983,37.36586,121.439,799.2557,215.601,893.4176,23558,28.93973,0,151.8717,228.4006,380.2724,0,0,0,313.0973,626.5023,939.5995,0,0,44,43.1,1.9
23055,,,,,,,,,.4840363,.4604059,.5508195,.5343881,.6144711,.578151,.62167,0,41.92677,0,0,0,0,0,0,0,0,37.26824,1325.273,0,23.25041,0,0,0,0,23.25041,69.75122,372.0065,0,0,0,0,0,0,23.25041,69.75122,23.25041,46.50081,0,23.25041,0,0,0,37.26824,37.26824,0,0,0,8,8,0,0,0,0,0,0,0,0,37.99572,37.99572,72.71846,142.407,1204.096,243.6068,1305.296,25339,28.95663,0,220.8529,147.3645,368.2173,0,0,0,434.0123,315.2145,749.2268,0,0,23,45.7,0
50046,,,,,,,,,,,,,,,,1,14.72634,0,1.63626,0,0,0,0,0,0,6.545038,1052.632,0,0,0,10.12146,0,0,20.24291,30.36437,263.1579,0,0,0,10.12146,0,0,20.24291,30.36437,10.12146,30.36437,10.12146,30.36437,1.63626,1.63626,1.63626,8.181297,8.181297,1,1,1,5,5,0,0,0,0,0,1.661626,1.661626,1.661626,8.308132,8.308132,29.00805,68.26894,657.9326,120.2834,709.947,7328,28.97404,0,117.2101,108.7602,225.9703,0,0,0,214.8871,174.2576,389.1446,0,0,50,67.9,0
6006,,,,,,,,,.5164023,.4718928,.4817496,.474357,.4811335,.4554135,.4400123,0,19.5427,0,0,0,0,0,0,0,0,19.5427,1438.849,0,0,0,0,0,0,102.7749,0,308.3248,0,0,0,0,0,0,102.7749,0,0,102.7749,0,102.7749,0,0,0,19.5427,19.5427,0,0,0,1,1,0,0,0,0,0,0,0,0,19.66182,19.66182,51.84033,236.9844,1021.995,350.5394,1135.55,7521,28.97677,0,209.6935,1169.848,1379.541,0,0,0,426.2313,1672.566,2098.797,0,0,6,45.9,.4
24054,,,,,,,,,,,,.4076739,.5684453,.6229017,.6494804,0,26.04167,0,0,0,0,0,0,0,0,13.02083,1152.542,0,0,0,0,0,0,67.79661,67.79661,542.3729,0,0,0,0,0,0,67.79661,67.79661,0,67.79661,0,67.79661,0,0,0,13.02083,13.02083,0,0,0,1,1,0,0,0,0,0,0,0,0,13.23101,13.23101,76.1887,183.4748,1464.689,275.2122,1556.426,11325,29.01762,0,265.2748,851.5228,1116.798,0,0,0,464.6633,1334.025,1798.688,0,0,24,0,0
16073,,,,,,,,,,,,,.4362133,.5380667,.5374182,0,13.80929,0,0,0,0,0,0,0,6.904647,0,1163.201,0,0,0,0,35.2485,0,70.497,0,352.485,0,0,0,0,35.2485,0,35.2485,0,35.2485,105.7455,35.2485,70.497,0,6.904647,6.904647,6.904647,6.904647,0,1,1,1,1,0,0,0,0,0,0,6.953136,6.953136,6.953136,6.953136,54.4407,151.9803,1397.311,215.4944,1460.825,21469,29.05191,0,276.4829,398.8869,675.3699,0,0,0,475.0257,538.4384,1013.464,0,0,16,54.6,.2
17002,,,,,,,,,,,.2705564,.5305258,.5471121,.5462887,.5751088,0,30.88326,0,0,0,0,0,0,0,0,30.88326,1312.91,0,0,0,0,0,0,145.8789,0,437.6367,0,0,0,0,0,0,72.93946,0,0,145.8789,0,72.93946,0,0,0,30.88326,30.88326,0,0,0,2,2,0,0,0,0,0,0,0,0,31.17207,31.17207,78.33654,177.1087,1459.444,287.8016,1570.137,9182,29.06123,0,268.1626,350.9658,619.1284,0,0,0,464.0595,512.8279,976.8875,0,0,17,33.6,.2
26051,,,,,,,,,,,,.4038394,.4155449,.5121152,.4828514,0,25.61382,0,3.659117,0,0,0,0,0,0,14.63647,1190.311,0,0,0,0,0,27.68166,55.36332,41.52249,290.6574,0,0,0,0,0,27.68166,41.52249,41.52249,27.68166,83.04498,27.68166,69.20415,3.659117,3.659117,3.659117,18.29558,18.29558,1,1,1,5,5,0,0,0,0,0,3.915427,3.915427,3.915427,19.57713,19.57713,29.88335,93.25667,948.5388,176.2087,1031.491,29229,29.06941,0,202.8977,1132.555,1335.453,0,0,0,303.816,1227.131,1530.947,0,0,26,33.4,3
17035,,,,,,,,,,,.5026572,.5044287,.5327724,.5792737,.5974314,0,0,0,0,0,0,0,0,0,0,0,1284.404,0,0,0,0,0,91.74312,183.4862,0,275.2294,0,0,0,0,0,91.74312,91.74312,0,91.74312,275.2294,91.74312,183.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.70132,106.4496,785.8484,175.3287,854.7276,4614,29.10921,0,196.5168,1109.75,1306.267,0,0,0,343.8463,1469.139,1812.985,0,0,17,0,.3
17071,,,,,,,,,,,.467581,.5232232,.5476933,.5757481,.6031796,0,26.02134,0,0,0,0,0,0,0,0,26.02134,723.7635,0,0,0,0,0,0,0,120.6273,120.6273,0,0,0,0,0,0,0,120.6273,0,0,0,0,0,0,0,26.02134,26.02134,0,0,0,1,1,0,0,0,0,0,0,0,0,26.2605,26.2605,57.48977,193.1656,1547.625,282.8496,1637.309,7495,29.11084,0,278.5832,953.1655,1231.749,0,0,0,505.4084,992.1976,1497.606,0,0,17,0,.3
11060,10893.79,.8990144,.1800449,.1360203,.0880491,28.8559,24.98387,24.73243,.4498726,.4747215,.500232,.4751264,.5024688,.4895571,.5416118,0,42.0224,0,.4160634,0,0,.2080317,.2080317,1.872285,1.24819,23.92364,1871.412,0,36.12011,0,4.881096,1.952439,12.69085,103.4792,82.00242,534.9682,0,13.66707,0,4.881096,1.952439,7.809754,86.88351,75.16888,55.6445,159.1237,28.31036,115.1939,.8321267,2.080317,3.952602,26.00396,27.87625,4,10,19,125,134,1.022575,2.04515,4.431159,31.35897,33.74498,.5418556,2.167423,3.251134,17.88124,18.96495,55.19317,135.989,891.4654,268.1761,1023.652,558303,29.11679,1.622553,336.629,573.9429,910.5719,.031271,.031271,.031271,709.4094,730.6111,1440.052,1,1,11,93.8,34.7
4063,,,,,,,,,.3600964,.3912815,.4724846,.523555,.5757055,.5976957,.625225,0,38.40328,0,0,0,0,0,0,2.133515,0,25.60218,1186.819,0,41.88774,0,0,0,27.92516,41.88774,55.85032,418.8774,0,0,0,0,0,13.96258,27.92516,55.85032,69.8129,111.7006,13.96258,41.88774,0,0,2.133515,25.60218,27.7357,0,0,1,12,13,0,0,85.47009,0,85.47009,0,0,0,26.40148,26.40148,33.95489,94.56595,682.5885,163.4277,751.4503,29331,29.12153,4.887141,154.0917,135.2375,289.3292,7.477775,7.477775,7.477775,337.6902,260.0402,605.2081,1,1,4,35.9,6.4
45027,,,,,,,,,.4224888,.4385105,.5782427,,.7839637,.8008633,1.085229,0,18.69229,0,0,0,0,0,0,0,3.738457,14.95383,1184.009,0,27.85903,0,0,0,27.85903,27.85903,0,292.5198,0,0,0,0,0,13.92952,27.85903,0,55.71807,83.5771,13.92952,41.78855,0,3.738457,3.738457,18.69229,18.69229,0,1,1,5,5,0,0,0,0,0,0,3.797949,3.797949,18.98975,18.98975,34.15002,108.0094,834.6901,212.0478,938.7285,10707,29.14634,0,200.1134,317.2888,517.4022,0,0,0,431.3439,370.4609,801.8048,0,0,45,49.9,0
24028,,,,,,,,,,,,.4170084,.5690362,.6077124,.6858054,0,29.6191,0,0,0,0,0,0,0,0,17.77146,1158.94,0,0,0,0,0,0,0,0,231.7881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77146,17.77146,0,0,0,3,3,0,0,0,0,0,0,0,0,17.87523,17.87523,42.02149,146.6464,1053.11,230.6894,1137.153,16522,29.15017,0,197.3456,257.4476,454.7932,0,0,0,359.4122,264.5563,623.9684,0,0,24,31.3,0
18015,,,,,,,,,.2523955,.3453047,.5820621,.4585665,,.6244538,.7210426,0,32.46261,0,0,0,0,0,0,0,0,10.82087,1263.565,0,29.73093,0,0,0,14.86547,14.86547,59.46187,386.5022,0,14.86547,0,0,0,14.86547,14.86547,44.5964,44.5964,59.46187,29.73093,44.5964,0,0,0,10.82087,10.82087,0,0,0,5,5,0,0,0,0,0,0,0,0,10.89966,10.89966,31.98465,88.18624,555.1621,164.4925,631.4683,15862,29.1564,2.865083,143.8578,181.8114,325.6692,.9198927,.9198927,.9198927,399.0996,203.2894,603.309,1,1,18,0,1.4
12001,,,,,,,,,.4627529,.4781937,.5507972,,.6264575,.6591826,.7318806,0,31.82889,0,0,0,0,0,0,2.546311,2.546311,12.73155,1074.287,0,16.1143,0,0,0,10.74287,26.85717,26.85717,284.686,0,5.371435,0,0,0,5.371435,16.1143,21.48574,26.85717,53.71435,10.74287,26.85717,0,2.546311,5.092622,15.27787,17.82418,0,2,4,12,14,0,0,0,0,0,0,0,0,10.60333,10.60333,43.6164,100.0075,581.6129,190.7077,672.313,61463,29.16694,0,0,0,0,3.148831,3.148831,3.148831,667.8398,394.5138,1065.502,1,0,12,42.3,.1
21009,,,,,,,,,.2702085,.2539746,.2717815,.2683837,.2787659,.2798775,.3008096,0,36.64246,0,0,1.357128,0,1.357128,0,1.357128,0,18.9998,1389.244,0,25.56891,0,0,0,17.04594,25.56891,51.13782,375.0107,0,17.04594,0,0,0,8.522969,17.04594,42.61485,42.61485,68.18375,25.56891,42.61485,2.714257,2.714257,4.071385,21.71405,23.07118,2,2,3,16,17,6.021194,6.021194,6.021194,36.12717,36.12717,1.781674,1.781674,3.563347,17.81674,19.59841,37.04447,73.31718,524.7966,157.1817,608.6612,32611,29.18681,5.823441,133.5067,1077.585,1211.092,9.354419,9.354419,9.354419,302.111,1253.404,1564.87,1,1,21,0,33.3
15062,,,,,,,,,.6582962,.5883617,.6670511,.6752294,.6581389,.654312,.7003407,0,23.67985,0,5.919962,0,0,0,0,0,0,17.75989,1385.042,0,30.7787,0,0,0,30.7787,246.2296,123.1148,584.7953,0,30.7787,0,0,0,30.7787,215.4509,123.1148,61.5574,307.787,61.5574,277.0083,5.919962,5.919962,5.919962,23.67985,23.67985,1,1,1,4,4,0,0,0,0,0,5.949902,5.949902,5.949902,23.79961,23.79961,30.72732,151.9757,1120.302,249.1405,1217.466,17127,29.21512,3.011796,221.8794,523.5145,745.394,3.040629,3.040629,3.040629,359.027,706.6133,1068.681,1,1,15,38.4,.1
3004,,,,,,,,,.4144591,.3990429,.5032986,.4941719,.5422662,.5417535,.592309,0,41.06656,0,0,0,0,0,0,0,0,26.39993,1548.387,0,12.90323,0,0,0,25.80645,116.129,12.90323,593.5484,0,12.90323,0,0,0,25.80645,103.2258,12.90323,38.70968,154.8387,38.70968,141.9355,0,0,0,26.39993,26.39993,0,0,0,9,9,0,0,0,0,0,0,0,0,22.27006,22.27006,54.49226,152.3103,879.916,290.3276,1017.933,25232,29.21829,3.800718,207.4196,390.107,597.5266,3.714579,3.714579,3.714579,366.4365,445.3789,815.53,1,1,3,46.9,.4
16054,,,,,,,,,,,,,.4769418,.5493796,.5209783,0,9.237875,0,0,0,0,0,0,0,0,9.237875,1720.648,0,101.2146,0,0,0,0,101.2146,101.2146,506.0729,0,50.60729,0,0,0,0,101.2146,101.2146,101.2146,202.4292,50.60729,151.8219,0,0,0,9.237875,9.237875,0,0,0,1,1,,,,,,0,0,0,9.288501,9.288501,40.0592,199.1832,1304.149,310.4588,1415.425,15495,29.22655,0,265.2751,412.1624,677.4374,0,0,0,454.3857,615.7427,1070.128,0,0,16,0,0
23031,,,,,,,,,.5092058,.470247,.6004271,.5427681,.611855,.6582016,.679701,0,30.53319,0,0,0,0,0,0,0,0,15.26659,1056.274,0,18.21162,0,18.21162,0,0,72.84647,18.21162,382.444,0,18.21162,0,18.21162,0,0,54.63486,18.21162,36.42324,109.2697,36.42324,91.05809,0,0,0,15.26659,15.26659,0,0,0,4,4,0,0,0,0,0,0,0,0,15.42615,15.42615,67.17361,183.6078,1484.089,270.9335,1571.415,35567,29.23545,1.182616,353.321,215.3212,568.6422,4.270461,4.270461,4.270461,562.3531,285.6294,852.253,1,1,23,32.2,.1
26027,,,,,,,,,,,,.4819441,.5498235,.559666,.5976785,0,17.93239,0,0,0,0,8.966197,0,0,0,8.966197,1480.111,0,92.50694,0,0,0,0,46.25347,0,508.7881,0,46.25347,0,0,0,0,46.25347,0,92.50694,138.7604,46.25347,92.50694,8.966197,8.966197,8.966197,17.93239,17.93239,1,1,1,2,2,0,0,0,0,0,9.495774,9.495774,9.495774,18.99155,18.99155,53.38301,174.8032,1328.295,269.0085,1422.5,15677,29.23992,0,213.2698,310.9469,524.2167,0,0,0,429.3314,389.9925,819.3239,0,0,26,45.9,7.7
16053,,,,,,,,,,,,,.4292833,.5147473,.5604993,0,34.74635,0,0,0,0,0,0,0,0,23.16423,997.1954,0,31.16236,0,0,0,31.16236,31.16236,0,155.8118,0,31.16236,0,0,0,0,31.16236,0,62.32471,93.48707,31.16236,62.32471,0,0,0,23.16423,23.16423,0,0,0,4,4,0,0,0,0,0,0,0,0,23.18169,23.18169,49.21377,150.0226,1027.139,229.3997,1106.516,20917,29.25736,0,194.8505,306.368,501.2185,0,0,0,311.9448,415.8954,727.8403,0,0,16,37.7,.3
28072,,,,,,,,,.5112863,.5228819,.5805504,.5756029,.6082251,.6192022,.6097712,0,0,0,0,0,0,0,0,0,0,0,1055.966,0,0,0,0,0,0,0,0,105.5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,39.37646,115.8131,1341.116,206.1474,1431.45,7319,29.2666,0,239.3089,1086.846,1326.155,0,0,0,415.0294,1536.487,1951.517,0,0,28,0,0
