oldcode,total_pop_00,pop18_24_00,pop25_34_00,pop35_44_00,pop45_64_00,pop65plus_00,hsplus_18_24_00,somecollege_18_24_00,collegeplus_18_24_00,hsplus_25_34_00,somecollege_25_34_00,collegeplus_25_34_00,hsplus_35_44_00,somecollege_35_44_00,collegeplus_35_44_00,hsplus_45_64_00,somecollege_45_64_00,collegeplus_45_64_00,hsplus_65plus_00,somecollege_65plus_00,collegeplus_65plus_00,pcthsplus_18_24_00,pctsomecollege_18_24_00,pctcollegeplus_18_24_00,pcthsplus_25_34_00,pctsomecollege_25_34_00,pctcollegeplus_25_34_00,pcthsplus_35_44_00,pctsomecollege_35_44_00,pctcollegeplus_35_44_00,pcthsplus_45_64_00,pctsomecollege_45_64_00,pctcollegeplus_45_64_00,pcthsplus_65plus_00,pctsomecollege_65plus_00,pctcollegeplus_65plus_00,povrate60
44044,3206,218,315,411,727,706,131,54,8,226,167,57,312,207,51,564,378,146,438,236,76,.6009175,.2477064,.0366972,.7174603,.5301588,.1809524,.7591241,.5036497,.1240876,.7757909,.519945,.2008253,.6203966,.3342776,.1076487,38.66084
44045,20390,2042,1939,2923,4734,3787,1310,577,15,1475,751,237,2235,1191,361,3579,1950,962,1956,890,372,.6415279,.2825661,.0073457,.7607014,.387313,.122228,.7646254,.4074581,.1235033,.7560203,.4119138,.2032108,.5165038,.2350145,.0982308,41.85006
44046,78021,5936,8826,12744,19486,11493,3701,1796,233,7571,4926,2500,11284,7448,3172,16964,11837,5732,8247,4907,2348,.6234838,.3025607,.039252,.8578065,.5581237,.283254,.8854363,.5844319,.2489014,.8705738,.6074618,.2941599,.7175672,.4269556,.2042983,32.12006
44047,14026,1156,1470,1791,3337,2813,614,280,30,1034,613,196,1288,762,282,2516,1309,501,1767,665,243,.5311419,.2422145,.0259516,.7034014,.4170068,.1333333,.7191513,.4254606,.1574539,.7539706,.3922685,.1501348,.628155,.2364024,.0863846,42.02106
44048,3966,449,850,674,840,557,162,65,11,451,193,110,341,193,63,633,443,193,308,109,46,.3608018,.1447662,.0244989,.5305882,.2270588,.1294118,.5059347,.2863502,.0934718,.7535715,.5273809,.2297619,.5529623,.1956912,.0825853,39.93541
44049,36363,3565,4236,5257,8266,5389,2257,1216,121,3284,1974,542,4396,2533,759,7017,4544,1534,3636,1986,799,.6330996,.341094,.0339411,.7752597,.4660057,.1279509,.8362184,.4818338,.1443789,.8488991,.5497218,.1855795,.6747077,.3685285,.148265,29.80209
44050,74978,14899,14952,12432,10148,4232,11891,4514,261,12313,7505,1459,10139,6352,1378,8571,5337,1832,2858,1284,503,.7981073,.3029734,.017518,.8235019,.5019395,.0975789,.8155566,.5109395,.110843,.8445999,.5259165,.1805282,.6753308,.3034026,.1188563,37.29586
44051,1904,107,135,270,449,488,55,19,6,101,53,23,170,94,33,355,198,88,261,131,61,.5140187,.1775701,.0560748,.7481481,.3925926,.1703704,.6296296,.3481481,.1222222,.7906459,.44098,.1959911,.5348361,.2684426,.125,47.86002
44052,3996,399,447,598,916,433,208,86,0,310,164,56,464,238,88,596,327,78,275,127,85,.5213032,.2155388,0,.6935123,.3668904,.1252796,.7759197,.3979933,.1471572,.650655,.3569869,.0851528,.6351039,.2933025,.1963048,10.81081
44053,4099,268,500,562,1076,521,136,35,6,331,96,21,379,202,56,627,385,141,315,199,59,.5074627,.130597,.0223881,.662,.192,.042,.6743772,.3594306,.0996441,.5827138,.3578067,.1310409,.6046065,.3819578,.1132438,26.20658
44054,7072,653,829,907,1477,1086,403,145,25,550,295,69,614,306,122,891,488,172,601,254,90,.6171516,.2220521,.0382848,.6634499,.3558504,.0832328,.676957,.337376,.1345094,.6032498,.3303995,.1164523,.553407,.2338858,.0828729,39.15229
44055,2975,262,379,413,674,315,139,54,3,248,128,69,247,114,45,374,193,93,131,73,40,.5305343,.2061069,.0114504,.6543536,.3377309,.1820581,.5980629,.2760291,.1089588,.5548961,.2863502,.1379822,.415873,.231746,.1269841,40.77977
44056,6222,546,867,869,1321,646,362,173,47,581,319,103,560,290,60,981,500,147,286,111,46,.6630037,.3168498,.0860806,.6701269,.3679354,.1188005,.6444189,.3337169,.0690449,.7426192,.3785011,.1112793,.4427245,.1718266,.0712074,25.78451
44057,2218899,252665,396450,375472,416062,177864,138523,76285,18487,285496,204093,103639,286952,206973,103151,329735,240999,124913,121569,75864,36446,.5482477,.3019215,.073168,.7201312,.5148014,.2614176,.7642434,.5512342,.2747236,.7925141,.5792382,.3002269,.6834942,.4265281,.2049094,18.8031
44058,14985,1311,2488,2481,2816,2164,780,307,21,1735,761,193,1985,906,281,1724,848,357,1047,507,216,.5949657,.2341724,.0160183,.6973473,.3058682,.0775723,.8000806,.3651753,.1132608,.6122159,.3011364,.1267756,.4838262,.2342883,.0998152,34.99051
44059,18561,2018,2204,2649,3504,2182,1157,378,59,1384,800,284,1726,869,311,2133,1242,393,1176,711,252,.5733399,.1873142,.0292369,.6279492,.3629764,.1288566,.6515666,.3280483,.1174028,.6087329,.354452,.1121575,.5389551,.3258478,.1154904,35.53725
44060,5327,391,601,829,1237,951,267,144,16,532,332,127,687,340,86,973,497,178,538,255,111,.6828644,.3682864,.0409207,.8851913,.5524126,.2113145,.8287093,.4101327,.1037394,.7865804,.4017785,.1438965,.5657203,.2681388,.1167192,52.94426
44061,432976,51145,77976,83297,82115,21832,39525,28417,4891,70358,57507,31598,76066,59625,31404,74469,57316,29368,16132,9761,4815,.7728028,.5556164,.0956301,.9023033,.7374961,.4052272,.9131901,.7158121,.3770124,.9068867,.6979967,.3576448,.7389153,.447096,.2205478,26.14062
44062,20013,1385,2231,3230,4637,3871,863,445,71,1683,807,272,2584,1323,302,3412,1820,739,1802,937,341,.6231047,.3212996,.0512635,.7543702,.3617212,.1219184,.8,.4095975,.0934985,.7358206,.3924952,.1593703,.4655128,.2420563,.0880909,51.28574
44063,2762,331,416,422,583,519,169,46,6,283,99,29,348,167,33,455,237,68,284,120,33,.510574,.1389728,.0181269,.6802884,.2379808,.0697115,.8246446,.3957346,.0781991,.780446,.406518,.1166381,.5472062,.2312139,.0635838,42.24138
44064,10248,936,1300,1398,1960,1324,557,295,22,1004,510,145,924,463,149,1016,545,225,304,159,86,.5950854,.3151709,.0235043,.7723077,.3923077,.1115385,.6609442,.3311874,.1065808,.5183674,.2780612,.1147959,.2296073,.1200906,.0649547,68.40784
44065,3828,446,315,476,963,832,302,232,10,262,177,47,415,285,83,834,592,202,510,283,76,.67713,.5201794,.0224215,.831746,.5619048,.1492064,.8718488,.5987395,.1743698,.8660436,.6147456,.2097612,.6129808,.3401442,.0913462,34.3018
44066,13120,1293,1585,1847,2775,1835,840,415,24,1174,626,124,1320,685,170,1733,863,331,572,235,93,.6496519,.320959,.0185615,.740694,.3949527,.0782334,.7146724,.3708717,.0920411,.6245045,.310991,.1192793,.3117166,.1280654,.0506812,56.33984
44067,18297,2054,1655,2426,4306,3784,1341,877,35,1315,751,259,1888,1040,321,3326,1804,615,2302,1160,348,.6528724,.4269718,.0170399,.7945619,.4537764,.1564955,.7782358,.4286892,.1323166,.7724106,.4189503,.142824,.6083509,.3065539,.0919662,39.02365
44068,121123,13470,15022,18902,24826,13006,8095,4086,267,10635,6602,1502,13491,8044,1927,17550,11080,3705,7092,3802,1477,.6009651,.3033408,.0198218,.7079617,.4394887,.0999867,.713734,.4255634,.1019469,.7069201,.4463063,.1492387,.5452868,.2923266,.113563,17.68721
44069,2162,146,184,317,566,351,82,34,0,151,62,28,229,142,57,373,238,120,198,93,41,.5616438,.2328767,0,.8206522,.3369565,.1521739,.7223974,.4479495,.1798107,.6590106,.4204947,.2120141,.5641026,.2649573,.1168091,36.8984
44070,111360,11318,14421,19019,23775,10255,7132,3796,464,11146,7007,2370,15709,9816,3448,19612,12105,4751,6022,2808,977,.6301467,.3353949,.0409966,.7729006,.4858886,.1643437,.8259635,.5161155,.1812924,.8249001,.5091482,.1998318,.5872257,.2738177,.0952706,39.34773
44071,679622,76704,97644,102537,125051,66308,48670,26217,1911,74890,50282,15308,73494,49143,18369,79938,53387,23908,29210,16464,7441,.6345171,.3417944,.024914,.7669698,.5149523,.1567736,.7167559,.4792709,.1791451,.6392432,.4269218,.191186,.44052,.2482958,.1122187,29.50497
44072,33001,6010,4193,4349,6393,4415,4808,3583,352,3381,2477,1233,3407,2129,1115,5258,3500,1783,2880,1671,698,.8,.596173,.0585691,.8063439,.5907465,.2940615,.7833985,.4895378,.2563808,.8224621,.5474738,.2788988,.6523216,.3784825,.1580974,35.75788
44073,18576,1536,2305,2694,3894,3120,878,281,7,1504,701,147,2055,1034,186,2740,1390,471,1649,730,347,.5716146,.1829427,.0045573,.6524945,.3041215,.0637744,.7628062,.3838159,.0690423,.7036467,.3569594,.1209553,.5285257,.2339744,.1112179,57.41173
44074,31242,3131,4115,4791,7228,4986,1857,760,75,3173,1602,477,3883,1968,640,5679,3166,1167,2567,1043,386,.5931013,.242734,.023954,.7710814,.3893074,.1159174,.810478,.4107702,.1335838,.7856945,.4380188,.1614555,.5148416,.2091857,.0774168,47.92797
44075,21804,1736,1812,3242,5312,4817,1030,459,74,1426,771,313,2841,1348,466,4246,2127,908,2313,1139,531,.593318,.2644009,.0426267,.7869757,.4254967,.1727373,.8763109,.4157927,.1437384,.7993223,.4004142,.1709337,.4801744,.2364542,.1102346,52.5
44076,4344,286,373,631,1039,993,184,92,9,325,176,66,543,245,76,792,389,131,565,250,104,.6433566,.3216783,.0314685,.8713137,.4718499,.1769437,.8605388,.3882726,.1204437,.7622714,.3743985,.1260828,.5689829,.2517623,.1047331,34.23742
44077,7771,603,924,1035,1570,1244,265,124,9,696,292,86,697,389,139,991,600,280,649,269,82,.4394693,.2056385,.0149254,.7532467,.3160173,.0930736,.67343,.3758454,.1342995,.6312102,.3821656,.178344,.5217042,.2162379,.0659164,30.61258
44078,1622,94,166,212,362,376,57,27,2,134,74,24,162,90,26,256,124,31,229,101,36,.606383,.287234,.0212766,.8072289,.4457831,.1445783,.7641509,.4245283,.1226415,.7071823,.3425414,.0856354,.6090425,.268617,.0957447,40.71021
44079,354452,28718,45377,70483,78629,19972,18311,10886,1903,37709,28691,15647,61650,48079,27802,68618,54616,31974,12881,7788,3758,.637614,.3790654,.0662651,.8310157,.6322806,.3448223,.874679,.6821361,.3944497,.8726805,.6946038,.4066439,.644953,.3899459,.1881634,44.78047
44080,9458,764,967,1335,2388,1731,454,219,14,759,484,192,979,459,171,1997,1118,408,1236,624,269,.5942408,.2866492,.0183246,.7849017,.5005171,.1985522,.7333333,.3438202,.1280899,.8362647,.4681742,.1708543,.7140381,.3604853,.1554015,46.13113
44081,17867,1722,2292,2713,4158,2922,953,453,12,1869,911,110,2171,1186,328,3538,1950,587,1706,676,289,.5534263,.2630662,.0069686,.815445,.3974695,.047993,.8002211,.4371544,.1208994,.8508899,.4689755,.1411736,.5838467,.2313484,.0989049,56.79661
44082,16252,1886,2717,2310,2972,1808,914,337,8,1958,951,118,1517,714,243,1589,850,288,592,355,179,.4846236,.1786851,.0042418,.7206478,.3500184,.0434303,.65671,.3090909,.1051948,.5346568,.2860027,.0969044,.3274336,.1963496,.0990044,62.3348
44083,14467,1532,1667,2232,2635,1472,629,238,17,1038,583,173,1263,633,204,1475,851,326,721,319,136,.4105744,.1553525,.0110966,.6226755,.34973,.1037792,.5658602,.2836021,.0913979,.5597723,.3229601,.1237192,.4898098,.216712,.0923913,22.97747
44084,250158,23683,32573,43498,57945,27487,14969,8714,1177,27021,19087,7881,36876,25117,10129,49215,34202,14914,17604,9672,3758,.6320568,.3679433,.0496981,.8295521,.5859761,.2419489,.8477631,.5774288,.2328613,.8493399,.5902494,.257382,.6404482,.3518754,.1367192,26.04835
44085,4872,432,698,736,1012,685,173,81,5,569,239,56,519,278,92,717,393,119,390,84,47,.400463,.1875,.0115741,.8151863,.3424069,.0802292,.7051631,.3777174,.125,.708498,.3883399,.1175889,.5693431,.1226277,.0686131,25.58751
44086,20814,1203,1771,2665,5548,5271,750,311,54,1393,850,391,2248,1301,592,4755,3361,1630,3816,2212,877,.6234414,.2585204,.0448878,.7865613,.4799548,.2207792,.8435272,.4881801,.2221388,.8570656,.6058039,.2937996,.7239613,.4196547,.1663821,34.20161
44087,1406,103,166,224,323,123,54,36,2,119,80,31,175,121,44,221,140,64,69,41,17,.5242718,.3495146,.0194175,.7168674,.4819277,.186747,.78125,.5401786,.1964286,.6842105,.4334365,.1981424,.5609756,.3333333,.1382114,16.73747
44088,6928,565,653,1010,1721,1219,330,126,7,519,341,56,823,442,110,1295,857,260,695,329,141,.5840708,.2230089,.0123894,.7947932,.5222052,.085758,.8148515,.4376238,.1089109,.7524695,.4979663,.151075,.5701395,.2698933,.1156686,51.86875
44089,18628,1724,2120,2709,3822,3146,977,317,67,1274,510,188,1918,823,317,2517,1225,488,1601,771,274,.5667053,.1838747,.0388631,.6009434,.240566,.0886792,.7080103,.3038021,.1170174,.6585557,.3205128,.1276818,.5089002,.2450731,.0870947,55.03259
44090,22744,2044,2680,3593,5013,4134,1335,618,67,1957,1075,331,2828,1453,426,4061,2614,736,2761,1283,338,.6531311,.3023483,.0327789,.7302239,.4011194,.1235075,.787086,.4043974,.1185639,.8100938,.5214443,.1468183,.6678761,.3103532,.081761,14.44078
44091,110595,11131,13290,17246,25162,16684,7546,4514,396,11008,7293,1968,14925,9687,3098,21310,13920,5077,10831,5465,2337,.6779265,.4055341,.0355763,.828292,.5487584,.1480813,.8654181,.5616955,.1796359,.846912,.5532151,.2017725,.6491848,.3275594,.1400743,30.45842
44092,111379,12463,14007,17321,23693,14985,7723,4228,469,10863,7241,2645,14231,9373,3308,19754,13531,5642,10524,5855,2064,.6196743,.3392442,.0376314,.7755408,.5169558,.1888342,.8216038,.541135,.190982,.8337483,.571097,.2381294,.7023023,.3907241,.1377377,30.62477
44093,23552,1783,3078,4201,5557,3244,1013,365,40,2374,1091,298,2841,1321,370,4006,2239,629,1603,902,356,.5681436,.2047112,.0224341,.7712801,.3544509,.0968161,.6762676,.314449,.0880743,.7208925,.4029152,.1131906,.494143,.2780518,.1097411,62.30111
44094,89023,8713,10799,15244,19734,9902,5825,2744,256,8978,5516,2116,12784,7723,3039,15498,9892,4264,6231,3604,1218,.6685413,.3149317,.0293814,.8313733,.510788,.1959441,.838625,.5066255,.1993571,.7853451,.5012668,.2160738,.6292668,.3639669,.1230054,42.60527
44095,36602,4400,4748,5567,6513,4670,2660,1206,120,3355,1848,569,4022,2260,912,4280,2556,1073,2508,1326,531,.6045455,.2740909,.0272727,.7066133,.3892165,.1198399,.7224717,.4059637,.1638225,.6571472,.3924459,.1647474,.5370449,.28394,.1137045,32.61238
44096,3782,240,415,457,862,793,151,47,0,240,141,67,290,135,62,607,294,83,423,160,48,.6291667,.1958333,0,.5783132,.339759,.1614458,.6345733,.2954048,.1356674,.7041763,.3410673,.0962877,.5334174,.2017654,.0605296,40.10132
44097,8229,497,821,1137,1923,1911,312,142,35,620,306,135,890,473,175,1525,949,384,1241,633,279,.6277666,.2857143,.0704225,.7551766,.3727162,.1644336,.7827616,.416007,.1539138,.7930317,.4934997,.199688,.6493982,.3312402,.1459969,45.62988
44098,5369,411,625,770,1202,823,190,108,8,391,268,120,568,330,134,868,505,275,563,268,107,.4622871,.2627737,.0194647,.6256,.4288,.192,.7376623,.4285714,.174026,.7221298,.4201331,.2287854,.6840826,.3256379,.1300122,12.80073
44099,4724,421,431,595,1154,955,272,134,20,352,186,40,429,224,64,911,562,209,524,201,87,.6460807,.3182898,.0475059,.8167053,.4315545,.0928074,.7210084,.3764706,.107563,.7894281,.4870017,.1811092,.5486911,.2104712,.0910995,38.78851
44100,48073,4278,5938,7818,11109,5882,2975,1275,66,5148,2576,667,6527,3063,929,9280,4921,1866,3474,1489,537,.6954184,.2980365,.0154278,.8669586,.4338161,.1123274,.8348683,.3917882,.1188283,.8353587,.4429742,.1679719,.5906155,.2531452,.0912955,34.86737
44101,3400578,376290,566963,578905,671115,250416,216831,122756,23604,412784,293987,144753,437607,310871,156146,529930,387970,204221,162656,102854,51767,.5762337,.3262271,.0627282,.7280616,.5185294,.2553129,.755922,.5369983,.2697265,.7896262,.5780976,.3043011,.6495432,.4107325,.206724,21.44833
44102,62110,6832,6887,9880,14222,8141,4532,2649,150,5790,3384,974,8343,5031,1593,11475,6610,2448,5020,2260,1004,.663349,.3877342,.0219555,.8407144,.4913605,.1414259,.8444332,.5092105,.1612348,.8068485,.4647729,.1721277,.6166319,.2776072,.1233264,46.07926
44103,5537,274,865,1150,1469,652,148,95,15,704,456,162,825,403,125,1204,729,343,465,208,97,.540146,.3467153,.0547445,.8138728,.5271676,.1872832,.7173913,.3504348,.1086956,.8196052,.496256,.2334922,.7131902,.3190184,.148773,13.08074
44104,6093,374,486,873,1403,1552,217,100,9,395,228,95,693,320,116,1053,601,244,928,344,168,.5802139,.2673797,.0240642,.8127572,.4691358,.1954733,.7938144,.3665521,.1328751,.7505346,.4283678,.173913,.5979381,.2216495,.1082474,37.04437
44105,97589,21426,12640,14551,18927,7517,17470,13850,1173,10936,8005,3485,12790,9153,4495,16381,12296,6776,5316,3666,2047,.8153645,.6464109,.0547466,.8651899,.633307,.275712,.8789774,.6290289,.3089135,.8654832,.6496539,.3580071,.707197,.4876946,.2723161,50.20304
44106,3351,259,324,530,837,499,140,61,9,262,165,61,430,277,83,742,513,193,316,156,55,.5405405,.2355212,.034749,.808642,.5092593,.1882716,.8113208,.5226415,.1566038,.8864994,.6129032,.2305854,.6332665,.3126253,.1102204,20.90113
44107,73277,5953,7937,10256,18363,13330,3968,1916,173,6053,3403,813,7851,4371,1099,14439,8517,2682,8299,4231,1427,.6665547,.3218545,.029061,.7626307,.4287514,.1024316,.7655031,.4261895,.1071568,.7863094,.4638131,.1460546,.6225806,.3174044,.1070518,47.1584
44108,569463,68943,83667,74654,90536,55813,36851,19645,1865,50956,30283,10678,40296,24543,11074,39846,25250,12508,22611,12035,5073,.534514,.2849455,.0270513,.6090334,.3619468,.127625,.5397701,.3287567,.1483377,.4401122,.2788946,.138155,.4051207,.2156308,.0908928,65.04737
44109,32321,3084,3647,4427,7610,5525,1766,947,61,2786,1554,432,3414,1720,497,5875,3484,1192,3156,1414,539,.572633,.3070687,.0197795,.7639155,.4261037,.1184535,.7711769,.3885249,.1122656,.7720105,.4578187,.156636,.5712217,.2559276,.0975566,48.64692
44110,22716,2931,2565,3512,4585,2804,2021,1252,34,1961,1192,302,2612,1603,513,3121,2139,767,1491,719,243,.6895258,.427158,.0116001,.7645224,.4647174,.1177388,.7437358,.4564351,.1460706,.6806979,.4665213,.1672846,.5317404,.2564194,.0866619,31.46187
44111,41100,2924,4215,6088,10999,7319,1836,953,75,3457,2090,712,5264,3326,1220,9709,6547,2563,5457,3458,1370,.627907,.3259234,.0256498,.8201661,.4958481,.1689205,.8646518,.5463206,.2003942,.8827166,.5952359,.2330212,.7455937,.4724689,.187184,34.03028
44112,31960,2862,4094,4686,7387,4836,1757,663,75,3234,1755,570,3676,2013,871,5872,3079,1311,2678,1116,409,.6139064,.2316562,.0262055,.7899365,.4286761,.1392281,.7844644,.4295775,.1858728,.79491,.4168133,.1774739,.5537634,.2307692,.084574,43.28962
44113,23185,1653,2635,4021,5489,4099,975,325,18,2126,982,238,2686,1454,505,4221,2207,805,2335,1093,441,.5898367,.1966122,.0108893,.8068311,.3726755,.0903226,.667993,.3616016,.1255907,.7689925,.4020769,.1466569,.5696511,.2666504,.1075872,65.02739
44114,33627,3180,4919,5579,7097,4949,1962,919,86,3650,1934,338,4129,2268,575,5292,3209,1178,2852,1438,415,.6169811,.2889937,.027044,.7420207,.3931693,.0687132,.7400968,.4065245,.1030651,.7456672,.4521629,.1659856,.576278,.2905638,.0838553,19.9289
44115,3344,314,452,447,678,333,149,57,5,244,147,55,225,94,22,293,176,85,119,71,24,.4745223,.1815287,.0159236,.539823,.3252212,.1216814,.5033557,.2102908,.049217,.4321534,.259587,.1253687,.3573574,.2132132,.0720721,37.59
44116,76596,8345,9498,11923,17388,9739,5614,3386,542,7671,4390,1455,9758,5418,2029,13959,8032,3468,5926,2819,1186,.6727382,.4057519,.0649491,.8076437,.4622026,.1531902,.8184182,.4544158,.1701753,.8027951,.4619278,.1994479,.6084813,.2894548,.1217784,36.13014
44117,23857,2300,2542,3600,5457,3683,1480,729,25,1974,1152,288,2966,1745,532,4557,2722,997,2663,1338,372,.6434783,.3169565,.0108696,.7765539,.4531865,.1132966,.8238889,.4847222,.1477778,.8350742,.4988089,.1827011,.7230518,.3632908,.1010046,12.00908
44118,1771,91,172,318,448,279,58,38,4,143,88,34,271,162,66,371,245,113,174,87,49,.6373627,.4175824,.043956,.8313953,.5116279,.1976744,.8522013,.509434,.2075472,.828125,.546875,.2522321,.6236559,.311828,.1756272,23.53896
44119,8763,975,1147,1480,1880,1323,591,276,17,951,517,165,1137,600,175,1526,847,284,803,322,124,.6061538,.2830769,.0174359,.8291194,.4507411,.1438535,.7682433,.4054054,.1182432,.8117021,.4505319,.1510638,.6069539,.2433862,.0937264,24.88907
44120,14391,1270,1602,2184,3228,2264,822,443,42,1247,670,208,1798,901,227,2482,1333,472,1220,655,278,.6472441,.3488189,.0330709,.778402,.4182272,.1298377,.8232601,.4125458,.1039377,.7688972,.4129492,.1462206,.5388693,.289311,.1227915,39.21821
44121,35604,2893,4341,5338,8150,5591,1780,685,98,3574,1629,372,4195,1820,570,6325,3041,996,3001,1336,511,.6152782,.2367784,.0338749,.8233126,.3752592,.0856945,.7858748,.3409517,.1067816,.7760736,.3731288,.1222086,.5367555,.2389555,.0913969,45.00158
44122,2207,109,208,334,656,362,67,27,7,163,106,80,265,197,106,525,424,261,212,142,100,.6146789,.2477064,.0642202,.7836539,.5096154,.3846154,.7934132,.5898204,.3173653,.8003049,.6463414,.3978659,.5856354,.3922652,.2762431,41.55284
44123,252051,27395,33477,40793,52617,34374,17146,8985,864,26912,16140,5311,33798,19542,6668,43558,26210,9940,22253,11208,4344,.6258807,.3279796,.0315386,.8038952,.4821221,.1586462,.8285245,.4790528,.1634594,.8278313,.498128,.1889123,.6473789,.3260604,.1263746,22.48425
44124,5281,442,651,745,1062,745,313,158,18,487,270,68,494,238,71,632,325,121,245,119,45,.7081448,.3574661,.040724,.7480799,.4147466,.1044547,.6630872,.3194631,.095302,.5951036,.3060264,.113936,.3288591,.1597315,.0604027,72.41093
44125,39326,3793,4903,5577,8202,4843,2286,1028,62,3679,2002,424,4047,1770,559,5453,2826,1129,2069,1037,455,.6026891,.2710256,.0163459,.7503569,.4083214,.0864777,.725659,.3173749,.1002331,.6648378,.3445501,.1376494,.4272145,.2141235,.09395,50.68398
44126,126811,11956,17055,21738,27823,12801,7584,3729,346,13156,7412,1959,17679,10178,2901,22917,13619,4623,7839,3995,1458,.6343259,.3118936,.0289394,.7713867,.434594,.1148637,.8132763,.4682123,.1334529,.823671,.4894871,.1661575,.612374,.312085,.1138974,25.09365
44127,20785,2432,2848,3798,4241,2893,1242,386,51,1842,762,167,2291,1127,320,3221,1653,441,1513,555,205,.5106908,.1587171,.0209704,.6467696,.2675562,.0586376,.6032122,.2967351,.0842549,.7594907,.3897666,.1039849,.5229865,.1918424,.0708607,31.23202
44128,15446,1862,2835,2557,2777,2183,774,289,50,1691,736,240,1790,817,264,1821,891,328,820,334,144,.415682,.1552095,.0268528,.5964727,.259612,.0846561,.7000391,.319515,.103246,.6557436,.3208498,.1181131,.3756299,.1530005,.0659643,55.21794
