oldcode,_type_,_freq_,ed_25plus_hsormore70,ed_25plus_collegeormore70,ed_18_24_hsormore70,ed_18_24_collegeormore70,total_pop25_plus70,total_pop18_24_70,total_pop70,povrate60
33047,0,1,.6005515,.1395943,.7121494,.0820872,93564,15581,158376,13.1257
33048,0,1,.5163265,.0696901,.7223364,.0287643,13230,3407,24126,26.78002
33049,0,1,.5283145,.0781701,.6061239,.0334029,9006,1437,16387,20.1903
33050,0,1,.5020083,.0794367,.6852179,.0344523,20167,3396,34378,16.29602
33051,0,1,.544605,.0942235,.6595423,.0403713,54254,9264,97568,19.72593
33052,0,1,.5900329,.1201188,.7009981,.0636655,582415,95986,1107327,9.932737
33053,0,1,.5030603,.0841581,.6261842,.0498295,30716,5278,50930,20.30297
33054,0,1,.6147082,.1108166,.6263533,.0390811,23769,3787,45682,17.16911
33055,0,1,.714245,.2840728,.7472231,.141499,35072,19986,75361,15.75976
33056,0,1,.5446144,.1123082,.6856181,.0834113,77688,16041,137969,15.79737
33057,0,1,.5687512,.1131935,.609226,.0428033,26945,4509,48418,21.65548
33058,0,1,.5045723,.0749507,.5213414,.0310595,27885,5248,51352,22.18833
33059,0,1,.4814633,.0754333,.5545214,.040839,42753,7199,78140,17.00628
33060,0,1,.6448218,.2096572,.6957265,.0968132,529841,81900,874525,7.949345
33061,0,1,.4975062,.066389,.5998879,.0445503,20651,3569,36818,17.37491
33062,0,1,.5401255,.0949527,.7522976,.0205689,10679,2285,19427,23.38812
34001,0,1,.3858057,.0854392,.6000548,.0429067,52669,10954,93793,23.39498
34002,0,1,.2608156,.0332346,.4487065,.014719,10471,2242,18835,34.89651
34003,0,1,.2812052,.0325886,.5205992,.0137328,4879,801,7939,49.33673
34004,0,1,.301957,.0397056,.4917571,.0201045,12366,2487,22822,59.31553
34005,0,1,.2582457,.0355678,.5711874,.0146314,11218,1777,18998,55.59979
34006,0,1,.3129657,.0611028,.6049919,.0124797,6710,1843,12247,57.24355
34007,0,1,.3484964,.0591258,.5356348,.0136414,19653,3592,34791,61.40871
34008,0,1,.240498,.0520607,.413303,.0346788,10603,1759,19718,64.87823
34009,0,1,.2769185,.033834,.4422341,.020658,13448,2614,25462,62.59098
34010,0,1,.2948401,.0399553,.4741935,.0112903,12539,2480,23654,59.54552
34011,0,1,.4669048,.099691,.6063561,.0336748,85103,14254,139833,31.46442
34012,0,1,.3241908,.0556038,.5203466,.0267678,33397,6463,59046,31.45849
34013,0,1,.3025935,.0545715,.6024473,.0237233,41835,8009,73081,27.01078
34014,0,1,.3055943,.051964,.4736761,.0247122,29405,6515,55606,35.59875
34015,0,1,.2519875,.0432077,.5317796,.0105932,2893,472,5065,55.31245
34016,0,1,.4028053,.0615761,.5685906,.0330201,17182,3725,30650,36.95235
34017,0,1,.2503413,.0373832,.5014774,.0130857,9523,2369,18571,55.41543
34018,0,1,.395626,.0842036,.5990499,.0410451,48834,10525,88146,24.6305
34019,0,1,.3418879,.061101,.57663,.0414903,15859,3543,28653,40.92824
34020,0,1,.2793427,.0387324,.5329744,.0275908,9372,1486,15665,58.66975
34021,0,1,.3219895,.0708551,.4480687,.0197425,5730,1165,10483,57.32204
34022,0,1,.2434383,.0521654,.4805825,.0218447,3048,412,5164,68.26849
34023,0,1,.3382565,.0603609,.5532187,.0278875,38187,8606,70122,39.73095
34024,0,1,.2966095,.0475582,.5111432,.0260008,24244,4846,45385,57.42373
34025,0,1,.4737389,.0825297,.6374245,.0368286,27893,12083,60323,44.46166
34026,0,1,.5514287,.0998158,.6618769,.0626566,82522,53865,206012,41.16074
34027,0,1,.2642317,.029471,.4726225,.0144092,3970,694,6305,43.88344
34028,0,1,.3346089,.0624253,.6450151,.0135952,4181,662,6539,43.597
34029,0,1,.3004845,.0515521,.5019333,.030525,52219,9828,93884,27.75183
34030,0,1,.2869492,.0442544,.563963,.0293958,10643,1837,18486,33.87738
34031,0,1,.3359313,.0452244,.471965,.0362654,20144,3888,36971,62.38121
34032,0,1,.4715061,.1559788,.6615225,.1012045,69471,21254,129132,29.49446
34033,0,1,.3014374,.0576114,.485742,.013967,26158,5155,50638,57.94262
34034,0,1,.4559146,.117841,.6536651,.0652249,115537,26125,210206,22.93268
34035,0,1,.2522894,.0425026,.5774555,.0158207,14305,3034,25762,59.74353
34036,0,1,.2898628,.0565383,.4930748,.0250486,79203,16967,144911,29.33053
34037,0,1,.2334571,.0299192,.4677835,.0128866,4579,776,8234,61.61017
34038,0,1,.233806,.0400334,.5718563,.0449102,3597,668,6379,56.23375
34039,0,1,.2851865,.0456645,.4067416,.0185393,17322,3560,31824,52.56042
34040,0,1,.2744497,.046949,.4496472,.0173188,7178,1559,14515,73.68549
34041,0,1,.4480869,.1280314,.6542192,.0566083,152736,37839,281685,23.22389
34042,0,1,.2957341,.0519027,.3921724,.0294525,27802,5059,51869,61.17772
34043,0,1,.2839025,.0477478,.6159635,.040043,25153,7442,48581,52.25846
34044,0,1,.3565322,.0522077,.5911965,.0252918,24211,4112,40579,31.5816
34045,0,1,.4313262,.0865407,.5631145,.0441137,25410,3763,41705,33.74309
34046,0,1,.3359057,.0683761,.5062529,.0138953,12051,2159,22848,59.14669
34047,0,1,.2944918,.0441196,.5045822,.0091644,7389,1855,16001,63.3279
34048,0,1,.2274692,.054872,.359127,.0357143,3007,504,5411,68.07997
34049,0,1,.3382264,.0575608,.5613251,.0214276,39784,7607,70944,32.26231
34050,0,1,.3350879,.0828085,.7908268,.0222131,10639,4862,21129,51.1729
34051,0,1,.3064646,.0422607,.522799,.0216518,33459,6974,59929,56.98075
34052,0,1,.3115942,.0434783,.4776995,.0258216,4968,852,9065,63.39993
34053,0,1,.381391,.0751777,.5324134,.0182927,16175,3116,29798,37.66893
34054,0,1,.3560916,.0739032,.5087989,.0167436,28605,5853,53476,50.7877
34055,0,1,.2863611,.0503074,.5,.0226218,17890,3448,31627,36.67226
34056,0,1,.2933663,.0453823,.5424528,.0235849,16989,3180,30033,40.21492
34057,0,1,.3148382,.0464481,.5099383,.0226182,9516,1459,15121,57.24817
34058,0,1,.2768996,.0477488,.57733,.0236776,9173,1985,15457,58.38605
34059,0,1,.2759756,.042078,.4586777,.0322314,12762,2420,23852,64.49486
34060,0,1,.5356381,.1387463,.6533186,.0577882,186023,41704,346591,24.68117
34061,0,1,.3129166,.0524462,.5674061,.0170648,7951,1172,13063,53.69103
34062,0,1,.296464,.0481742,.3863415,.035122,10379,2050,18661,46.74398
34063,0,1,.3891289,.0796582,.5153374,.0375767,21065,3912,37559,43.242
34064,0,1,.3279606,.0594232,.5102735,.0267264,30897,6473,57326,54.62598
34065,0,1,.4999219,.0965877,.6088241,.0428541,44809,9474,80457,36.42181
34066,0,1,.234693,.0531205,.5127285,.0146867,11841,3064,23368,67.04299
34067,0,1,.5265558,.0895256,.5991567,.0350404,32460,37471,100438,40.25433
34068,0,1,.5758221,.317911,.7364327,.1581157,25850,16197,56234,34.6404
34069,0,1,.2735739,.0254172,.4488778,.0249377,5154,802,8832,54.25182
34070,0,1,.3737839,.0854363,.6827971,.0292475,13671,3761,26137,44.78785
34071,0,1,.2921583,.0341443,.4907147,.0180079,9577,1777,17401,62.38837
34072,0,1,.3606209,.0591112,.4471669,.0290965,4703,653,8111,61.74171
34073,0,1,.3000796,.0446681,.5604103,.0121581,13813,2632,25099,47.05704
34074,0,1,.3834363,.1061542,.6877918,.0468949,34968,14138,70545,59.36287
34075,0,1,.3749292,.1046972,.5022915,.0091659,7068,1091,11287,45.28789
34076,0,1,.2930441,.0472032,.5180169,.0290755,42137,8048,74606,27.61705
34077,0,1,.296082,.0491414,.4823961,.0180929,21082,4090,38636,43.63969
34078,0,1,.2819741,.0648278,.494901,.0169641,39227,10198,81980,65.97923
34079,0,1,.3081358,.0456772,.5246732,.0212057,40414,7498,70069,33.95369
34080,0,1,.3264395,.0658716,.6096588,.0269407,51737,10022,87918,28.50047
34081,0,1,.3047096,.0529268,.4992779,.0251702,26924,4847,46024,41.24569
34082,0,1,.325483,.0438755,.543592,.0152572,23863,4588,43528,60.76
34083,0,1,.3264482,.0918012,.5518361,.0339745,12636,4003,26072,59.76548
34084,0,1,.3414283,.054044,.5869884,.0165792,24295,4765,41651,30.40365
34085,0,1,.277006,.0258104,.5841043,.0151388,13173,2378,23041,39.32084
34086,0,1,.3060691,.0481476,.5104989,.0258139,29098,5191,49878,36.10609
34087,0,1,.2936382,.063165,.4566745,.0421546,4417,854,7519,61.61494
34088,0,1,.4589599,.0975002,.65625,.0308442,10441,2464,19140,38.98273
34089,0,1,.185879,.0297791,.4,.0666667,2082,270,3604,68.62578
34090,0,1,.3295048,.0534936,.6325926,.0167407,28209,6750,53688,40.1743
34091,0,1,.3158261,.0623768,.4942389,.0115221,17250,3298,31475,54.37306
34092,0,1,.5359756,.1711665,.6876379,.0795015,116968,34905,223261,31.60935
34093,0,1,.2902111,.0424466,.3877256,.0303249,8387,1385,15195,67.36153
34094,0,1,.3653681,.0600115,.4431571,.0079652,6982,1381,13395,51.76188
34095,0,1,.3864486,.1211215,.822144,.0302799,10700,6539,22620,55.47097
34096,0,1,.404118,.0706424,.6469539,.0351441,42156,11211,82882,52.96768
34097,0,1,.2865775,.0376988,.5158879,.028972,26977,5350,47833,50.27771
34098,0,1,.3369293,.0776801,.5660351,.0349265,29570,7072,55958,54.54463
34099,0,1,.2950337,.0312851,.5720507,.0079177,14256,2526,23936,33.96243
34100,0,1,.2532745,.0377775,.5905271,.0152788,7253,1309,12218,58.14404
35001,0,1,.477155,.060292,.6915584,.0844156,2123,308,3765,26.75706
35002,0,1,.5036718,.0841985,.8461134,.0336134,7898,1904,14422,24.15471
35003,0,1,.3956171,.0475202,.4928571,.0321429,4335,560,8143,38.5323
35004,0,1,.2991736,.0479339,1,0,605,60,1168,46.51493
35005,0,1,.4638734,.0472998,.735363,.0351288,5370,854,9239,21.20578
35006,0,1,.52891,.0691943,.6696429,.0505952,2110,336,3790,23.32231
35007,0,1,.4111842,.0358187,.6007195,.0827338,2736,278,4711,33.11313
35008,0,1,.5969253,.1217179,.747719,.0401018,20490,4713,40068,19.1739
35009,0,1,.6457893,.1421511,.8178539,.0677105,36419,12199,72245,14.50317
35010,0,1,.4658467,.0393147,.6021277,.0595745,4553,470,7959,31.30336
35011,0,1,.4569946,.0598122,.6902485,.0573614,4046,523,6880,32.99667
35012,0,1,.4571429,.031619,.6902887,.1076116,2625,381,4477,33.63685
35013,0,1,.3436231,.0511779,.5354331,.0472441,2462,381,4846,41.36445
35014,0,1,.4397254,.0604891,.5,.1218487,2331,238,4079,32.02132
35015,0,1,.3050566,.032882,.5346062,.1050119,3619,419,7047,41.1744
35016,0,1,.4656458,.054574,.5950156,.1246106,2547,321,4747,26.37788
35017,0,1,.4766225,.0586183,.6878049,.0878049,1433,205,2602,38.58894
35018,0,1,.6351841,.1551456,.8338376,.0813039,27052,13222,60014,14.23886
35019,0,1,.3421543,.0234812,.4333333,.1666667,2683,300,4919,45.40808
35020,0,1,.4150495,.0530693,.5423729,.0508475,2525,236,4131,27.2598
35021,0,1,.4259887,.0870057,.628125,.08125,2655,320,4990,32.44043
35022,0,1,.3303685,.0232952,.5067114,.0939597,2361,298,4325,45.92416
35023,0,1,.421978,.0517705,.6630137,.1013699,4095,365,6935,32.06689
35024,0,1,.2220272,.0153576,.554386,.0701754,2279,285,4157,48.9498
35025,0,1,.4360735,.0379721,.6684397,.0531915,4951,564,8807,35.95893
35026,0,1,.2624435,.0428356,.526971,.1078838,3315,241,5431,46.38462
35027,0,1,.4531345,.0432136,.6281179,.0408163,3286,441,6078,28.90101
35028,0,1,.4387496,.0577594,.5520685,.0841655,6302,701,10990,37.35949
35029,0,1,.2751488,.0351374,.60181,.0927602,3529,442,6115,35.31752
35030,0,1,.4033122,.0621529,.63491,.0519654,10265,1501,19677,33.00729
35031,0,1,.459512,.0453466,.6229508,.0309654,4631,549,8155,35.90073
35032,0,1,.4249723,.0406977,.6394052,.1375465,3612,269,5687,26.49322
35033,0,1,.2841391,.0212044,.5743802,.0413223,1179,242,2277,53.39254
35034,0,1,.4638653,.0506867,.5739385,.045388,6116,683,10550,30.88903
35035,0,1,.414776,.059046,.6169154,.0820896,3438,402,6241,30.74509
35036,0,1,.5226686,.0794835,.7450981,.0604575,6970,1224,12639,23.49055
35037,0,1,.4874443,.0523351,.6415094,.081761,4261,477,6976,29.30333
35038,0,1,.5163704,.0500468,.6708333,.0708333,2138,240,3812,26.01921
35039,0,1,.4684094,.0699545,.8662857,.0388571,9449,2625,17761,31.88552
35040,0,1,.3562802,.0720612,.4164103,.0502564,4968,975,11444,50.77187
35041,0,1,.4417549,.0332829,.6722689,.0609244,3305,476,5845,39.31662
35042,0,1,.307013,.0290909,.5192308,.0384615,1925,156,3111,50.73333
35043,0,1,.3945982,.0638999,.5098814,.0434783,1518,253,3562,63.3156
35044,0,1,.4937413,.0472879,.6952381,.047619,719,105,1552,25.5132
35045,0,1,.4301315,.0821261,.7728718,.03497,8974,2831,19018,31.68229
35046,0,1,.5353023,.0415321,.6363636,.0785124,2167,242,3706,20.61768
35047,0,1,.4511157,.0742274,.7209698,.0501914,13041,2351,23116,26.17497
35048,0,1,.4863533,.0519333,.5423077,.1153846,2638,260,4530,20.80665
35049,0,1,.5241205,.0904969,.807508,.0447284,5514,1252,9498,22.25436
35050,0,1,.3938191,.0503273,.5021834,.0541485,9319,1145,15905,22.42896
35051,0,1,.6215504,.1143546,.819718,.0529947,26960,10001,57649,18.48127
35052,0,1,.4338815,.0513629,.5600961,.1033654,4439,416,7768,32.1175
35053,0,1,.5370849,.0557765,.6670935,.0486556,10058,1562,18906,21.1463
36001,0,1,.3319371,.0295076,.5626912,.0269113,10743,1635,18655,47.09843
36002,0,1,.5315856,.0688985,.6457445,.0368412,58666,11726,108883,18.96083
36003,0,1,.5692856,.0919409,.7563082,.0279424,22732,5905,42322,15.73239
36004,0,1,.519385,.0549178,.605297,.0289513,53134,9326,96427,16.73923
36005,0,1,.5778379,.1480766,.858662,.0619479,23292,17773,53362,32.39016
36006,0,1,.5404943,.0509476,.6756614,.028836,20472,3780,37886,16.58726
36007,0,1,.4457546,.0417627,.6926711,.0356323,47746,7409,79599,23.31113
36008,0,1,.4119187,.0394075,.5755814,.0365449,14515,2408,26096,31.77798
36009,0,1,.4782218,.0852187,.7040902,.0472882,114564,32101,221038,13.15817
36010,0,1,.4800479,.0427299,.5989279,.0175439,11678,2052,21155,21.32599
36011,0,1,.5284572,.0467576,.6228328,.0209356,16639,3057,29700,24.04453
36012,0,1,.5075459,.071621,.6735254,.0310928,83886,17496,152699,17.40034
36013,0,1,.4327677,.0551081,.5646527,.027668,47797,8855,93390,15.30284
36014,0,1,.5552548,.0765205,.698958,.0287243,16623,3551,30702,25.22026
36015,0,1,.4695053,.0480723,.6537255,.0322549,60617,10200,105634,19.10759
36016,0,1,.5179208,.0505659,.6112327,.0386579,19084,2742,32642,23.65746
36017,0,1,.5573285,.0644465,.6242888,.0315872,27325,5097,48989,15.66164
36018,0,1,.5359278,.1107034,.6676926,.0674337,965869,182268,1685755,12.17287
36019,0,1,.4996828,.0484046,.6544734,.0215954,26795,4538,48253,20.37938
36020,0,1,.5466645,.0696133,.6955728,.0481515,18258,4382,36343,15.91926
36021,0,1,.6128959,.1150346,.7793515,.0382253,21976,5860,42189,18.87563
36022,0,1,.5689334,.0795643,.6539429,.0419463,40307,7152,74115,13.96296
36023,0,1,.5564185,.063113,.6446605,.0253918,39659,6892,71659,17.653
36024,0,1,.4695283,.0457771,.5553705,.0337219,14374,2402,24957,30.62788
36025,0,1,.6106623,.1451221,.7012104,.0877301,425497,120620,813605,15.25831
36026,0,1,.5706944,.0540209,.6721039,.0206391,17123,3004,32664,13.95825
36027,0,1,.3804841,.0497315,.6063943,.0156306,14337,2815,24752,35.3307
36028,0,1,.619174,.1446321,.6151165,.0343056,32033,5451,62252,13.24989
36029,0,1,.6240519,.1473715,.7292839,.0649066,61043,17764,122743,13.08076
36030,0,1,.462518,.0461213,.6512592,.0168889,22224,3375,36901,25.30254
36031,0,1,.5092595,.1274182,.6424144,.0797385,498139,103413,903604,15.99183
36032,0,1,.6331124,.1080842,.735007,.0523787,32743,6453,60408,15.71793
36033,0,1,.5361355,.0736512,.7376524,.0682061,15940,4677,30308,27.07512
36034,0,1,.4674954,.0391278,.6783955,0,9814,1421,16467,26.63328
36035,0,1,.5304756,.0541175,.6579493,.01868,14487,2409,26607,15.24112
36036,0,1,.4661068,.0413847,.6228814,.0127119,16552,2596,28276,34.74773
36037,0,1,.4527256,.0513852,.6428571,.0147959,11190,1960,19685,28.91763
36038,0,1,.335642,.0291245,.3421805,.0155165,11262,2449,22483,35.61587
36039,0,1,.5576916,.0598858,.6479432,.0371685,25749,4789,48501,16.93142
36040,0,1,.3987823,.0440077,.5883967,.0141121,15111,2551,26643,33.50375
36041,0,1,.4588709,.0476896,.6854949,.0354476,54645,9507,94051,16.40522
36042,0,1,.5972422,.0843479,.744724,.0229302,22917,4928,40517,18.21496
36043,0,1,.6026245,.0893244,.6972723,.0402586,101428,19027,194344,7.213184
36044,0,1,.4368732,.0419131,.6265398,.0265024,31112,5358,55080,28.4486
36045,0,1,.5589826,.0737064,.7058772,.0334349,57322,11485,105828,15.56817
36046,0,1,.5523521,.0421851,.6558833,.024104,19770,3153,34477,22.49682
36047,0,1,.5256559,.0710744,.6629919,.0371546,128879,28664,251619,13.44151
36048,0,1,.5168823,.0942564,.688394,.0549432,262168,53619,473946,14.70155
36049,0,1,.4589866,.0460023,.5843271,.0166951,15434,2935,27706,22.22495
36050,0,1,.5098509,.0728401,.7118751,.0478214,169426,31764,297215,14.58897
36051,0,1,.5311908,.0587088,.6187155,.0258646,34850,6882,63230,16.76583
36052,0,1,.5962704,.0830327,.6519154,.0342968,42417,7231,81412,11.81643
36053,0,1,.3973568,.0287225,.6318808,.0172018,11350,1744,19521,38.98547
36054,0,1,.4876411,.0577314,.700155,.027907,17720,3225,34460,21.53793
36055,0,1,.5545892,.0690519,.6183789,.032274,45531,8118,82861,14.22405
36056,0,1,.4503546,.039579,.6802721,.021164,8742,1323,15568,34.7382
36057,0,1,.5552602,.1123154,.6790037,.0557818,321995,71708,592033,13.20113
36058,0,1,.4783291,.0355004,.5844827,.0267241,7014,1160,12179,29.99676
36059,0,1,.5461417,.0401652,.6950917,.0247893,11378,2017,20786,18.6742
36060,0,1,.5003918,.0589576,.7046956,.0302609,42115,8625,76063,21.02139
36061,0,1,.4584899,.0368978,.6422122,.013544,5854,886,10209,32.79509
36062,0,1,.5167812,.0632974,.6533633,.0431284,20380,3107,36241,15.72918
36063,0,1,.5192623,.0413934,.5969332,.0273823,9760,1826,18978,21.762
36064,0,1,.438473,.0282929,.594784,.0089529,14774,2569,26848,28.05412
36065,0,1,.5259162,.0588124,.6948346,.0257186,21203,4627,39421,24.35753
36066,0,1,.383407,.0674521,.5345433,.0263466,10185,1708,18697,40.46166
36067,0,1,.5676691,.122868,.7686874,.0664756,56695,24776,123069,13.51594
36068,0,1,.4951054,.0506132,.6712329,.0211187,18592,3504,34275,19.36459
36069,0,1,.5218326,.0504501,.7173038,.0409121,14886,2982,30563,24.71793
36070,0,1,.5122557,.064032,.6049044,.0368184,68825,14232,127618,13.70742
36071,0,1,.448299,.0577013,.6235667,.0294585,34332,5669,59880,24.96835
36072,0,1,.5484721,.0542762,.6663674,.03304,31874,5569,59832,15.21751
36073,0,1,.4003089,.0458003,.6188291,.0297468,43384,6320,75065,30.04682
36074,0,1,.5468018,.0635786,.6973722,.0345077,31174,6926,59217,17.59996
36075,0,1,.5136922,.0573199,.6604013,.021336,19208,3937,36944,20.44586
36076,0,1,.5240811,.0709246,.7061506,.03489,203230,39037,364828,13.8235
36077,0,1,.5539188,.1046048,.6831992,.0582854,298495,60890,543160,11.11549
36078,0,1,.5353006,.0647444,.7145211,.0407163,124474,23676,227742,13.19107
36079,0,1,.5002542,.0455218,.646392,.0330384,43276,7234,74891,18.37596
36080,0,1,.5490466,.0673099,.623359,.0307832,13059,2209,23055,20.59458
36081,0,1,.5748863,.0539993,.7220544,.0192598,16278,2648,28830,17.81563
36082,0,1,.3848844,.0446862,.6028603,.0154015,5147,909,9341,46.10638
36083,0,1,.4540007,.0594393,.5401592,.018992,41555,9425,83518,16.21613
36084,0,1,.5522704,.0784301,.7759705,.0271597,30677,6517,55706,25.68721
36085,0,1,.535834,.0874643,.6649336,.0260928,44441,10386,85757,16.58249
36086,0,1,.5655985,.0633799,.647467,.0346981,18255,2882,33206,17.11006
36087,0,1,.5982259,.1125817,.8301362,.0576009,42387,18715,88141,13.99039
36088,0,1,.5482108,.0417627,.6020761,.0439941,11709,2023,21436,20.71208
37001,0,1,.2632979,.0448501,.4911635,.0405007,8272,1358,14450,66.11552
37002,0,1,.5708029,.0955162,.7230769,.0492308,4795,325,7053,27.07434
37003,0,1,.2593281,.0400991,.4953174,.0114464,6459,961,10522,57.98288
37004,0,1,.5046382,.0718261,.5957447,.0614657,3773,423,6175,17.46215
37005,0,1,.4018978,.064446,.5220176,.0288231,10117,1249,15301,33.31269
37006,0,1,.4474886,.0554864,.63031,.0241102,7227,871,11526,38.19274
37007,0,1,.4079532,.0916431,.7269149,.0390554,14862,3303,24679,48.10329
37008,0,1,.3902961,.0554332,.547087,.0251397,16344,2506,28128,43.17646
37009,0,1,.5803022,.0792392,.5700469,.0266706,17403,3412,31540,26.28458
37010,0,1,.4634672,.0767885,.5660839,.0370629,22295,2860,35905,34.92763
37011,0,1,.3761532,.1029591,.8004367,.0355895,11490,4580,22466,53.87846
37012,0,1,.2866044,.0495105,.5163511,.0447504,8988,1162,14943,61.12847
37013,0,1,.5460665,.0774085,.5904059,.0553506,2377,271,4029,20.94826
37014,0,1,.6447005,.2021271,.7914624,.0995099,38362,17546,78378,20.90517
37015,0,1,.3184005,.0469032,.5458823,.0117647,3326,425,5418,52.89645
37016,0,1,.6208444,.1134693,.6509013,.12923,44338,27571,105135,25.79568
37017,0,1,.4184681,.0427632,.6199187,.0101626,4256,492,6367,43.91576
37018,0,1,.4319966,.0537874,.6669716,.0192132,9426,1093,14303,36.81456
37019,0,1,.3952833,.0498688,.6209697,.0194438,25908,4063,44631,34.5738
37020,0,1,.5564947,.1273935,.8245432,.0521179,11594,4816,21757,26.77033
37021,0,1,.3579948,.0482669,.4874086,.0341186,10732,1231,17412,54.21931
37022,0,1,.4422813,.0493556,.4943503,.0762712,3647,354,5495,36.63907
37023,0,1,.446472,.0696472,.6017964,.0359281,3288,334,5056,26.92037
37024,0,1,.5859328,.1086839,.6216474,.1431519,31449,6301,54308,23.27374
37025,0,1,.3942688,.0598155,.5450495,.0311881,15180,2020,23660,31.59607
37026,0,1,.4354039,.0779647,.6822323,.0250569,17354,2634,28489,33.55886
37027,0,1,.5867769,.0633609,.5880829,.0803109,4719,386,6879,22.45297
37028,0,1,.3990291,.0613592,.3348365,.0135287,5150,887,7722,35.31242
37029,0,1,.3664693,.0735432,.4495114,.0260586,3209,307,4947,35.40096
37030,0,1,.5278133,.0703325,.5101449,.0695652,3128,345,5030,23.4335
37031,0,1,.2696096,.0436159,.4811083,0,5686,794,9346,57.59431
37032,0,1,.3293266,.0484304,.5281286,.0562572,8569,871,12914,50.1786
37033,0,1,.5495231,.0846727,.7312139,.0555803,15306,4498,30067,32.247
37034,0,1,.3784246,.0637842,.5269461,.0798403,4672,501,6912,41.73713
37035,0,1,.2824134,.0616175,.752,.0137143,4674,875,7604,55.49306
37036,0,1,.5823201,.1191561,.6295074,.0617488,29197,4243,48125,21.37451
